	Unnamed: 0	chr1	start1	end1	chr2	start2	end2	status	ctrl_signal	rbp1_signal	log2FC_x	log2FC_clipped	condition	distance	loop_id	comp_switch_A1	comp_switch_A2	loop_class	source	CTCF_signal	H3K27me3_signal	H3K4me3_signal	rad21_signal	GC_mean	GC_diff	E1_anchor1_ctrl	E1_anchor1_rbp1	E1_anchor2_ctrl	E1_anchor2_rbp1	delta_E1_anchor1	delta_E1_anchor2	loop_chr	loop_start	loop_end	gene_id	gene_list	gene_list_stripped	ensembl_gene_id	ensembl_id	ensembl	log2FC_y	hgnc_symbol	log_signed_contactFC
2441	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000680440.1	ENST00000680440	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2442	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000680745.1	ENST00000680745	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2443	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000680746.1	ENST00000680746	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2444	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000680751.1	ENST00000680751	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2445	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000680891.1	ENST00000680891	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2446	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000680975.1	ENST00000680975	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2447	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681087.1	ENST00000681087	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2448	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681306.1	ENST00000681306	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2449	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681486.1	ENST00000681486	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2450	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681518.1	ENST00000681518	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2451	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681618.1	ENST00000681618	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2452	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681644.1	ENST00000681644	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2453	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681770.1	ENST00000681770	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2454	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681806.1	ENST00000681806	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2455	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681876.1	ENST00000681876	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2456	7043	chr9	2272500	2277500	chr9	3812500	3817500	shared	0.005793881341804	0.0110095751701625	0.9261567565103872	0.9261567565103872	shared	1540000	7043	stable	stable	intra-TAD	ctrl	10.408735	4.473119	0.1896788	0.05499806	0.4598	0.0423999999999999	0.0818156551818041	0.1620570889766228	0.1261292652690621	0.1915310921194059	0.0802414337948187	0.0654018268503437	chr9	2272500	3817500	ENST00000382096.6,ENST00000382099.3,ENST00000382100.8,ENST00000478776.2,ENST00000679488.1,ENST00000679718.1,ENST00000679750.1,ENST00000679780.1,ENST00000679851.1,ENST00000680021.1,ENST00000680043.1,ENST00000680150.1,ENST00000680219.1,ENST00000680243.1,ENST00000680296.1,ENST00000680332.1,ENST00000680440.1,ENST00000680745.1,ENST00000680746.1,ENST00000680751.1,ENST00000680891.1,ENST00000680975.1,ENST00000681087.1,ENST00000681306.1,ENST00000681486.1,ENST00000681518.1,ENST00000681618.1,ENST00000681644.1,ENST00000681770.1,ENST00000681806.1,ENST00000681876.1,ENST00000681942.1	ENST00000681942.1	ENST00000681942	ENSG00000147852	ENSG00000147852	ENSG00000147852.17	0.86680186291108	VLDLR	-0.20456241169457387
2457	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000329305.6	ENST00000329305	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2458	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000378292.9	ENST00000378292	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2459	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000471212.5	ENST00000471212	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2460	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000486018.1	ENST00000486018	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2461	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000604975.1	ENST00000604975	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2462	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000607559.1	ENST00000607559	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2463	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000643485.1	ENST00000643485	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2464	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000644325.1	ENST00000644325	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2465	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000645482.3	ENST00000645482	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2466	7106	chr9	35655000	35660000	chr9	35730000	35735000	shared	0.0263200444451958	0.0169720205559631	-0.6330035941861387	-0.6330035941861387	shared	75000	7106		stable	intra-TAD	ctrl	1.5662029	6.6625977	0.188543	0.025043452	0.5141	0.0089999999999998	0.2297023794202603	0.2491312224304245	0.0899246048259537	0.1035570721214526	0.0194288430101641	0.0136324672954989	chr9	35655000	35735000	ENST00000329305.6,ENST00000378292.9,ENST00000471212.5,ENST00000486018.1,ENST00000604975.1,ENST00000607559.1,ENST00000643485.1,ENST00000644325.1,ENST00000645482.3,ENST00000647435.1	ENST00000647435.1	ENST00000647435	ENSG00000198467	ENSG00000198467	ENSG00000198467.16	-1.54457732742176	TPM2	-0.6281458360771468
2467	7156	chr9	83622500	83627500	chr9	83912500	83917500	shared	0.0156489462837258	0.0122445495446685	-0.3539258163889697	-0.3539258163889697	shared	290000	7156	stable	stable	inter-TAD	ctrl	3.589215	0.28251263	0.18854302	0.029659946	0.426	0.1308	0.7765185853481686	0.8160720032669384	0.7727353607698829	0.6301696184072695	0.0395534179187697	-0.1425657423626134	chr9	83622500	83917500	ENST00000297814.7,ENST00000334204.6,ENST00000376347.1,ENST00000413982.5,ENST00000495062.2	ENST00000297814.7	ENST00000297814	ENSG00000165115	ENSG00000165115	ENSG00000165115.15	-0.629223569252492	KIF27	0.6660643852671542
