Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,loop_chr,loop_start,loop_end,gene_id
22835,chr19,46750000,46755000,chr19,46840000,46845000,gained,0.0559413602761015,0.0520689044899809,-0.1034932816770706,-0.1034932816770706,Mutant loop,90000,22835,stable,stable,uncategorized,rbp1,19.153366,1.5067344,0.188543,0.043122843,0.5162,0.0263999999999999,0.8784778399657316,0.8877601306928572,0.5426152503112588,0.5254174425129443,0.0092822907271256,-0.0171978077983144,chr19,46750000,46845000,"ENST00000412532.6,ENST00000434726.6,ENST00000542575.6,ENST00000593713.1,ENST00000594991.5,ENST00000598022.1"
22836,chr19,46755000,46760000,chr19,46985000,46990000,gained,0.0142700325031421,0.0139325377197806,-0.034530561620635,-0.034530561620635,Mutant loop,230000,22836,stable,stable,intra-TAD,rbp1,0.9136189,0.22365606,0.20433985,0.027655624,0.5274,0.0811999999999999,-0.1942796633640936,-0.0879004330469945,-0.5526235080190389,-0.4791982085851494,0.106379230317099,0.0734252994338895,chr19,46755000,46990000,"ENST00000412532.6,ENST00000434726.6,ENST00000542575.6,ENST00000593713.1,ENST00000594991.5,ENST00000598022.1"
22839,chr19,47042500,47047500,chr19,47242500,47247500,gained,0.0091943953011689,0.0173756283290311,0.9182385494031284,0.9182385494031284,Mutant loop,200000,22839,stable,stable,intra-TAD,rbp1,1.0115061,0.0,0.188543,0.03949143,0.5616000000000001,0.0292,-0.4280829400906562,-0.2955792671421394,-0.398371308212408,-0.2686573459972824,0.1325036729485167,0.1297139622151256,chr19,47042500,47247500,"ENST00000253048.10,ENST00000594019.5,ENST00000595341.1,ENST00000597069.1,ENST00000601973.1"
22840,chr19,47070000,47075000,chr19,47130000,47135000,gained,0.036328720253052,0.0248031888198911,-0.5505849325208717,-0.5505849325208717,Mutant loop,60000,22840,stable,stable,intra-TAD,rbp1,9.821405,0.8475381,0.188543,0.04850577,0.5346,0.0479999999999999,-0.6420248806450033,-0.5186569045421097,-0.4409031202387328,-0.3748771587563959,0.1233679761028936,0.0660259614823368,chr19,47070000,47135000,"ENST00000253048.10,ENST00000594019.5,ENST00000595341.1,ENST00000597069.1,ENST00000601973.1"
22850,chr19,48792500,48797500,chr19,48972500,48977500,gained,0.0326437364162998,0.0229688450841671,-0.5071278810880554,-0.5071278810880554,Mutant loop,180000,22850,stable,stable,uncategorized,rbp1,11.746525,0.2825127,0.4484328,0.045819677,0.5246,0.0632,0.3146776460962533,0.3122626214544683,0.3688953296344765,0.3708042676748381,-0.002415024641785,0.0019089380403615,chr19,48792500,48977500,"ENST00000405315.9,ENST00000407032.5,ENST00000411700.6,ENST00000424608.2,ENST00000443560.1,ENST00000451312.6,ENST00000452087.6,ENST00000460125.1,ENST00000465524.6,ENST00000469291.1,ENST00000485798.5,ENST00000492367.1,ENST00000706745.1,ENST00000706746.1,ENST00000706748.1,ENST00000706749.1,ENST00000706750.1,ENST00000706751.1,ENST00000706752.1,ENST00000706753.1,ENST00000706754.1,ENST00000706755.1,ENST00000706756.1,ENST00000706757.1,ENST00000706758.1,ENST00000706759.1,ENST00000706760.1,ENST00000706761.1,ENST00000706762.1"
22862,chr19,53802500,53807500,chr19,54022500,54027500,gained,0.0211833689623348,0.0227319384232793,0.1017886614794269,0.1017886614794269,Mutant loop,220000,22862,stable,stable,inter-TAD,rbp1,8.059421,0.0,0.51098984,0.030363131,0.4918,0.0227999999999999,0.3047895746273387,0.2945407505895767,-0.5834001697668384,-0.4967601868027388,-0.010248824037762,0.0866399829640995,chr19,53802500,54027500,"ENST00000336967.8,ENST00000391768.2,ENST00000391769.2,ENST00000391770.9,ENST00000391771.1,ENST00000414489.1,ENST00000421337.6,ENST00000422045.1,ENST00000439000.5,ENST00000448420.5,ENST00000651087.1"
22863,chr19,53832500,53837500,chr19,54022500,54027500,gained,0.0204366550431019,0.0239767001147023,0.2304740325994401,0.2304740325994401,Mutant loop,190000,22863,stable,stable,inter-TAD,rbp1,1.3051691,1.8716468,0.24710053,0.024988502,0.4775,0.0057999999999999,-0.4884903682671644,-0.4356465149454013,-0.1481660496737938,-0.0750015064328305,0.0528438533217631,0.0731645432409633,chr19,53832500,54027500,"ENST00000336967.8,ENST00000391768.2,ENST00000391769.2,ENST00000391770.9,ENST00000391771.1,ENST00000414489.1,ENST00000421337.6,ENST00000422045.1,ENST00000439000.5,ENST00000448420.5,ENST00000651087.1"
22867,chr19,55205000,55210000,chr19,55420000,55425000,gained,0.013684792046322,0.0209355373618505,0.6133804371356542,0.6133804371356542,Mutant loop,215000,22867,stable,stable,intra-TAD,rbp1,2.120901,0.8710806,0.188543,0.024739671,0.5324,0.1108,0.1172931175504918,0.0620724717469148,0.1819677932629894,0.1386066463277682,-0.0552206458035769,-0.0433611469352212,chr19,55205000,55425000,"ENST00000255613.8,ENST00000402499.6,ENST00000445196.5,ENST00000460956.5,ENST00000464185.1,ENST00000468951.5,ENST00000474492.1,ENST00000498738.1,ENST00000587442.1,ENST00000589338.5,ENST00000592631.5,ENST00000630497.1"
22895,chr2,10072500,10077500,chr2,10662500,10667500,gained,0.0075734023660668,0.0118844260813211,0.6500587502525498,0.6500587502525498,Mutant loop,590000,22895,stable,stable,uncategorized,rbp1,3.7197332,0.18834181,0.188543,0.03736649,0.4509,0.1154,-0.3297822622093317,-0.3441116445542967,-0.4664972137320485,-0.5013744234544293,-0.014329382344965,-0.0348772097223807,chr2,10072500,10667500,ENST00000383906.1
22975,chr2,32770000,32775000,chr2,33375000,33380000,gained,0.0185697240813928,0.017248230446732,-0.1065040205149829,-0.1065040205149829,Mutant loop,605000,22975,stable,stable,intra-TAD,rbp1,0.8483604,0.7533675,0.20664814,0.02618393,0.3939,0.0334,0.1999006834435232,0.2220424741172607,-0.0651053635189973,0.0101902211364915,0.0221417906737375,0.0752955846554888,chr2,32770000,33380000,"ENST00000402934.5,ENST00000404525.5,ENST00000404816.7,ENST00000407925.5,ENST00000413303.5,ENST00000415140.6,ENST00000418533.6,ENST00000422669.1,ENST00000432635.1,ENST00000468091.2,ENST00000489740.1,ENST00000498013.1"
22976,chr2,32770000,32775000,chr2,33270000,33275000,gained,0.0049739198691753,0.0054425596843778,0.1299020577882911,0.1299020577882911,Mutant loop,500000,22976,stable,stable,intra-TAD,rbp1,1.533574,1.0594232,0.19991428,0.034677453,0.374,0.0063999999999999,0.1999006834435232,0.2220424741172607,-0.0730958590460939,0.0136823855097398,0.0221417906737375,0.0867782445558338,chr2,32770000,33275000,"ENST00000402934.5,ENST00000404525.5,ENST00000404816.7,ENST00000407925.5,ENST00000413303.5,ENST00000418533.6,ENST00000432635.1,ENST00000468091.2"
22977,chr2,33042500,33047500,chr2,33382500,33387500,gained,0.0054287828896146,0.0064917775489965,0.2579847764139147,0.2579847764139147,Mutant loop,340000,22977,stable,stable,intra-TAD,rbp1,0.7504722,0.3766836,0.188543,0.025283668,0.4169,0.0498,0.1999006834435232,0.2220424741172607,-0.1316112995838307,0.0216770293719413,0.0221417906737375,0.153288328955772,chr2,33042500,33387500,"ENST00000402934.5,ENST00000404525.5,ENST00000404816.7,ENST00000407925.5,ENST00000413303.5,ENST00000415140.6,ENST00000418533.6,ENST00000422669.1,ENST00000432635.1,ENST00000468091.2,ENST00000489740.1,ENST00000498013.1"
22978,chr2,33062500,33067500,chr2,33382500,33387500,gained,0.0064186652879862,0.0054376030171019,-0.239302502791759,-0.239302502791759,Mutant loop,320000,22978,stable,stable,intra-TAD,rbp1,0.5220672,2.7780426,0.188543,0.038060173,0.4012,0.0812,0.1999006834435232,0.2220424741172607,-0.0730958590460939,0.0136823855097398,0.0221417906737375,0.0867782445558338,chr2,33062500,33387500,"ENST00000402934.5,ENST00000404525.5,ENST00000404816.7,ENST00000407925.5,ENST00000413303.5,ENST00000415140.6,ENST00000418533.6,ENST00000422669.1,ENST00000432635.1,ENST00000468091.2,ENST00000489740.1,ENST00000498013.1"
23035,chr2,42820000,42825000,chr2,43475000,43480000,gained,0.0051549243984714,0.0058754455668318,0.188746993849365,0.188746993849365,Mutant loop,655000,23035,stable,stable,uncategorized,rbp1,1.5988319,0.1883417,0.19273284,0.043171126,0.3724,0.0183999999999999,0.5885161736870401,0.5450415666569228,0.6252896869527665,0.5368881507326709,-0.0434746070301172,-0.0884015362200956,chr2,42820000,43480000,ENST00000282388.4
23036,chr2,42840000,42845000,chr2,43700000,43705000,gained,0.0017130557721966,0.0022601093676434,0.3998204647388612,0.3998204647388612,Mutant loop,860000,23036,stable,stable,intra-TAD,rbp1,1.5662028,0.0,0.188543,0.027984366,0.4448,0.1012,0.5885161736870401,0.5450415666569228,0.5632140586339713,0.5843494816110791,-0.0434746070301172,0.0211354229771078,chr2,42840000,43705000,ENST00000282388.4
23037,chr2,42845000,42850000,chr2,43540000,43545000,gained,0.0083525316158259,0.0092017691470226,0.1396977242905512,0.1396977242905512,Mutant loop,695000,23037,stable,stable,intra-TAD,rbp1,18.827068,0.6474245,0.19527668,0.058140673,0.4392,0.1423999999999999,-1.0521149684699165,-1.3563391352933458,-1.350292859026771,-1.3046053247067666,-0.3042241668234295,0.0456875343200047,chr2,42845000,43545000,ENST00000282388.4
23038,chr2,42952500,42957500,chr2,43242500,43247500,gained,0.0073481593024179,0.0097690597708306,0.4108368125007648,0.4108368125007648,Mutant loop,290000,23038,stable,stable,intra-TAD,rbp1,0.7831019,0.47085446,0.21656968,0.02929977,0.5005999999999999,0.0479999999999999,0.4803631991431409,0.4732070036266761,0.4236193760910093,0.5327531569331834,-0.0071561955164647,0.109133780842174,chr2,42952500,43247500,ENST00000282388.4
23039,chr2,42952500,42957500,chr2,43482500,43487500,gained,0.0093094670520577,0.0137069423897223,0.5581363008245074,0.5581363008245074,Mutant loop,530000,23039,stable,stable,intra-TAD,rbp1,11.518122,0.27074122,0.188543,0.029110968,0.4349999999999999,0.1791999999999999,0.6107951083737455,0.7971618320342708,0.4030868144777282,0.398494718296378,0.1863667236605253,-0.0045920961813501,chr2,42952500,43487500,ENST00000282388.4
23040,chr2,42952500,42957500,chr2,43562500,43567500,gained,0.0051113878511696,0.0076936639938804,0.5899557571266671,0.5899557571266671,Mutant loop,610000,23040,stable,stable,intra-TAD,rbp1,2.4471924,0.18834184,0.188543,0.046055004,0.4475,0.1541999999999999,0.713618041985251,0.7277099043383609,0.5420333271283905,0.5562717661459046,0.0140918623531098,0.014238439017514,chr2,42952500,43567500,ENST00000282388.4
23041,chr2,43120000,43125000,chr2,43545000,43550000,gained,0.0068918602274912,0.0095278310479663,0.4672543880385833,0.4672543880385833,Mutant loop,425000,23041,stable,stable,intra-TAD,rbp1,0.9462482,1.0241084,0.188543,0.037811175,0.4523,0.0806,0.1645185329114757,0.3481069009601682,0.0750165991820355,0.2647551199785369,0.1835883680486925,0.1897385207965014,chr2,43120000,43550000,ENST00000282388.4
23042,chr2,43122500,43127500,chr2,43232500,43237500,gained,0.0188055458349849,0.0220015914575777,0.226449701546553,0.226449701546553,Mutant loop,110000,23042,stable,stable,inter-TAD,rbp1,3.0997777,4.0846663,0.19711314,0.03186576,0.5179,0.0325999999999999,0.2724585809172573,0.3404956807302577,0.306388549681855,0.3549789717473467,0.0680370998130004,0.0485904220654916,chr2,43122500,43237500,ENST00000282388.4
23043,chr2,43125000,43130000,chr2,43485000,43490000,gained,0.0140674374328075,0.0160153650880934,0.1870971395372285,0.1870971395372285,Mutant loop,360000,23043,stable,stable,intra-TAD,rbp1,0.84835947,2.2247894,0.20304632,0.030747445,0.4632,0.1987999999999999,0.2319586694427903,0.2859410993867655,0.306388549681855,0.3549789717473467,0.0539824299439751,0.0485904220654916,chr2,43125000,43490000,ENST00000282388.4
23044,chr2,43170000,43175000,chr2,43220000,43225000,gained,0.0223838846745609,0.0221192870485431,-0.0171555494272742,-0.0171555494272742,Mutant loop,50000,23044,stable,stable,intra-TAD,rbp1,0.26103398,0.27074143,0.19516748,0.028185554,0.5021,0.0398,1.0781274177335929,0.8056035879821747,,1.1400590843751508,-0.2725238297514182,,chr2,43170000,43225000,ENST00000282388.4
23176,chr2,69912500,69917500,chr2,70152500,70157500,gained,0.0129961061007607,0.0114142263893635,-0.1872463442782229,-0.1872463442782229,Mutant loop,240000,23176,stable,stable,inter-TAD,rbp1,0.0,0.37668324,0.188543,0.025226898,0.4619,0.0221999999999999,0.058273279004433,0.0934658527666078,0.0684492140362957,0.1741020370066499,0.0351925737621747,0.1056528229703542,chr2,69912500,70157500,ENST00000303577.7
23177,chr2,69910000,69915000,chr2,70255000,70260000,gained,0.0097690315056099,0.0117716234026925,0.2690258467857125,0.2690258467857125,Mutant loop,345000,23177,stable,stable,intra-TAD,rbp1,1.0441359,0.7533673,0.19642884,0.030267,0.4483,0.0581999999999999,0.7597769062434044,0.7184384502490371,0.6099601967256356,0.5895860872696306,-0.0413384559943673,-0.020374109456005,chr2,69910000,70260000,ENST00000303577.7
23261,chr2,112742500,112747500,chr2,112942500,112947500,gained,0.0324063354942585,0.0266734662359767,-0.2808705737211208,-0.2808705737211208,Mutant loop,200000,23261,stable,stable,inter-TAD,rbp1,1.0767652,0.0,0.26728743,0.024342867,0.4049,0.0309999999999999,0.336627922502423,0.3220349918094082,0.4687651596526748,0.538168645760834,-0.0145929306930148,0.0694034861081592,chr2,112742500,112947500,"ENST00000302450.11,ENST00000435431.5,ENST00000461876.5,ENST00000474331.1,ENST00000481732.5,ENST00000497357.1"
23512,chr2,195322500,195327500,chr2,195652500,195657500,gained,0.0078416567685533,0.0068055439114341,-0.2044480269366851,-0.2044480269366851,Mutant loop,330000,23512,stable,stable,inter-TAD,rbp1,3.0018883,0.2825127,0.19711314,0.036700666,0.3929,0.0942,0.1819677932629894,0.1386066463277682,0.2305455454942777,0.2157890043212927,-0.0433611469352212,-0.014756541172985,chr2,195322500,195657500,"ENST00000359634.10,ENST00000409086.7,ENST00000412905.1,ENST00000418005.1,ENST00000430412.5,ENST00000444421.5,ENST00000458054.1,ENST00000464301.1"
23589,chr2,214955000,214960000,chr2,215920000,215925000,gained,0.0037309303619116,0.0072286729218956,0.954195381482614,0.954195381482614,Mutant loop,965000,23589,stable,stable,uncategorized,rbp1,5.2206783,0.3766835,0.32028645,0.050306838,0.4165999999999999,0.0835999999999999,-0.0624427430245234,-0.0197136203720906,-0.0602455149220456,-0.0740531710841236,0.0427291226524327,-0.0138076561620779,chr2,214955000,215925000,"ENST00000236959.14,ENST00000413174.1,ENST00000426233.1,ENST00000427397.5,ENST00000435675.5,ENST00000442048.3,ENST00000443953.5,ENST00000444305.5,ENST00000446622.5,ENST00000459796.1,ENST00000467388.1,ENST00000478734.1,ENST00000479093.5,ENST00000488712.5"
23590,chr2,215322500,215327500,chr2,215422500,215427500,gained,0.0094064409467241,0.0127802295824098,0.4421928846456249,0.4421928846456249,Mutant loop,100000,23590,stable,stable,intra-TAD,rbp1,5.4164534,0.0941708,0.45876676,0.037804905,0.4195,0.0061999999999999,-0.0624427430245234,-0.0197136203720906,0.0225753325594052,0.0122190116616211,0.0427291226524327,-0.0103563208977841,chr2,215322500,215427500,"ENST00000236959.14,ENST00000413174.1,ENST00000426233.1,ENST00000427397.5,ENST00000435675.5,ENST00000442048.3,ENST00000443953.5,ENST00000444305.5,ENST00000446622.5,ENST00000459796.1,ENST00000467388.1,ENST00000478734.1,ENST00000479093.5,ENST00000488712.5"
23621,chr2,223992500,223997500,chr2,224282500,224287500,gained,0.0493526423926155,0.0511341461557361,0.0511596799345341,0.0511596799345341,Mutant loop,290000,23621,stable,stable,inter-TAD,rbp1,0.0,1.2242221,0.188543,0.020760473,0.4228,0.0352,0.7649432745375606,0.7004463254698523,0.422661191257939,0.4454224060772414,-0.0644969490677083,0.0227612148193023,chr2,223992500,224287500,"ENST00000258405.9,ENST00000409304.6,ENST00000409840.7,ENST00000423446.1,ENST00000432738.5,ENST00000447280.6,ENST00000454956.1,ENST00000489065.1"
23662,chr2,231892500,231897500,chr2,232412500,232417500,gained,0.0070361739792125,0.0108769073004076,0.628405343314071,0.628405343314071,Mutant loop,520000,23662,stable,,uncategorized,rbp1,0.22840472,1.0711942,0.18854302,0.027407762,0.4907,0.0442,0.8585842055751655,0.7477345108466079,0.6222149165555662,0.6464781202891166,-0.1108496947285575,0.0242632037335503,chr2,231892500,232417500,"ENST00000392027.3,ENST00000474529.1,ENST00000485563.1"
23854,chr20,44112500,44117500,chr20,44462500,44467500,gained,0.0050147979744694,0.0080207799220398,0.6775509460470888,0.6775509460470888,Mutant loop,350000,23854,stable,stable,intra-TAD,rbp1,10.147686,0.40022618,0.2781146,0.03805811,0.5319,0.1013999999999999,0.0468774285408812,0.0648581451922533,0.1176553176891705,0.1342639720981841,0.017980716651372,0.0166086544090136,chr20,44112500,44467500,"ENST00000342272.3,ENST00000372980.4"
23855,chr20,44115000,44120000,chr20,44185000,44190000,gained,0.0393360756541625,0.0389372905447169,-0.0147005375045772,-0.0147005375045772,Mutant loop,70000,23855,stable,stable,intra-TAD,rbp1,1.6967201,0.37668356,0.33104643,0.031976927,0.5281,0.0242,-0.4292431818865723,-0.3929857203387395,-0.4628615161582102,-0.4341507748396591,0.0362574615478328,0.0287107413185511,chr20,44115000,44190000,"ENST00000342272.3,ENST00000372980.4"
23856,chr20,44122500,44127500,chr20,44602500,44607500,gained,0.0039381362577407,0.0048510283886727,0.3007775936423753,0.3007775936423753,Mutant loop,480000,23856,stable,stable,inter-TAD,rbp1,1.8272368,0.51794,0.18906966,0.036945768,0.4658,0.0579999999999999,-0.494026401055613,-0.3913024151753347,-0.4070660864115289,-0.3163313880518938,0.1027239858802782,0.0907346983596351,chr20,44122500,44607500,"ENST00000342272.3,ENST00000372980.4"
23964,chr21,25610000,25615000,chr21,26715000,26720000,gained,0.0078359434444469,0.0091861144669804,0.229347775847061,0.229347775847061,Mutant loop,1105000,23964,stable,stable,intra-TAD,rbp1,1.2725406,10.653092,0.21145622,0.024741508,0.4134,0.0307999999999999,0.6452618328429952,0.5300415103849896,0.8045375560618924,0.662102262084974,-0.1152203224580056,-0.1424352939769183,chr21,25610000,26720000,"ENST00000346798.8,ENST00000348990.9,ENST00000354192.7,ENST00000357903.7,ENST00000358918.7,ENST00000359726.7,ENST00000415997.1,ENST00000439274.6,ENST00000440126.7,ENST00000448850.5,ENST00000462267.1,ENST00000463070.1,ENST00000464867.1,ENST00000466453.1,ENST00000474136.5,ENST00000491395.5,ENST00000548570.1,ENST00000707132.1,ENST00000707133.1,ENST00000707134.1"
23966,chr21,25882500,25887500,chr21,26172500,26177500,gained,0.0170634268974705,0.0151683833665487,-0.169840083817788,-0.169840083817788,Mutant loop,290000,23966,stable,stable,intra-TAD,rbp1,1.4356863,0.75336754,0.20201036,0.025941856,0.4517,0.0409999999999999,0.6126403525189573,0.5290179140713587,0.692278915322263,0.6147001813512486,-0.0836224384475986,-0.0775787339710144,chr21,25882500,26177500,"ENST00000346798.8,ENST00000348990.9,ENST00000354192.7,ENST00000357903.7,ENST00000358918.7,ENST00000359726.7,ENST00000415997.1,ENST00000439274.6,ENST00000440126.7,ENST00000448850.5,ENST00000462267.1,ENST00000463070.1,ENST00000464867.1,ENST00000466453.1,ENST00000474136.5,ENST00000491395.5,ENST00000548570.1,ENST00000707132.1,ENST00000707133.1,ENST00000707134.1"
23987,chr21,32262500,32267500,chr21,32602500,32607500,gained,0.0082438713739178,0.0104224038027161,0.3382941560134098,0.3382941560134098,Mutant loop,340000,23987,stable,stable,uncategorized,rbp1,3.7849927,1.1771371,0.188543,0.027742911,0.4733,0.0081999999999999,-0.1485996272409368,-0.1018122193661173,0.1280930292123503,0.1791715464216594,0.0467874078748194,0.051078517209309,chr21,32262500,32607500,ENST00000363922.1
24035,chr21,41280000,41285000,chr21,41600000,41605000,gained,0.0085316239891852,0.0188644065293928,1.144774425076011,1.144774425076011,Mutant loop,320000,24035,stable,stable,uncategorized,rbp1,2.3493047,0.0941709,0.188543,0.046869982,0.4796,0.0908,0.0387939313766327,0.083678168392457,0.0630535927456907,0.094149818656733,0.0448842370158243,0.0310962259110422,chr21,41280000,41605000,"ENST00000330333.11,ENST00000347667.5"
24043,chr21,42595000,42600000,chr21,42820000,42825000,gained,0.0332571638792581,0.0400540717553436,0.268283766351712,0.268283766351712,Mutant loop,225000,24043,stable,stable,intra-TAD,rbp1,5.775372,0.17657027,0.43017912,0.028060075,0.4622999999999999,0.1005999999999999,0.7995477320821098,0.7149050024947502,0.4048844499765307,0.4054354934240721,-0.0846427295873596,0.0005510434475413,chr21,42595000,42825000,"ENST00000291539.11,ENST00000328862.10,ENST00000335440.10,ENST00000335512.8,ENST00000349112.7,ENST00000380328.6,ENST00000398224.3,ENST00000398225.7,ENST00000398227.7,ENST00000398229.7,ENST00000398232.7,ENST00000398234.7,ENST00000398236.7,ENST00000460905.5,ENST00000460989.5,ENST00000462571.5,ENST00000466472.1,ENST00000467162.5,ENST00000467403.5,ENST00000468805.5,ENST00000470987.5,ENST00000472401.5,ENST00000486902.5,ENST00000489319.5,ENST00000490803.5,ENST00000495343.5,ENST00000495521.5,ENST00000497805.5"
24081,chr22,28842500,28847500,chr22,29242500,29247500,gained,0.0068654142410554,0.0087173971149977,0.3445506606115095,0.3445506606115095,Mutant loop,400000,24081,stable,B_to_A,intra-TAD,rbp1,1.7946074,5.2500305,0.188543,0.038309246,0.4654,0.0756,0.8692594869603695,0.7779714087724099,0.799228713182952,0.7170729742488277,-0.0912880781879595,-0.0821557389341243,chr22,28842500,29247500,"ENST00000327813.9,ENST00000400335.9,ENST00000407188.5,ENST00000453585.1,ENST00000474001.1,ENST00000479755.1"
24082,chr22,28852500,28857500,chr22,29152500,29157500,gained,0.0235280220146753,0.0199514324126722,-0.2378877108114031,-0.2378877108114031,Mutant loop,300000,24082,stable,stable,intra-TAD,rbp1,1.7293494,0.20011315,0.18854299,0.035271056,0.471,0.0548,0.9546061696958036,0.928369604313812,0.799228713182952,0.7170729742488277,-0.0262365653819918,-0.0821557389341243,chr22,28852500,29157500,"ENST00000327813.9,ENST00000400335.9,ENST00000407188.5,ENST00000453585.1,ENST00000474001.1,ENST00000479755.1"
24090,chr22,30105000,30110000,chr22,30385000,30390000,gained,0.0129570840793363,0.0129251793365567,-0.0035567861097242,-0.0035567861097242,Mutant loop,280000,24090,stable,stable,intra-TAD,rbp1,1.5662031,0.09417081,0.22123283,0.025035754,0.4893,0.1498,0.8162839938936864,0.7504106783848278,0.8163464002388438,0.6735441192952959,-0.0658733155088586,-0.1428022809435478,chr22,30105000,30390000,"ENST00000215793.13,ENST00000411423.1,ENST00000444440.1,ENST00000447376.1,ENST00000463818.1,ENST00000471037.1,ENST00000471342.1,ENST00000485618.1,ENST00000496189.1,ENST00000498259.1"
24095,chr22,30940000,30945000,chr22,31150000,31155000,gained,0.0063652143577296,0.0114057848413444,0.8414847182028956,0.8414847182028956,Mutant loop,210000,24095,stable,stable,intra-TAD,rbp1,6.4605856,5.66203,0.188543,0.038401436,0.4868,0.0088,-0.1429016374031602,-0.0001411134362052,0.2250972147221976,0.2185455858296664,0.142760523966955,-0.0065516288925312,chr22,30940000,31155000,"ENST00000333137.12,ENST00000347557.6,ENST00000358743.5,ENST00000404574.5,ENST00000416786.5,ENST00000422839.5,ENST00000426927.5,ENST00000431481.1,ENST00000432777.5,ENST00000438223.5,ENST00000440425.6,ENST00000455608.5,ENST00000460658.5,ENST00000466272.1,ENST00000472911.1,ENST00000475548.5,ENST00000482444.5,ENST00000489337.5,ENST00000493335.5,ENST00000497697.5,ENST00000612341.4,ENST00000619644.5,ENST00000624247.1"
24106,chr22,32660000,32665000,chr22,32995000,33000000,gained,0.0053129922466214,0.0110659201402551,1.0585269048267811,1.0585269048267811,Mutant loop,335000,24106,B_to_A,B_to_A,intra-TAD,rbp1,0.52206796,0.28251263,0.2112982,0.025235679,0.47,0.0384,-0.2475761894738326,-0.133112772199335,0.1460463987965757,0.0471692885770131,0.1144634172744976,-0.0988771102195625,chr22,32660000,33000000,ENST00000266085.7
24107,chr22,32802500,32807500,chr22,32982500,32987500,gained,0.0073315624149538,0.012276561523827,0.7437139544206812,0.7437139544206812,Mutant loop,180000,24107,B_to_A,B_to_A,inter-TAD,rbp1,0.7831017,0.15302755,0.188543,0.022687178,0.4709,0.0094,-0.2743445154419431,-0.2526791607082971,0.1460463987965757,0.0471692885770131,0.021665354733646,-0.0988771102195625,chr22,32802500,32987500,ENST00000266085.7
24131,chr22,38762500,38767500,chr22,39112500,39117500,gained,0.0097849009850438,0.0149748922933585,0.6139164693134882,0.6139164693134882,Mutant loop,350000,24131,stable,stable,intra-TAD,rbp1,1.5662038,2.354274,0.18898147,0.031593453,0.4878,0.1248,0.6671104941076792,0.6125024113198806,0.8376273059180751,0.7166885059590609,-0.0546080827877986,-0.1209387999590142,chr22,38762500,39117500,"ENST00000308521.10,ENST00000333039.4,ENST00000333467.4,ENST00000335760.9,ENST00000381565.2,ENST00000402182.7,ENST00000406622.5,ENST00000407298.7,ENST00000476513.1,ENST00000491387.1"
24132,chr22,38852500,38857500,chr22,39142500,39147500,gained,0.0072815081112939,0.0111607157289016,0.6161203585460027,0.6161203585460027,Mutant loop,290000,24132,stable,stable,intra-TAD,rbp1,4.5028334,0.47085464,0.20201662,0.04425613,0.4969,0.1137999999999999,0.8376273059180751,0.7166885059590609,0.5984869506991043,0.5228925497395647,-0.1209387999590142,-0.0755944009595396,chr22,38852500,39147500,"ENST00000308521.10,ENST00000333467.4,ENST00000335760.9,ENST00000381565.2,ENST00000402182.7,ENST00000407298.7,ENST00000476513.1,ENST00000491387.1"
24133,chr22,38862500,38867500,chr22,39122500,39127500,gained,0.0177497121212432,0.015963834044753,-0.152988439833655,-0.152988439833655,Mutant loop,260000,24133,stable,stable,inter-TAD,rbp1,9.103557,0.4119977,0.18854299,0.03643302,0.5633,0.0929999999999999,0.5856100248549168,0.5321688512378112,0.5984869506991043,0.5228925497395647,-0.0534411736171055,-0.0755944009595396,chr22,38862500,39127500,"ENST00000308521.10,ENST00000333467.4,ENST00000335760.9,ENST00000381565.2,ENST00000402182.7,ENST00000407298.7,ENST00000476513.1,ENST00000491387.1"
24134,chr22,38865000,38870000,chr22,38990000,38995000,gained,0.0338351075010664,0.0325161045331091,-0.0573665410599968,-0.0573665410599968,Mutant loop,125000,24134,stable,stable,intra-TAD,rbp1,11.583379,0.8239955,0.188543,0.04376605,0.5624,0.0704,0.6824574289401673,0.6021993484626207,0.5984869506991043,0.5228925497395647,-0.0802580804775465,-0.0755944009595396,chr22,38865000,38995000,"ENST00000333467.4,ENST00000335760.9,ENST00000402182.7,ENST00000407298.7"
24163,chr22,46125000,46130000,chr22,46310000,46315000,gained,0.0691558275379281,0.056540751674054,-0.2905597647155281,-0.2905597647155281,Mutant loop,185000,24163,stable,stable,intra-TAD,rbp1,6.2321873,1.5067341,0.19711314,0.03422223,0.5606,0.1424,0.6452618328429952,0.5300415103849896,0.692278915322263,0.6147001813512486,-0.1152203224580056,-0.0775787339710144,chr22,46125000,46315000,ENST00000454366.2
