gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000141933	530.03128235618	0.357114274817676	0.200801035122881	1.77844837602126	0.0753302434627451	0.303768620890558
ENSG00000099804	1630.67959792589	0.126360186307476	0.142599260701329	0.886120907541973	0.375552377796643	0.689602499578206
ENSG00000197540	83.9701148110731	-1.63972504288008	0.616163263989402	-2.66118598545382	0.00778659332888956	NA
ENSG00000267751	54.6439749315047	0.353912989803925	0.581226396139747	0.608907290092916	0.542585891840254	NA
ENSG00000172270	44649.6589247524	0.50217811744297	0.101567816252518	4.94426419678506	7.64319922303919e-07	0.000270198673139319
ENSG00000099822	213.352867015685	0.15404491651731	0.330472099454279	0.466135921222063	0.641118212671623	0.853604778478332
ENSG00000267036	3.19385539322951	2.29059837321447	3.58203106635063	0.639469153333761	0.52251777443982	NA
ENSG00000306481	44.6257933372435	0.10866295551048	0.765402947853843	0.141968300246512	0.887105044766376	NA
ENSG00000099821	3983.79025035982	0.177199791476151	0.170740789092281	1.03782928741403	0.299349539154657	0.618278852925336
ENSG00000301079	159.003597520065	-0.0968500029480062	0.306942132440091	-0.315531798056135	0.75235791182204	NA
ENSG00000261204	18.6643392941254	1.244050562989	1.07796676338269	1.15407135474672	0.248470916183669	NA
ENSG00000070388	8.96447358302341	-0.829391983660909	1.97048243023873	-0.420908083692188	0.673822202123423	NA
ENSG00000070423	1809.44617625737	-0.0219087070516918	0.157221133522367	-0.139349631699322	0.889173872005201	0.962669465050324
ENSG00000267666	40.7809972068543	-0.508375748770886	0.619449928326676	-0.820689010561621	0.41182343201876	NA
ENSG00000308766	3.46002882917676	-2.56878177154674	2.38778001771086	-1.0758033623254	0.282015208228846	NA
ENSG00000070404	1177.89504706073	-0.00455548351713781	0.15165620902544	-0.0300382262382258	0.976036566785934	0.992888261957159
ENSG00000185198	0.207974359801854	0	4.9974549951827	0	1	NA
ENSG00000213726	1.11411179521097	2.28797445382194	4.89426592089797	0.467480617277567	0.640156056388662	NA
ENSG00000304043	0.207974359801854	0	4.9974549951827	0	1	NA
ENSG00000099864	3.84405146907774	-7.4631778772507e-05	2.51244066389785	-2.9704892077619e-05	0.999976298925234	NA
ENSG00000306429	1.01564025591005	0	4.99745499510906	0	1	NA
ENSG00000099812	10686.3595961434	0.455302269066152	0.166161090071739	2.74012567484709	0.00614156956705069	0.0692666326533089
ENSG00000272473	137.690482628578	-0.354864540193927	0.375669286029575	-0.944619518791298	0.344853158411281	NA
ENSG00000267530	490.7016052618	-0.213636206790708	0.20457825353346	-1.04427622731546	0.296357608284369	0.615507897141793
ENSG00000011304	14427.8781473344	0.177442009916286	0.141081196728141	1.25772969064198	0.208489530741653	0.516837838000876
ENSG00000284361	0	NA	NA	NA	NA	NA
ENSG00000129951	2.09471872228069	3.31526692213683	2.98384432566418	1.11107234838697	0.266537209056283	NA
ENSG00000263414	0.633531013228858	-3.57855629426564	4.83878673489642	-0.739556523220535	0.459569130684931	NA
ENSG00000172232	2.81524804679009	-3.42879134750776	3.13690238808478	-1.09305006127436	0.274371820372818	NA
ENSG00000196415	2.93707720456546	0.867930299459227	1.987017321217	0.436800570478992	0.662255985249272	NA
ENSG00000197561	0.141107178001779	1.30636622758037	4.99594433448352	0.261485344935377	0.793718249548584	NA
ENSG00000197766	168.667679522385	0.00297888151200978	0.335775250608317	0.008871653007817	0.992921537889559	NA
ENSG00000175221	1819.59153604461	0.50405122940611	0.182304836298279	2.76488128148945	0.00569435158288528	0.0662171261190755
ENSG00000207507	73.9315390911212	-0.80609893067586	0.480540949598254	-1.67748228605654	0.0934482105128077	NA
ENSG00000198858	1562.05705475909	0.0134109025334252	0.126119137194611	0.106335190929281	0.915316411535176	0.97189933288697
ENSG00000301022	0.696884299683729	-2.422615814427	4.90429810554351	-0.493978090705503	0.621321652646866	NA
ENSG00000116014	10.3665110536675	-2.18773685773989	1.52407143694548	-1.43545558607444	0.151157315884112	NA
ENSG00000116017	1044.30909886069	0.289792135961294	0.170085371829002	1.70380399469415	0.0884177114459555	0.327329065484408
ENSG00000267159	14.9451434938553	0.00707067189497931	1.02503371134203	0.00689798961413864	0.994496244233192	NA
ENSG00000306406	1.25521897321275	2.87217558240528	4.74035124008288	0.605899317780313	0.544581612512017	NA
ENSG00000275162	16.865953288831	-0.0130983095205479	1.08449792236831	-0.012077763590311	0.990363573184242	NA
ENSG00000294172	7.12041181337521	-0.861377853074171	1.45017125642882	-0.593983537637751	0.552523123726166	NA
ENSG00000065268	2063.26207675361	-0.111576464604699	0.125494819913314	-0.889092192663973	0.373953534488079	0.688601095830174
ENSG00000266990	5.314701901324	0.742849005696964	2.1694529430678	0.342413053055905	0.73204006664194	NA
ENSG00000116032	3.2443599327714	0.00634498421590013	2.6512600464841	0.00239319572756146	0.998090507900733	NA
ENSG00000182087	6883.50016227169	-0.383898742452372	0.119108201409908	-3.2231092226067	0.00126807191134415	0.0256802805017993
ENSG00000274177	1.29138777645426	-1.52720594841192	4.06910375301471	-0.375317524720388	0.707424334347734	NA
ENSG00000301067	16.8239205310075	0.0194074284703068	0.948144673164324	0.0204688472335522	0.98366936317412	NA
ENSG00000207357	0	NA	NA	NA	NA	NA
ENSG00000064666	17443.1595511637	0.334940191157123	0.116007465244218	2.88722963174834	0.00388650467371875	0.0521748717187606
ENSG00000279753	2.11718791189456	2.34282937510287	3.81428974364912	0.614224280943453	0.539067130383901	NA
ENSG00000064687	7367.43285203146	-0.174249316873161	0.150914070172571	-1.15462605093022	0.248243593906351	0.563149769851222
ENSG00000180448	2417.40543230075	-0.405073060311165	0.149465303096117	-2.71014778627702	0.00672532347235757	0.0731198729063591
ENSG00000099817	3961.11128508829	0.222821960899276	0.0997619247422539	2.23353710822001	0.0255135460594687	0.163048654127797
ENSG00000167468	4701.26616508709	-0.2034007072668	0.122345712943834	-1.66250784251163	0.0964109922045207	0.344315733868561
ENSG00000064932	1802.81683151895	0.232897931881301	0.180711013586778	1.28878659500996	0.197472287562311	0.50365363067379
ENSG00000290166	1.03987179900927	0	4.99745499510864	0	1	NA
ENSG00000306100	7.51450650988697	0.0235948930674143	1.42109269304348	0.0166033455684599	0.986753055549304	NA
ENSG00000118046	2477.2028140286	-0.049458473985247	0.137445754938776	-0.359839952912898	0.718966823618015	0.892717565529278
ENSG00000267736	19.1767377344765	-0.669369409647368	0.86006118907758	-0.778281148071883	0.436403286729644	NA
ENSG00000099625	426.437590833116	0.10299146068387	0.249266992115675	0.413177291584905	0.679476724342545	0.873377640610415
ENSG00000267778	8.12853802418119	0.980267123093493	1.59163148192245	0.615888246888329	0.537968279098553	NA
ENSG00000099624	2170.04077164911	0.231918176791148	0.187353020220925	1.23786729734953	0.215765269982584	0.526043393859316
ENSG00000298805	76.4721038659331	-0.277828333342273	0.476619855442267	-0.582913888647105	0.559951270506197	NA
ENSG00000288704	97.9161387617381	0.402188698428296	0.389943734460974	1.03140187387354	0.302352402486121	NA
ENSG00000167470	2364.17009791702	0.546519315230927	0.169163944538241	3.23070803724007	0.00123484004697458	0.0253620492746575
ENSG00000099622	4603.84972032263	-0.0531949084388788	0.10423557053339	-0.510333547048018	0.609817804029482	0.834249947971406
ENSG00000267493	146.689468340163	-0.0529436967922281	0.38309054577894	-0.138201522787719	0.890081151636552	NA
ENSG00000310576	227.021472126837	-0.369432076855273	0.307757711840083	-1.20039908877162	0.229984382607355	0.542410835336235
ENSG00000228300	5.8291954807074	-0.50736162892968	1.64428108787816	-0.308561372304293	0.757655208293857	NA
ENSG00000295949	1.24784615881112	0	4.99745499510557	0	1	NA
ENSG00000099617	30.9922992953181	0.516954355609268	0.734187466924664	0.704117652368361	0.481359507841637	NA
ENSG00000240846	0.183742816702634	0	4.99745499518556	0	1	NA
ENSG00000267372	0	NA	NA	NA	NA	NA
ENSG00000160953	4002.44999648525	-0.0722401983339331	0.122830519491486	-0.588129062980478	0.556445666893478	0.806728957504653
ENSG00000279488	0.886345182635747	0.782757422363531	4.67370142837551	0.167481263910263	0.866991388542969	NA
ENSG00000267755	0.183742816702634	0	4.99745499518556	0	1	NA
ENSG00000115286	2410.10193005643	-0.00346460247064665	0.137559457155573	-0.0251862179619418	0.979906429943483	0.994310551597866
ENSG00000280486	2.28926332472444	2.29153922708631	3.32745609141947	0.688676022801776	0.491027168218443	NA
ENSG00000248015	8.64980721741178	-0.0699354714632834	1.28550352921468	-0.0544031734444225	0.956613950558181	NA
ENSG00000130005	17.7762956897574	-0.553848587951038	1.12628093451793	-0.491749945308357	0.622896125625593	NA
ENSG00000071626	5211.70548369882	-0.088838790044465	0.107691171436433	-0.82494032574345	0.409405470579535	0.716708949946421
ENSG00000115268	17476.3785488303	0.124476169110086	0.105417367099601	1.18079375851303	0.237684664156677	0.55186169478473
ENSG00000268798	165.692018808428	-0.0767496697432293	0.32977508610075	-0.232733377923465	0.815968448956257	NA
ENSG00000301705	2.22085077602032	1.3069960915172	4.05081332555591	0.322650289331177	0.746960103487141	NA
ENSG00000115266	393.334619763157	0.521933454002263	0.313697347615001	1.66381213603001	0.0961499779540014	0.343864390806677
ENSG00000267317	62.1850695881819	0.798420035050804	0.550435447522826	1.45052437782488	0.146912346209898	NA
ENSG00000119559	1833.11481639535	0.0668975229516066	0.139744350883234	0.478713611883347	0.632142380877645	0.847359877665013
ENSG00000115257	116.283816352855	-0.640617819969263	0.368214862726254	-1.73979348694983	0.0818952865418801	NA
ENSG00000115255	430.850251591471	0.352908323689236	0.214582266212675	1.64462949300509	0.100046240919031	0.350387104941884
ENSG00000185761	424.552658542721	-0.282625092761186	0.24024984220772	-1.17637993084228	0.239443087805285	0.554124789195884
ENSG00000185988	10.8811723608764	-0.0106407934207678	1.20375415262505	-0.0088396732817604	0.992947053018734	NA
ENSG00000267092	4.42047367824853	0.359059743740448	1.67234885870821	0.214703853128946	0.829998218275508	NA
ENSG00000181588	609.502173381573	0.11706278750361	0.250634614278739	0.467065524211352	0.640452999130398	0.85298596595874
ENSG00000239367	1.19938307261268	0	4.73677100969172	0	1	NA
ENSG00000071655	1730.95444045687	-0.046116126799463	0.15742915602669	-0.292932567024907	0.76957369529825	0.910532122652068
ENSG00000279009	0	NA	NA	NA	NA	NA
ENSG00000267059	0	NA	NA	NA	NA	NA
ENSG00000127540	385.86951404862	0.00992801113544427	0.246880164738032	0.0402138873569654	0.967922606076549	0.989489894907952
ENSG00000071564	3214.26983844426	0.11012693857976	0.144435304242089	0.76246551463052	0.445782217674488	0.742185721619891
ENSG00000252933	9.44428601487793	-0.87075670975801	1.24750194856686	-0.698000280286808	0.485177018779051	NA
ENSG00000275642	0	NA	NA	NA	NA	NA
ENSG00000309855	63.6858250350135	0.0981146248997058	0.46646671655074	0.210335746192587	0.833405637828602	NA
ENSG00000267073	89.5638654176172	-0.186395750944129	0.475748579153252	-0.391794656067876	0.695209943886189	NA
ENSG00000205922	11.5047391586302	0.658690000435097	1.30255034549279	0.505692545946004	0.613072501900925	NA
ENSG00000130270	153.167437637284	0.209994479676152	0.355849398166644	0.590121778364823	0.555109009009469	NA
ENSG00000079313	1568.15813739311	0.280132966853652	0.188131058132152	1.48903094276371	0.136479220801604	0.415926486382317
ENSG00000267007	1.2085653397665	-1.64229215189102	3.88516560902719	-0.422708403491258	0.672508023624947	NA
ENSG00000284216	0	NA	NA	NA	NA	NA
ENSG00000267244	7.1584943396807	0.901031038671911	1.64853229366408	0.546565597856291	0.584677209347318	NA
ENSG00000304012	77.6490302738188	-0.0282550025041187	0.439844885661126	-0.064238560968258	0.948780273573742	NA
ENSG00000267125	2.0454025268282	0	4.0108707439233	0	1	NA
ENSG00000129911	859.895518547731	0.24338372152094	0.233132804138813	1.04397029161123	0.296499134776095	0.61569222255214
ENSG00000267141	1.75061152272059	0	4.10179749439258	0	1	NA
ENSG00000302738	10.8664943531783	0.69679139586686	1.17921483944248	0.590894358314127	0.554591206331341	NA
ENSG00000261526	424.599265994372	-0.0262412189764584	0.20590840208599	-0.127441224887461	0.898591189481693	0.965188006388742
ENSG00000267232	1.77484306581981	0	4.08460756620578	0	1	NA
ENSG00000129968	2334.03072659746	-0.445170107644216	0.139277531285958	-3.19628086119803	0.00139211528975017	0.0273831277199669
ENSG00000227500	1055.4710423154	0.406969467061611	0.211734579577527	1.92207370129922	0.0545964846657963	0.25036265334559
ENSG00000213638	135.143371702026	0.16584666141628	0.332287854337843	0.499105396875748	0.617705135752996	NA
ENSG00000303713	2.37437552643718	-0.964477281290454	2.89123832903536	-0.33358622552996	0.738691813863606	NA
ENSG00000303728	6.24473013716858	0.808585030269544	1.63703862126539	0.493931554067141	0.621354519113545	NA
ENSG00000133275	2752.72871913253	-0.1974031222052	0.120989778571387	-1.63156858815745	0.102770399994164	0.356212909986903
ENSG00000180846	2.21502332852273	0	3.80896570609486	0	1	NA
ENSG00000133243	1845.55103399791	0.452836046756	0.156719734906029	2.88946409351399	0.00385899075442577	0.051984972449343
ENSG00000267283	198.195137538513	-0.231518540677029	0.378450784280747	-0.611753364752657	0.540700948779724	0.796844020776183
ENSG00000279653	9.98461845335365	0.263183587885742	1.25169228657043	0.2102622111756	0.833463027108887	NA
ENSG00000275468	26.0802595336153	0.982866933493297	0.913874215014083	1.07549476431847	0.282153275035713	NA
ENSG00000267180	0	NA	NA	NA	NA	NA
ENSG00000099875	7362.69053553215	0.191459614029452	0.127774629964886	1.49841650163312	0.134025071696012	0.412325022786308
ENSG00000300005	9.76705778599441	-0.410444978155473	1.21592944232137	-0.337556575134722	0.735697371172127	NA
ENSG00000172081	318.513059680901	0.729407578051518	0.269798325143221	2.70352893282164	0.00686074748408796	0.0735265351025683
ENSG00000099840	57.1305087268711	-1.38332038505932	0.572382713298656	-2.41677526752547	0.015658681499917	NA
ENSG00000065000	11609.333471583	0.334294473933466	0.137207273129711	2.43641948643229	0.0148334712516037	0.118040433575176
ENSG00000104885	3450.73660321566	0.0461635368860908	0.165942707882338	0.27818960817985	0.780866811613319	0.916826914682063
ENSG00000267122	55.0417601684868	0.820368931608802	0.796548325035283	1.02990478521496	0.303054704209558	NA
ENSG00000104886	1862.89992494112	-0.373058951737824	0.178121652430034	-2.09440540579064	0.0362238816276099	0.19961634533193
ENSG00000221411	0	NA	NA	NA	NA	NA
ENSG00000284129	0	NA	NA	NA	NA	NA
ENSG00000104897	3147.16522307032	-0.0748214664885478	0.149564889476902	-0.500260901808128	0.616891380475373	0.838462275411931
ENSG00000104899	1665.89735471601	-0.344213809367184	0.230741259650109	-1.49177398913893	0.135758404968162	0.414922072926008
ENSG00000284272	0	NA	NA	NA	NA	NA
ENSG00000167476	80.5945131708138	-0.104398018819343	0.439303372084649	-0.237644474077078	0.812156853148479	NA
ENSG00000104904	11662.8446885921	-0.0844970774605205	0.107744106026148	-0.784238512684991	0.432900170883646	0.734469661653375
ENSG00000273734	0	NA	NA	NA	NA	NA
ENSG00000188305	0.876078444812317	1.3063242966565	4.99594433438543	0.261476951947904	0.793724721120182	NA
ENSG00000220008	1.24784615881112	0	4.99745499510557	0	1	NA
ENSG00000288156	16.8289872608733	0.23848741460323	1.13093429348085	0.210876454961145	0.832983677211947	NA
ENSG00000286880	4.19523256320288	0.705862049287425	1.78095962883205	0.396338040380133	0.691855667868821	NA
ENSG00000130332	1758.82462041283	-0.178383280978521	0.134987149634404	-1.32148342610131	0.186340225229014	0.488679899659311
ENSG00000005206	2022.22372595986	-0.330233411181344	0.127400212457494	-2.59209466618058	0.00953935181828739	0.0898918241616645
ENSG00000178297	78.0036512839616	0.796774435524277	0.74256659211359	1.07300064935105	0.283270824783166	NA
ENSG00000099800	1273.42498033922	-0.0491138525179309	0.153017306611479	-0.320969265539577	0.748233682150495	0.904000673556728
ENSG00000176619	11952.46997157	0.337647362922806	0.156075900938097	2.16335360483823	0.0305139930832273	0.179614244634676
ENSG00000283728	0	NA	NA	NA	NA	NA
ENSG00000267201	30.9774505419301	0.0988784880193739	0.673863763774439	0.146733647563324	0.883342259134465	NA
ENSG00000099860	1454.43887634787	0.244580832667184	0.144627769290572	1.69110561455038	0.0908166330822533	0.333203588261837
ENSG00000301105	8.19212334216669	0.148858646676623	1.41224276269278	0.1054058484908	0.916053775494281	NA
ENSG00000305662	9.97031863647552	0.384741871867789	1.22744586621265	0.313449156869891	0.753939442629661	NA
ENSG00000252962	0	NA	NA	NA	NA	NA
ENSG00000176533	12.4514781209269	-0.646002933610738	1.11322250997403	-0.580299920117324	0.561712381293941	NA
ENSG00000105694	0	NA	NA	NA	NA	NA
ENSG00000307830	17.654549526572	-1.01711868137045	1.05269940064583	-0.966200494411271	0.333943865539611	NA
ENSG00000263974	0	NA	NA	NA	NA	NA
ENSG00000307793	0.29409874645762	2.34211587237904	4.89027728391136	0.478933143542682	0.631986191506558	NA
ENSG00000307809	0	NA	NA	NA	NA	NA
ENSG00000267412	0.588197492915241	3.34336514311345	4.83773321038591	0.691101596081349	0.489501697340853	NA
ENSG00000277904	0	NA	NA	NA	NA	NA
ENSG00000267214	0	NA	NA	NA	NA	NA
ENSG00000267749	0.141107178001779	1.30636622758037	4.99594433448352	0.261485344935377	0.793718249548584	NA
ENSG00000276097	0	NA	NA	NA	NA	NA
ENSG00000176490	15.5352748734599	-2.01199520676377	1.36535013964167	-1.47361116269546	0.140586314109299	NA
ENSG00000267001	0	NA	NA	NA	NA	NA
ENSG00000286460	0.633531013228858	-3.57855629426564	4.83878673489642	-0.739556523220535	0.459569130684931	NA
ENSG00000261342	38.2234936460385	0.110805160706264	0.631840596800332	0.175368852947066	0.860789813046521	NA
ENSG00000141873	713.937020072591	0.0423337278633039	0.208763418026448	0.202783266644641	0.83930443749324	0.941654699730346
ENSG00000104969	3162.65975848049	0.276171958914822	0.135807240802478	2.03355842650904	0.0419961370794706	0.217517595577816
ENSG00000172009	3624.8752970994	-0.0493649536751219	0.127480608439663	-0.387235002086507	0.698582239659681	0.88276217589578
ENSG00000172006	118.066058370904	0.285740732899784	0.348425315456979	0.820091767801142	0.412163794820238	NA
ENSG00000304546	2.07974359801854	0	4.64193043781167	0	1	NA
ENSG00000186300	106.061420700957	-0.269618812456151	0.424458831489318	-0.635206037556403	0.525294046073158	NA
ENSG00000267063	4.98127510715337	0	2.94284872115698	0	1	NA
ENSG00000287766	4.18055271690557	-3.11874427283778	2.6211543167606	-1.18983619273974	0.23411078129045	NA
ENSG00000172000	4.31739723035217	0.927131165572842	2.77637470358659	0.333935892866027	0.738427934338517	NA
ENSG00000267398	0.623923079405562	0	4.99745499512094	0	1	NA
ENSG00000266938	8.52811628059468	1.38451199515529	2.0603936351649	0.671964799116886	0.501606106148674	NA
ENSG00000171970	735.067199951751	0.0113704965241242	0.192288863719341	0.0591323714966678	0.952846675018744	0.984111327046733
ENSG00000253392	134.426747200011	0.56484312640947	0.371314731450626	1.52119772949158	0.128210225075358	NA
ENSG00000175691	850.655922469379	0.0959690416804847	0.185590710450027	0.51710045965003	0.605086032774146	0.831604629767064
ENSG00000279452	14.4911831583826	1.31904019793752	2.3346039565197	0.56499527221905	0.572076979906867	NA
ENSG00000288906	336.90794511674	-0.513147558195288	0.239738174827815	-2.14044992443878	0.0323184235526321	0.186646895626241
ENSG00000104953	191.29781610599	-0.0154602840141344	0.282867645126789	-0.0546555404284739	0.956412889982661	0.985860716879784
ENSG00000065717	71.2039320696039	0.461222113654687	0.516257604587912	0.893395292497132	0.371645522740126	NA
ENSG00000267469	0.282214356003559	2.28801851308187	4.89426592077406	0.467489619509683	0.640149617151765	NA
ENSG00000104964	2982.32691425981	0.0448918777092214	0.118844615720701	0.377735898567948	0.705626796966908	0.886702288979613
ENSG00000298869	2.29238360771766	0.786733882396399	2.58823437597083	0.303965471481423	0.761154197010907	NA
ENSG00000296665	0	NA	NA	NA	NA	NA
ENSG00000088256	2911.80916705046	0.204458839319787	0.143501260877476	1.42478775496166	0.154218562985448	0.441400434683117
ENSG00000267139	0.282214356003559	2.28801851308187	4.89426592077406	0.467489619509683	0.640149617151765	NA
ENSG00000267688	0	NA	NA	NA	NA	NA
ENSG00000266944	1.15091998641425	0	4.80346581586273	0	1	NA
ENSG00000060558	2.65274546762011	-0.296696068056138	2.77029810399656	-0.107098968023734	0.914710465857526	NA
ENSG00000267551	0.280935580080021	-2.42258691388394	4.904300469049	-0.493971959746934	0.621325982588644	NA
ENSG00000125910	8.15648661072926	-0.750167575431046	1.37141297272583	-0.547003412064863	0.584376387977338	NA
ENSG00000289471	0	NA	NA	NA	NA	NA
ENSG00000299541	0.282214356003559	2.28801851308187	4.89426592077406	0.467489619509683	0.640149617151765	NA
ENSG00000125912	5957.15709002641	0.120399607041199	0.128397929064511	0.937706767690207	0.348395124908841	0.665836317348777
ENSG00000161082	23.3267231527579	1.03769150744894	0.837314865480415	1.23930859253712	0.215231237818748	NA
ENSG00000267448	0	NA	NA	NA	NA	NA
ENSG00000141905	1014.7661455041	0.427209272080221	0.233711891271959	1.82793126081504	0.0675598687068225	0.285022995743368
ENSG00000305183	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000280103	4.88296008772746	-0.490489594800404	1.82419968181854	-0.268879333599837	0.788022540912111	NA
ENSG00000279599	1.55155283909204	-1.11062143946209	3.28885316264219	-0.337692619444841	0.735594837207624	NA
ENSG00000304357	3.50478211900107	-1.48373456473885	2.16880186373751	-0.684126378507403	0.493895366166644	NA
ENSG00000095932	29.2069734496903	-0.0858562147381294	0.88951254702098	-0.0965205212963729	0.923107176378326	NA
ENSG00000284638	35.1412392974342	0.88485054923996	0.842652042766906	1.05007821061525	0.293682155780945	NA
ENSG00000129932	651.146005681684	0.177054915804846	0.216879409984411	0.816374942266637	0.414285723645976	0.721351828664769
ENSG00000297875	3.47100974582092	-1.34247951725575	2.12390187867229	-0.632081703367091	0.527333490289387	NA
ENSG00000105325	3065.57747674494	0.0893768210975399	0.166855154057426	0.53565514114583	0.592196911909823	0.825495181543792
ENSG00000252408	0.183742816702634	0	4.99745499518556	0	1	NA
ENSG00000161091	3378.73044152582	0.165952427741241	0.139881172318546	1.18638144784291	0.235471694818664	0.549292699810945
ENSG00000183397	103.424049927078	0.808672889846836	0.493377060113168	1.63905652537098	0.101201488075303	NA
ENSG00000267436	59.412051182953	0.672654008549989	0.626638337447421	1.07343258200577	0.28307707232011	NA
ENSG00000267231	10.5184890378479	-0.621969918064294	1.36073986497101	-0.457082161018001	0.647611991854487	NA
ENSG00000279590	0.429263729232369	2.89091792483972	4.85712108439718	0.595191652546277	0.551715369448197	NA
ENSG00000305820	4.54514556362842	-0.378760165204002	1.8825766236946	-0.201192429799046	0.840548110615776	NA
ENSG00000266959	0	NA	NA	NA	NA	NA
ENSG00000305832	6.4551614838366	4.30290292137913	2.2044482561926	1.95191831302535	0.0509479036914762	NA
ENSG00000064961	2877.40671976844	-0.0318010043186555	0.121236129684786	-0.262306330640363	0.793085281715739	0.921986337468441
ENSG00000179855	12.5490716631517	0	2.40339920307598	0	1	NA
ENSG00000006638	12.1190425161885	-0.342105983930528	1.16258636744873	-0.294262855224487	0.76855705396639	NA
ENSG00000226800	13.5452712472171	-1.2221558295036	1.16344589817129	-1.0504621069399	0.293505704030041	NA
ENSG00000105298	2422.56910899764	0.0669709016791103	0.181601936961754	0.36877856480801	0.712292783107788	0.889048562248952
ENSG00000186111	1036.60473553871	0.354772327880345	0.206421082746898	1.71868262272099	0.0856721779009437	0.322820293085403
ENSG00000267304	0	NA	NA	NA	NA	NA
ENSG00000105289	2091.13803192499	0.255330636030942	0.172464981792547	1.48047814331417	0.138745689413011	0.419301220267046
ENSG00000011132	1684.77501741766	-0.131591117632196	0.188201651193202	-0.699202779560676	0.484425313774481	0.766694574751471
ENSG00000267205	0	NA	NA	NA	NA	NA
ENSG00000267138	22.8318688917906	0.18643148752847	0.864029958592953	0.215769702976582	0.829167265548944	NA
ENSG00000183617	894.57022115519	0.0297843660182189	0.160526092794541	0.185542209990373	0.852803776185501	0.946679345096638
ENSG00000173976	0.931914345412386	3.28666043753758	4.83984578403993	0.679083711381011	0.497084822568331	NA
ENSG00000267148	0	NA	NA	NA	NA	NA
ENSG00000007264	3.12185479749694	1.00171938554245	2.23358850006491	0.44847982764656	0.653806941398642	NA
ENSG00000105278	6.59583871412143	-2.66779134398912	2.45418957053253	-1.08703556400912	0.277021092756421	NA
ENSG00000266989	0	NA	NA	NA	NA	NA
ENSG00000167654	0	NA	NA	NA	NA	NA
ENSG00000307697	5.48922853059865	-1.54037734429624	2.70733902242254	-0.568963595448752	0.56938084560203	NA
ENSG00000266627	3.89294022194566	0	3.13873260904598	0	1	NA
ENSG00000289254	51.7011498773109	1.35880558806994	0.724364471949655	1.87585896422096	0.0606746487540472	NA
ENSG00000077009	0	NA	NA	NA	NA	NA
ENSG00000294388	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000167657	4076.46691017928	-0.00688684916945732	0.152783964897539	-0.0450757327450943	0.964046944220933	0.988330311830275
ENSG00000283928	0	NA	NA	NA	NA	NA
ENSG00000167658	222766.99232644	0.575144854519629	0.259546462640583	2.21596106018245	0.0266941691083755	0.167337010649279
ENSG00000206775	21.4705029370431	-0.773828910621262	0.88792137819047	-0.871506114875034	0.383477868524892	NA
ENSG00000305677	5.14778789955366	0.336945728696842	1.63776690412171	0.205734850209063	0.836998034313833	NA
ENSG00000105229	990.753827796059	0.180544361647249	0.190652821912238	0.94697975008394	0.343649097702469	0.663203807185548
ENSG00000178951	1389.46087993263	0.377608886499384	0.208857657153355	1.8079724327374	0.0706107911978533	0.292835225778228
ENSG00000268670	233.233120777499	-0.390593465667617	0.260223217709804	-1.50099391247709	0.133357136094317	0.411354931167715
ENSG00000296810	17.3424723321885	-0.118212818636693	0.888953169758852	-0.132979804401576	0.894209352387763	NA
ENSG00000302361	2.80355228121014	-1.51937698402417	2.87693906113422	-0.528122755379173	0.597414137956636	NA
ENSG00000299077	31.7217389695035	0.254417398672867	0.687194553075147	0.370226157256874	0.711213988438497	NA
ENSG00000126934	3171.65756517644	0.217566763416927	0.12955352840661	1.67935806992522	0.093082279918952	0.336993608952421
ENSG00000278007	0	NA	NA	NA	NA	NA
ENSG00000060566	1.556690534072	4.30101200833075	3.68714054648401	1.16648984602231	0.243416451592572	NA
ENSG00000077463	1181.93237400602	0.132567563142904	0.154611686282956	0.857422658855755	0.39121134111648	0.702026073752477
ENSG00000089847	175.612068455254	0.186237180245371	0.33266639111017	0.559831666865603	0.575594261722606	NA
ENSG00000306086	0.14046779004001	-1.52409863919699	4.98923698529907	-0.305477299171756	0.760002656858334	NA
ENSG00000105246	8.69108180209585	0.646865045036897	1.60328003827198	0.403463543233588	0.686607249080379	NA
ENSG00000280247	2.9230627048489	-0.0369824038870217	2.28031764927081	-0.0162180930796408	0.987060401171569	NA
ENSG00000105248	536.380051035307	0.249457482309222	0.239416581747901	1.04193903566752	0.297439944600262	0.61677689597009
ENSG00000303295	0.183742816702634	0	4.99745499518556	0	1	NA
ENSG00000105251	4.88502215295086	1.87609113911337	1.66314212104524	1.12804018091629	0.259302950174654	NA
ENSG00000167664	1.81250436627713	2.33964143764038	3.59284690527912	0.651194303381712	0.514921067193621	NA
ENSG00000105255	3.41787060203985	-4.27868656920108	2.62001425642548	-1.63307759059241	0.102452679024528	NA
ENSG00000296069	0.415948719603708	0	4.99745499513635	0	1	NA
ENSG00000178078	185.053161160487	0.260392977276969	0.311186787045321	0.83677388667227	0.402719678323321	NA
ENSG00000269425	4.95779318351929	-1.17083649382683	1.59725965109125	-0.733028279420261	0.463541181534018	NA
ENSG00000298461	2.80395017460958	0.965562020956276	2.71985280404884	0.355005248636587	0.722585659172235	NA
ENSG00000008382	328.452144845433	0.18420870326045	0.239071511438746	0.770517165143898	0.440993176834492	0.738361447718846
