Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,ATAC_signal,status_slop,status_slop2,status_slop3,anchor1_id,anchor2_id,cre_categorization,gene_id
24090,24090,24090,24090,chr22,30105000,30110000,chr22,30385000,30390000,gained,0.0129570840793363,0.0129251793365567,-0.0035567861097242,-0.0035567861097242,Mutant loop,280000,24090,stable,stable,intra-TAD,rbp1,1.5662031,0.09417081,0.22123283,0.025035754,0.4893,0.1498,0.8162839938936864,0.7504106783848278,0.8163464002388438,0.6735441192952959,-0.0658733155088586,-0.1428022809435478,0.07767495,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24090,anchor2_24090,promoter-enhancer,SF3A1
24095,24095,24095,24095,chr22,30940000,30945000,chr22,31150000,31155000,gained,0.0063652143577296,0.0114057848413444,0.8414847182028956,0.8414847182028956,Mutant loop,210000,24095,stable,stable,intra-TAD,rbp1,6.4605856,5.66203,0.188543,0.038401436,0.4868,0.0088,-0.1429016374031602,-0.0001411134362052,0.2250972147221976,0.2185455858296664,0.142760523966955,-0.0065516288925312,0.05320754,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24095,anchor2_24095,enhancer-enhancer,SMTN
24106,24106,24106,24106,chr22,32660000,32665000,chr22,32995000,33000000,gained,0.0053129922466214,0.0110659201402551,1.0585269048267811,1.0585269048267811,Mutant loop,335000,24106,B_to_A,B_to_A,intra-TAD,rbp1,0.52206796,0.28251263,0.2112982,0.025235679,0.47,0.0384,-0.2475761894738326,-0.133112772199335,0.1460463987965757,0.0471692885770131,0.1144634172744976,-0.0988771102195625,0.034413137,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24106,anchor2_24106,enhancer-enhancer,TIMP3
24107,24107,24107,24107,chr22,32802500,32807500,chr22,32982500,32987500,gained,0.0073315624149538,0.012276561523827,0.7437139544206812,0.7437139544206812,Mutant loop,180000,24107,B_to_A,B_to_A,inter-TAD,rbp1,0.7831017,0.15302755,0.188543,0.022687178,0.4709,0.0094,-0.2743445154419431,-0.2526791607082971,0.1460463987965757,0.0471692885770131,0.021665354733646,-0.0988771102195625,0.06673486,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24107,anchor2_24107,enhancer-enhancer,TIMP3
24131,24131,24131,24131,chr22,38762500,38767500,chr22,39112500,39117500,gained,0.0097849009850438,0.0149748922933585,0.6139164693134882,0.6139164693134882,Mutant loop,350000,24131,stable,stable,intra-TAD,rbp1,1.5662038,2.354274,0.18898147,0.031593453,0.4878,0.1248,0.6671104941076792,0.6125024113198806,0.8376273059180751,0.7166885059590609,-0.0546080827877986,-0.1209387999590142,0.032150224,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24131,anchor2_24131,enhancer-enhancer,"APOBEC3B,APOBEC3F,NPTXR,SUN2"
24132,24132,24132,24132,chr22,38852500,38857500,chr22,39142500,39147500,gained,0.0072815081112939,0.0111607157289016,0.6161203585460027,0.6161203585460027,Mutant loop,290000,24132,stable,stable,intra-TAD,rbp1,4.5028334,0.47085464,0.20201662,0.04425613,0.4969,0.1137999999999999,0.8376273059180751,0.7166885059590609,0.5984869506991043,0.5228925497395647,-0.1209387999590142,-0.0755944009595396,0.047227867,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24132,anchor2_24132,enhancer-enhancer,"APOBEC3B,APOBEC3F"
24133,24133,24133,24133,chr22,38862500,38867500,chr22,39122500,39127500,gained,0.0177497121212432,0.015963834044753,-0.152988439833655,-0.152988439833655,Mutant loop,260000,24133,stable,stable,inter-TAD,rbp1,9.103557,0.4119977,0.18854299,0.03643302,0.5633,0.0929999999999999,0.5856100248549168,0.5321688512378112,0.5984869506991043,0.5228925497395647,-0.0534411736171055,-0.0755944009595396,0.050624125,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24133,anchor2_24133,enhancer-enhancer,"APOBEC3B,APOBEC3F"
24134,24134,24134,24134,chr22,38865000,38870000,chr22,38990000,38995000,gained,0.0338351075010664,0.0325161045331091,-0.0573665410599968,-0.0573665410599968,Mutant loop,125000,24134,stable,stable,intra-TAD,rbp1,11.583379,0.8239955,0.188543,0.04376605,0.5624,0.0704,0.6824574289401673,0.6021993484626207,0.5984869506991043,0.5228925497395647,-0.0802580804775465,-0.0755944009595396,0.05782637,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24134,anchor2_24134,enhancer-other,APOBEC3B
24163,24163,24163,24163,chr22,46125000,46130000,chr22,46310000,46315000,gained,0.0691558275379281,0.056540751674054,-0.2905597647155281,-0.2905597647155281,Mutant loop,185000,24163,stable,stable,intra-TAD,rbp1,6.2321873,1.5067341,0.19711314,0.03422223,0.5606,0.1424,0.6452618328429952,0.5300415103849896,0.692278915322263,0.6147001813512486,-0.1152203224580056,-0.0775787339710144,0.040224116,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24163,anchor2_24163,enhancer-other,GTSE1
24164,24164,24164,24164,chr22,46132500,46137500,chr22,46542500,46547500,gained,0.0118390214696493,0.0062164290148836,-0.9293918657411898,-0.9293918657411898,Mutant loop,410000,24164,stable,stable,uncategorized,rbp1,1.6640916,0.18834192,0.188543,0.024041204,0.5605,0.0733999999999999,0.5666219504187915,0.5569353941002919,0.5416840718607164,0.5546814084492199,-0.0096865563184995,0.0129973365885034,0.047717825,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24164,anchor2_24164,enhancer-enhancer,GTSE1
24175,24175,24175,24175,chr3,4655000,4660000,chr3,5060000,5065000,gained,0.0127992544350817,0.0088728328297184,-0.5285930822541333,-0.5285930822541333,Mutant loop,405000,24175,stable,stable,intra-TAD,rbp1,5.5469694,0.18834169,0.188543,0.028391253,0.4526,0.02,0.2821039905225261,0.2822280686729711,-0.0191962928434627,0.0939707499085354,0.000124078150445,0.1131670427519982,0.05810607,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24175,anchor2_24175,enhancer-other,BHLHE40
24176,24176,24176,24176,chr3,4712500,4717500,chr3,5042500,5047500,gained,0.0234008583187106,0.0209227323017747,-0.1614901817238115,-0.1614901817238115,Mutant loop,330000,24176,stable,stable,intra-TAD,rbp1,10.376101,0.3766836,0.22207052,0.056210466,0.4138,0.0048,-0.0191962928434627,0.0939707499085354,-0.2797294180186841,-0.0969787262697856,0.1131670427519982,0.1827506917488984,0.07913746,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24176,anchor2_24176,enhancer-enhancer,BHLHE40
24195,24195,24195,24195,chr3,10942500,10947500,chr3,11332500,11337500,gained,0.0046010800520645,0.0058865598911753,0.3554522111016481,0.3554522111016481,Mutant loop,390000,24195,stable,stable,inter-TAD,rbp1,16.249355,14.455244,0.7167576,0.029786147,0.4725,0.0622,0.7121252088033343,0.6580178592314969,0.5838403100597895,0.5617957840007644,-0.0541073495718373,-0.0220445260590251,0.10370201,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24195,anchor2_24195,enhancer-other,HRH1
24197,24197,24197,24197,chr3,11150000,11155000,chr3,11645000,11650000,gained,0.0042255836688845,0.004708662596201,0.1561667177510387,0.1561667177510387,Mutant loop,495000,24197,stable,stable,intra-TAD,rbp1,3.4260688,1.1182796,0.2051182,0.051179938,0.4567,0.1342,0.54111695138027,0.4853170241557817,0.6378008468286932,0.5849765723000413,-0.0557999272244882,-0.0528242745286519,0.03374412,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24197,anchor2_24197,promoter-other,HRH1
24198,24198,24198,24198,chr3,11230000,11235000,chr3,11330000,11335000,gained,0.0351706230875436,0.0287652342845184,-0.2900446735671595,-0.2900446735671595,Mutant loop,100000,24198,stable,stable,intra-TAD,rbp1,4.6659794,0.21188447,0.188543,0.03128305,0.4059,0.0242,0.54111695138027,0.4853170241557817,0.7792847836318906,0.7294783099563846,-0.0557999272244882,-0.0498064736755059,0.043639176,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24198,anchor2_24198,enhancer-enhancer,HRH1
24297,24297,24297,24297,chr3,37852500,37857500,chr3,37942500,37947500,gained,0.0249995204105417,0.0210832882197896,-0.2458005265257242,-0.2458005265257242,Mutant loop,90000,24297,stable,stable,uncategorized,rbp1,11.126564,0.28251255,0.188543,0.03638241,0.4887,0.0613999999999999,0.4976602724780288,0.543874053357019,-0.1429016374031602,-0.0001411134362052,0.0462137808789901,0.142760523966955,0.082065925,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24297,anchor2_24297,enhancer-enhancer,ENSG00000290076
24298,24298,24298,24298,chr3,37852500,37857500,chr3,37982500,37987500,gained,0.0192197829068111,0.0301994371229231,0.6519296193645892,0.6519296193645892,Mutant loop,130000,24298,stable,stable,uncategorized,rbp1,4.6986094,7.0510488,0.1938751,0.043987177,0.5158,0.0071999999999999,-0.0742453516505152,-0.0182025569390577,-0.1429016374031602,-0.0001411134362052,0.0560427947114575,0.142760523966955,0.08075072,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24298,anchor2_24298,enhancer-enhancer,ENSG00000290076
24299,24299,24299,24299,chr3,38012500,38017500,chr3,38482500,38487500,gained,0.0046093297631594,0.0059909822922665,0.3782355838559106,0.3782355838559106,Mutant loop,470000,24299,stable,stable,uncategorized,rbp1,0.0,0.0,0.21379429,0.024384947,0.4657,0.0118,-0.4735687941285499,-0.4042768860070408,-0.8687534157896123,-0.7556626923867021,0.069291908121509,0.1130907234029101,0.03228991,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24299,anchor2_24299,enhancer-other,MYD88
24506,24506,24506,24506,chr3,124925000,124930000,chr3,125580000,125585000,gained,0.0171128268078722,0.0119609545375543,-0.5167455656156866,-0.5167455656156866,Mutant loop,655000,24506,stable,stable,intra-TAD,rbp1,10.735022,0.37668326,0.188543,0.03891121,0.4211,0.0149999999999999,0.0735795745073864,0.0030781556530062,0.4520640068539264,0.4333327518647302,-0.0705014188543801,-0.0187312549891962,0.059564777,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24506,anchor2_24506,enhancer-other,MUC13
24507,24507,24507,24507,chr3,124925000,124930000,chr3,125435000,125440000,gained,0.0113372318317434,0.0089380380913428,-0.3430383277737348,-0.3430383277737348,Mutant loop,510000,24507,stable,stable,intra-TAD,rbp1,3.6544738,0.63565344,0.18854302,0.030803159,0.4387999999999999,0.0204,0.7756022331903322,0.5764627337109942,0.4781803004262668,0.4383406710506327,-0.1991394994793379,-0.0398396293756341,0.0738714,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24507,anchor2_24507,enhancer-enhancer,MUC13
24628,24628,24628,24628,chr3,156150000,156155000,chr3,157080000,157085000,gained,0.0112668872329366,0.0100662554139256,-0.1625618796705833,-0.1625618796705833,Mutant loop,930000,24628,stable,stable,intra-TAD,rbp1,11.4854965,0.3766835,0.188543,0.04919843,0.4341,0.0293999999999999,0.4318659560268837,0.3650966592401348,0.6943870025184719,0.636588056473293,-0.0667692967867489,-0.0577989460451788,0.07649038,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24628,anchor2_24628,promoter-enhancer,"LEKR1,LINC00880"
24631,24631,24631,24631,chr3,156542500,156547500,chr3,157142500,157147500,gained,0.0068719093339124,0.0071131939974777,0.0497865084860381,0.0497865084860381,Mutant loop,600000,24631,stable,stable,intra-TAD,rbp1,10.049801,2.8015862,0.20707774,0.032749634,0.3858,0.0207999999999999,-0.4733717817231234,-0.2885593301386467,-0.4081222079514359,-0.3233302849578614,0.1848124515844766,0.0847919229935745,0.09697792,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24631,anchor2_24631,enhancer-enhancer,"LEKR1,LINC00880"
24632,24632,24632,24632,chr3,156680000,156685000,chr3,157130000,157135000,gained,0.0113495426338351,0.0083768749544615,-0.4381501176666769,-0.4381501176666769,Mutant loop,450000,24632,stable,stable,intra-TAD,rbp1,5.5795965,6.2152834,0.188543,0.058812954,0.424,0.1384,-0.4733717817231234,-0.2885593301386467,-1.1284872895610962,-1.1684820835064191,0.1848124515844766,-0.0399947939453229,0.052166156,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24632,anchor2_24632,enhancer-enhancer,"LEKR1,LINC00880"
24633,24633,24633,24633,chr3,156822500,156827500,chr3,157132500,157137500,gained,0.0090893215931686,0.0086897902404373,-0.0648512660857218,-0.0648512660857218,Mutant loop,310000,24633,stable,stable,inter-TAD,rbp1,9.429851,1.3654777,0.77669203,0.024522208,0.4730999999999999,0.0326,-0.2475761894738326,-0.133112772199335,0.1460463987965757,0.0471692885770131,0.1144634172744976,-0.0988771102195625,0.102773696,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24633,anchor2_24633,promoter-enhancer,"LEKR1,LINC00880"
24712,24712,24712,24712,chr3,183120000,183125000,chr3,183380000,183385000,gained,0.0448196133294298,0.0441973356948422,-0.0201707987423104,-0.0201707987423104,Mutant loop,260000,24712,stable,stable,intra-TAD,rbp1,0.9136187,1.1182793,0.188543,0.026060617,0.4212,0.0071999999999999,-0.2015993314519827,-0.1624324970587589,-0.5202550825409341,-0.5320277669320193,0.0391668343932237,-0.0117726843910851,0.032655526,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24712,anchor2_24712,enhancer-enhancer,LAMP3
24713,24713,24713,24713,chr3,183125000,183130000,chr3,183175000,183180000,gained,0.0238355661879033,0.0209593501250755,-0.1855219107380683,-0.1855219107380683,Mutant loop,50000,24713,stable,stable,intra-TAD,rbp1,0.7831019,1.1182793,0.19185606,0.027530767,0.4297,0.123,-0.0718005167631153,-0.0827145041967035,0.1955006111251332,0.1837984108934828,-0.0109139874335882,-0.0117022002316504,0.035017155,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24713,anchor2_24713,enhancer-enhancer,LAMP3
24820,24820,24820,24820,chr4,17542500,17547500,chr4,17802500,17807500,gained,0.0162062596688439,0.0103189345072635,-0.6512571503919211,-0.6512571503919211,Mutant loop,260000,24820,stable,stable,inter-TAD,rbp1,0.8157307,0.0,0.18854299,0.038019493,0.4111,0.0698,0.5604629609358649,0.5422995463985438,0.4792089465870349,0.4725144432147489,-0.018163414537321,-0.006694503372286,0.046401877,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24820,anchor2_24820,enhancer-enhancer,FAM184B
24821,24821,24821,24821,chr4,17542500,17547500,chr4,18362500,18367500,gained,0.0035928940649254,0.003542467027903,-0.0203919735854228,-0.0203919735854228,Mutant loop,820000,24821,stable,stable,uncategorized,rbp1,15.629401,0.36491194,0.43398923,0.024700738,0.3973,0.0973999999999999,0.2476160766304869,0.4186385606412931,0.3478451289668325,0.4503626110746258,0.1710224840108062,0.1025174821077932,0.1482756,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24821,anchor2_24821,enhancer-enhancer,FAM184B
24940,24940,24940,24940,chr4,73595000,73600000,chr4,74130000,74135000,gained,0.0056685792179252,0.0092823995784443,0.711510621377556,0.711510621377556,Mutant loop,535000,24940,stable,stable,intra-TAD,rbp1,6.78688,11.053315,0.188543,0.04201206,0.378,0.0,0.3108353773977707,0.3054864391708016,0.3676421985099695,0.4619149450366037,-0.005348938226969,0.0942727465266342,0.046493195,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24940,anchor2_24940,enhancer-enhancer,CXCL8
24941,24941,24941,24941,chr4,73662500,73667500,chr4,73852500,73857500,gained,0.0110246721217127,0.0136968608824954,0.3131095366727103,0.3131095366727103,Mutant loop,190000,24941,stable,stable,intra-TAD,rbp1,1.5335743,0.6121108,0.188543,0.04208046,0.417,0.0232,0.3676421985099695,0.4619149450366037,0.7046407646847032,0.6480014961583646,0.0942727465266342,-0.0566392685263386,0.05331645,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24941,anchor2_24941,enhancer-enhancer,CXCL8
24942,24942,24942,24942,chr4,73660000,73665000,chr4,74135000,74140000,gained,0.0212096574623535,0.0186696881524076,-0.184023491589488,-0.184023491589488,Mutant loop,475000,24942,stable,stable,intra-TAD,rbp1,0.65258497,0.55325437,0.19711313,0.026201062,0.3804,0.012,0.3394006753622147,0.2686201326665961,0.5457126176424385,0.6262656493165318,-0.0707805426956186,0.0805530316740933,0.04343626,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24942,anchor2_24942,enhancer-other,CXCL8
24943,24943,24943,24943,chr4,73665000,73670000,chr4,73920000,73925000,gained,0.0115575923334337,0.0086787275668682,-0.4132854459832417,-0.4132854459832417,Mutant loop,255000,24943,stable,stable,intra-TAD,rbp1,1.044135,2.1659312,0.19472149,0.026161388,0.3708,0.0956,0.3394006753622147,0.2686201326665961,0.0877581624000869,0.1909794649526093,-0.0707805426956186,0.1032213025525223,0.043028437,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24943,anchor2_24943,enhancer-enhancer,CXCL8
24944,24944,24944,24944,chr4,73730000,73735000,chr4,73860000,73865000,gained,0.011949886161858,0.0107205183411287,-0.1566222123981852,-0.1566222123981852,Mutant loop,130000,24944,stable,stable,intra-TAD,rbp1,1.7293491,0.09417085,0.188543,0.034264587,0.3957,0.0061999999999999,0.3244694162428254,0.290974236193256,0.1882184445395134,0.2346844285502669,-0.0334951800495693,0.0464659840107535,0.042669896,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24944,anchor2_24944,enhancer-enhancer,CXCL8
24945,24945,24945,24945,chr4,73742500,73747500,chr4,74132500,74137500,gained,0.0060831161480269,0.0047085119675096,-0.3695393540736784,-0.3695393540736784,Mutant loop,390000,24945,stable,stable,inter-TAD,rbp1,0.88098943,0.47085458,0.188543,0.028692706,0.3515,0.009,0.1882184445395134,0.2346844285502669,0.5457126176424385,0.6262656493165318,0.0464659840107535,0.0805530316740933,0.037502028,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24945,anchor2_24945,enhancer-enhancer,CXCL8
24956,24956,24956,24956,chr4,74872500,74877500,chr4,75472500,75477500,gained,0.0149255787164139,0.0128679871516409,-0.214000470251634,-0.214000470251634,Mutant loop,600000,24956,stable,stable,intra-TAD,rbp1,0.7831019,0.0,0.27673262,0.024954263,0.3732,0.0272,0.7785022504348034,0.8176747460239624,0.8819797331269177,0.9211022504822406,0.039172495589159,0.0391225173553229,0.038099132,gained_2.5kb,gained_10kb,gained_0kb,anchor1_24956,anchor2_24956,enhancer-other,PARM1
25073,25073,25073,25073,chr4,103482500,103487500,chr4,103772500,103777500,gained,0.0067743899873545,0.0060841223225076,-0.1550418831067103,-0.1550418831067103,Mutant loop,290000,25073,stable,stable,inter-TAD,rbp1,0.26103395,0.0,0.2221973,0.035774123,0.3831,0.0989999999999999,-0.1828216815550297,-0.100516331215014,-0.2856855074475821,-0.1971632867682165,0.0823053503400157,0.0885222206793656,0.03735993,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25073,anchor2_25073,enhancer-enhancer,ENSG00000250920
25077,25077,25077,25077,chr4,105512500,105517500,chr4,105642500,105647500,gained,0.0136352851733545,0.0123857495040767,-0.1386636999833082,-0.1386636999833082,Mutant loop,130000,25077,stable,stable,intra-TAD,rbp1,1.892496,3.660895,0.188543,0.022119543,0.36,0.0359999999999999,0.1218436437427959,0.1267458056548361,0.5717587262051086,0.5425528637612291,0.0049021619120401,-0.0292058624438794,0.05117248,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25077,anchor2_25077,other-other,ARHGEF38
25078,25078,25078,25078,chr4,105522500,105527500,chr4,105712500,105717500,gained,0.013520379690064,0.0069828791424784,-0.9532417587700186,-0.9532417587700186,Mutant loop,190000,25078,stable,stable,intra-TAD,rbp1,8.842519,1.8363327,0.19626352,0.034640096,0.3686,0.0443999999999999,0.7836195812932626,0.8258155364668354,0.7836195812932626,0.8258155364668354,0.0421959551735727,0.0421959551735727,0.03838265,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25078,anchor2_25078,enhancer-other,ARHGEF38
25090,25090,25090,25090,chr4,109700000,109705000,chr4,109980000,109985000,gained,0.006023218925336,0.0072098328876079,0.2594311231243086,0.2594311231243086,Mutant loop,280000,25090,stable,stable,intra-TAD,rbp1,4.959643,0.47085464,0.188543,0.054879665,0.4417,0.1169999999999999,0.0337954930438213,0.0541417531745367,-0.0850528815720161,-0.0115096492278169,0.0203462601307154,0.0735432323441992,0.052431345,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25090,anchor2_25090,promoter-enhancer,GAR1
25091,25091,25091,25091,chr4,109815000,109820000,chr4,109970000,109975000,gained,0.0131668636385706,0.0130375700911837,-0.0142367261403629,-0.0142367261403629,Mutant loop,155000,25091,stable,stable,intra-TAD,rbp1,19.96909,0.61211085,0.21728948,0.03684556,0.4207,0.0242,-0.1485849441905357,-0.1157407276680486,-0.2827238795733191,-0.2124878395809502,0.032844216522487,0.0702360399923689,0.068963535,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25091,anchor2_25091,promoter-enhancer,GAR1
25116,25116,25116,25116,chr4,113290000,113295000,chr4,114385000,114390000,gained,0.0034118808915747,0.0067840629521363,0.9915822741356192,0.9915822741356192,Mutant loop,1095000,25116,stable,stable,uncategorized,rbp1,0.0,1.2242225,0.198375,0.024710827,0.3889,0.0082,0.720178563040734,0.7507466487756984,0.5200266782413163,0.4984327909034542,0.0305680857349643,-0.0215938873378621,0.03954193,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25116,anchor2_25116,enhancer-enhancer,ANK2
25117,25117,25117,25117,chr4,113372500,113377500,chr4,114372500,114377500,gained,0.0044610744187535,0.005485047163425,0.2981128106969786,0.2981128106969786,Mutant loop,1000000,25117,stable,stable,inter-TAD,rbp1,0.26103398,0.27074134,0.188543,0.024767896,0.3678,0.0191999999999999,0.6687490604111482,0.5886275943222684,0.7335803479853187,0.7171881760491696,-0.0801214660888798,-0.016392171936149,0.04054667,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25117,anchor2_25117,enhancer-other,ANK2
25305,25305,25305,25305,chr4,183472500,183477500,chr4,184152500,184157500,gained,0.0045901744819388,0.0052503566022563,0.1938664189375618,0.1938664189375618,Mutant loop,680000,25305,stable,stable,intra-TAD,rbp1,8.777263,9.793777,0.19367075,0.03384396,0.4234,0.0028,,,0.6135283705162536,0.5972957927977512,,-0.0162325777185023,0.112390265,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25305,anchor2_25305,enhancer-other,ING2
25306,25306,25306,25306,chr4,183472500,183477500,chr4,183612500,183617500,gained,0.0128618697529273,0.0119805308626832,-0.1024085490548369,-0.1024085490548369,Mutant loop,140000,25306,stable,stable,intra-TAD,rbp1,0.52206796,0.9417093,0.20074284,0.023738876,0.4291,0.0141999999999999,,,0.6201757189433331,0.520065138610957,,-0.100110580332376,0.052974507,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25306,anchor2_25306,other-other,ING2
25323,25323,25323,25323,chr4,186302500,186307500,chr4,186552500,186557500,gained,0.0124281726254918,0.01113999451631,-0.1578656630258137,-0.1578656630258137,Mutant loop,250000,25323,stable,stable,intra-TAD,rbp1,0.5220679,1.6126777,0.18854302,0.024874575,0.4391,0.0754,0.5192223903904404,0.5079500044519912,0.546005127762474,0.4669209483417453,-0.0112723859384491,-0.0790841794207286,0.03808254,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25323,anchor2_25323,promoter-enhancer,MTNR1A
25374,25374,25374,25374,chr5,33435000,33440000,chr5,34450000,34455000,gained,0.0073091966680332,0.0079264697042649,0.1169656080216315,0.1169656080216315,Mutant loop,1015000,25374,stable,stable,uncategorized,rbp1,12.431736,0.6591965,0.188543,0.056701936,0.429,0.0632,-0.250972377935598,-0.1929367070680669,-0.6332140129914007,-0.5500694408505451,0.0580356708675311,0.0831445721408555,0.0710916,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25374,anchor2_25374,enhancer-enhancer,ENSG00000290548
25375,25375,25375,25375,chr5,33982500,33987500,chr5,34462500,34467500,gained,0.0127789768546555,0.0060227054815759,-1.0852887158939355,-1.0852887158939355,Mutant loop,480000,25375,stable,stable,uncategorized,rbp1,7.928902,0.1294851,0.188543,0.03353898,0.4115,0.0157999999999999,-0.6797103084633582,-0.5692017042296799,-0.1782706452902882,-0.1536935137358785,0.1105086042336783,0.0245771315544097,0.060598206,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25375,anchor2_25375,promoter-enhancer,ENSG00000290548
25526,25526,25526,25526,chr5,76600000,76605000,chr5,76780000,76785000,gained,0.010877269652526,0.010350973559788,-0.0715499986660276,-0.0715499986660276,Mutant loop,180000,25526,stable,stable,intra-TAD,rbp1,0.65258497,0.92993784,0.188543,0.027301073,0.4337,0.0478,0.6992504144334438,0.6497091854190314,0.7306040859223091,0.7817288019003986,-0.0495412290144123,0.0511247159780895,0.036531866,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25526,anchor2_25526,enhancer-enhancer,F2R
25527,25527,25527,25527,chr5,76650000,76655000,chr5,76770000,76775000,gained,0.0103024404737914,0.0130299131002302,0.3388413343102807,0.3388413343102807,Mutant loop,120000,25527,stable,stable,intra-TAD,rbp1,4.6986113,0.45908344,0.46773285,0.024569523,0.4073,0.0617999999999999,0.6992504144334438,0.6497091854190314,0.7195339038065116,0.7154257050760349,-0.0495412290144123,-0.0041081987304767,0.11748176,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25527,anchor2_25527,enhancer-other,F2R
25696,25696,25696,25696,chr5,135882500,135887500,chr5,136212500,136217500,gained,0.0271641685250847,0.0258516059885415,-0.0714509794841753,-0.0714509794841753,Mutant loop,330000,25696,stable,stable,inter-TAD,rbp1,0.0,0.235427,0.188543,0.02397757,0.4856,0.042,0.7516156436230342,0.6910462792698423,0.6400689488107164,0.6907088217110553,-0.0605693643531919,0.0506398729003388,0.04667636,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25696,anchor2_25696,enhancer-other,TGFBI
25697,25697,25697,25697,chr5,135885000,135890000,chr5,136080000,136085000,gained,0.0191628931421217,0.0240418435820891,0.3272321391250046,0.3272321391250046,Mutant loop,195000,25697,stable,stable,intra-TAD,rbp1,3.4260693,0.0941708,0.18854302,0.023973655,0.4572,0.0031999999999999,0.030329777049831,-0.0089795756521062,-0.8440395268967096,-0.8138661038887502,-0.0393093527019372,0.0301734230079593,0.09755811,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25697,anchor2_25697,promoter-enhancer,TGFBI
25698,25698,25698,25698,chr5,135940000,135945000,chr5,136065000,136070000,gained,0.0455576940132716,0.0501047559618733,0.1372528268412181,0.1372528268412181,Mutant loop,125000,25698,stable,stable,intra-TAD,rbp1,3.3281813,1.1300505,0.188543,0.039384224,0.3956,0.0716,-0.6593002651583266,-0.7115377338095379,-0.5099825044492282,-0.4743940208194624,-0.0522374686512112,0.0355884836297657,0.054460183,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25698,anchor2_25698,enhancer-enhancer,TGFBI
25719,25719,25719,25719,chr5,141662500,141667500,chr5,141962500,141967500,gained,0.0174639391577761,0.0203742093492843,0.2223650652811142,0.2223650652811142,Mutant loop,300000,25719,stable,stable,inter-TAD,rbp1,15.303108,13.595933,0.19290239,0.0576699,0.4501,0.0525999999999999,0.6104050425088052,0.5473303340059829,0.6025184166150502,0.4450069760188639,-0.0630747085028223,-0.1575114405961862,0.059159566,gained_2.5kb,gained_10kb,gained_0kb,anchor1_25719,anchor2_25719,enhancer-enhancer,PCDH1
