Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,gene_id
28780,chr13,46550000,46555000,chr13,46600000,46605000,gained,0.0185912738773302,0.0258232462686009,0.4740447474608312,0.4740447474608312,Mutant loop,50000,28780,stable,stable,intra-TAD,rbp1,4.959642,8.663727,0.19482777,0.035680793,0.4654,0.1048,0.644408481151466,0.6182250224941396,0.609663478558929,0.5718248206998403,-0.0261834586573264,-0.0378386578590886,23143
28781,chr13,48122500,48127500,chr13,48582500,48587500,gained,0.0102829125213004,0.0143402014891315,0.4798163451486779,0.4798163451486779,Mutant loop,460000,28781,stable,stable,inter-TAD,rbp1,0.5220679,0.28251284,0.21020788,0.028136447,0.4321,0.0041999999999999,0.7267325128181064,0.7082180371387911,0.6969638472704446,0.6913572068267236,-0.0185144756793153,-0.0056066404437209,9445
28783,chr13,49245000,49250000,chr13,49605000,49610000,gained,0.0163223368833531,0.0108894328020062,-0.5839188136761058,-0.5839188136761058,Mutant loop,360000,28783,stable,stable,intra-TAD,rbp1,0.5220679,0.3766839,0.2167772,0.023983996,0.4209,0.0085999999999999,0.549301001456596,0.511018528620407,0.609663478558929,0.5718248206998403,-0.038282472836189,-0.0378386578590886,"51131,83852"
28785,chr13,50092500,50097500,chr13,50532500,50537500,gained,0.0092830949126552,0.0062820381050562,-0.5633731750177264,-0.5633731750177264,Mutant loop,440000,28785,stable,stable,inter-TAD,rbp1,0.0,0.2825126,0.188543,0.024722986,0.3665,0.031,0.549301001456596,0.511018528620407,0.4030676657713933,0.3859037064707186,-0.038282472836189,-0.0171639593006747,"10301,8847"
28786,chr13,51232500,51237500,chr13,51792500,51797500,gained,0.0044789648466307,0.0061899217826897,0.4667558361430194,0.4667558361430194,Mutant loop,560000,28786,stable,stable,inter-TAD,rbp1,0.58732647,0.3766832,0.188543,0.023306523,0.4469999999999999,0.0488,0.5523170240508044,0.603548721610856,0.4894696354255407,0.4823155145518035,0.0512316975600516,-0.0071541208737371,100847003
28787,chr13,51312500,51317500,chr13,51782500,51787500,gained,0.0033008588247471,0.0065380246204168,0.9860133730147944,0.9860133730147944,Mutant loop,470000,28787,stable,stable,intra-TAD,rbp1,0.58732647,0.2825124,0.188543,0.022006921,0.4571,0.0402,0.3834415539306852,0.4294055299906643,0.5470673743935885,0.5109343984148651,0.045963976059979,-0.0361329759787234,100847003
28788,chr13,51912500,51917500,chr13,52122500,52127500,gained,0.0063849724243525,0.0140743036444478,1.1403112494314995,1.1403112494314995,Mutant loop,210000,28788,stable,stable,intra-TAD,rbp1,0.5220679,0.1883417,0.20189646,0.024281496,0.4357,0.073,0.3730740594150223,0.4249334186575431,0.5470673743935885,0.5109343984148651,0.0518593592425207,-0.0361329759787234,"283521,341676,440138"
28789,chr13,51930000,51935000,chr13,52125000,52130000,gained,0.0159069041822283,0.0201731280930547,0.3427817247884698,0.3427817247884698,Mutant loop,195000,28789,stable,stable,intra-TAD,rbp1,3.0345187,0.61211085,0.23788622,0.026560323,0.4598,0.0071999999999999,0.638133147125599,0.5870298324284939,0.5470673743935885,0.5109343984148651,-0.051103314697105,-0.0361329759787234,"283521,341676,440138"
28799,chr13,72662500,72667500,chr13,73702500,73707500,gained,0.0035529347073027,0.0027153629067399,-0.3878661500327786,-0.3878661500327786,Mutant loop,1040000,28799,stable,stable,intra-TAD,rbp1,1.5662038,0.3413694,0.188543,0.02637202,0.3722,0.0296,0.3925575568761875,0.4224371857316177,0.65063112560727,0.6684698418253469,0.0298796288554301,0.0178387162180768,"11278,440145,688"
28801,chr13,73070000,73075000,chr13,73220000,73225000,gained,0.0110864756304122,0.0120493619187006,0.1201559413192302,0.1201559413192302,Mutant loop,150000,28801,stable,stable,intra-TAD,rbp1,2.9692602,0.01177135,0.19166034,0.02430235,0.4074,0.0976,0.5942462601881529,0.5982470435854554,0.7725270936305494,0.6679691116110298,0.0040007833973025,-0.1045579820195196,688
28802,chr13,73072500,73077500,chr13,73162500,73167500,gained,0.0174889064434548,0.0154752445533913,-0.1764778740501616,-0.1764778740501616,Mutant loop,90000,28802,stable,stable,inter-TAD,rbp1,2.3493047,7.698475,0.18854302,0.057039194,0.3872,0.0756,0.5601310839839251,0.5807848347999359,0.575071588461925,0.5219231556782645,0.0206537508160108,-0.0531484327836604,688
28803,chr13,73720000,73725000,chr13,75255000,75260000,gained,0.0061632234393823,0.0090403620789549,0.5526954606970783,0.5526954606970783,Mutant loop,1535000,28803,stable,stable,intra-TAD,rbp1,2.0882716,11.877312,0.19746058,0.045206502,0.3803999999999999,0.0024,0.6231508457437853,0.5920213026974418,0.5799692922967598,0.5681817824707097,-0.0311295430463435,-0.01178750982605,"100507612,11278"
28804,chr13,73750000,73755000,chr13,75220000,75225000,gained,0.0110284788188951,0.0085350596053599,-0.3697606771213105,-0.3697606771213105,Mutant loop,1470000,28804,stable,stable,intra-TAD,rbp1,1.3051695,10.123376,0.21029797,0.04909528,0.4366,0.0227999999999999,0.6231508457437853,0.5920213026974418,0.5799692922967598,0.5681817824707097,-0.0311295430463435,-0.01178750982605,"100507612,11278"
28805,chr13,75692500,75697500,chr13,75862500,75867500,gained,0.0203523596732486,0.0253874237439607,0.3189179293972702,0.3189179293972702,Mutant loop,170000,28805,stable,stable,inter-TAD,rbp1,4.1765423,0.28251263,0.19166458,0.03861295,0.4315,0.027,0.6068179603647124,0.5474688861077606,0.8000320874798807,0.7412173352742069,-0.0593490742569517,-0.0588147522056738,4008
28806,chr13,75702500,75707500,chr13,75782500,75787500,gained,0.0163881490742244,0.0149657693959943,-0.1309864711626888,-0.1309864711626888,Mutant loop,80000,28806,stable,stable,intra-TAD,rbp1,4.437575,0.89462364,0.188543,0.043267593,0.3636,0.0244,0.568844348724319,0.5651314957265982,0.7148647764093853,0.698255159810067,-0.0037128529977208,-0.0166096165993182,4008
28807,chr13,79672500,79677500,chr13,81002500,81007500,gained,0.004147149066609,0.0036134656489674,-0.1987367253888171,-0.1987367253888171,Mutant loop,1330000,28807,stable,stable,uncategorized,rbp1,0.0,0.5650248,0.188543,0.027901137,0.3664,0.0507999999999999,0.568844348724319,0.5651314957265982,0.6743711177218469,0.5922116053519979,-0.0037128529977208,-0.0821595123698489,"10253,102724076"
28810,chr13,92182500,92187500,chr13,92362500,92367500,gained,0.0064571303662999,0.0115455127865563,0.8383671911130215,0.8383671911130215,Mutant loop,180000,28810,stable,stable,intra-TAD,rbp1,0.4894387,0.094171,0.188543,0.03312552,0.3500999999999999,0.0317999999999999,0.7050071522827766,0.63877033769356,0.6694571635427939,0.6109614073246592,-0.0662368145892166,-0.0584957562181347,2262
28811,chr13,95522500,95527500,chr13,96962500,96967500,gained,0.0023094944058595,0.0030375809847888,0.3953458212053645,0.3953458212053645,Mutant loop,1440000,28811,stable,stable,intra-TAD,rbp1,4.3070593,1.0123374,0.21736175,0.045661803,0.3533,0.0225999999999999,0.7196873529306552,0.7007107754768521,0.711615328172239,0.6318484623131811,-0.0189765774538031,-0.0797668658590579,"100874194,22873"
28812,chr13,95620000,95625000,chr13,95830000,95835000,gained,0.0236010787635905,0.0230178484058982,-0.0360998203259142,-0.0360998203259142,Mutant loop,210000,28812,stable,stable,uncategorized,rbp1,6.78688,4.0493503,0.27593213,0.0663116,0.3937,0.0846,0.6694571635427939,0.6109614073246592,0.7406872433593353,0.6694993242111467,-0.0584957562181347,-0.0711879191481886,22873
28814,chr13,99172500,99177500,chr13,99432500,99437500,gained,0.0322437296850295,0.0321588931645581,-0.0038008793042498,-0.0038008793042498,Mutant loop,260000,28814,stable,stable,inter-TAD,rbp1,4.763869,0.0,0.24265398,0.033196498,0.4965,0.0226,0.7116961885829182,0.7066486309896144,0.4359914089705793,0.406256587112137,-0.0050475575933037,-0.0297348218584423,"100289373,693208"
28815,chr13,99972500,99977500,chr13,100442500,100447500,gained,0.0095585172924878,0.0114126557715725,0.2557758004363789,0.2557758004363789,Mutant loop,470000,28815,stable,stable,intra-TAD,rbp1,4.8617563,0.09417085,0.21029797,0.04067539,0.4312,0.0072,0.7116961885829182,0.7066486309896144,0.6877542328915299,0.7086845592799597,-0.0050475575933037,0.0209303263884297,"100861542,105370333,7546"
28817,chr13,102585000,102590000,chr13,102795000,102800000,gained,0.0126915730426521,0.0179429605070342,0.4995470545649424,0.4995470545649424,Mutant loop,210000,28817,stable,stable,intra-TAD,rbp1,9.36459,1.3654774,0.188543,0.0371511,0.4427999999999999,0.0571999999999999,0.6813662529801957,0.5851108515009832,0.4359914089705793,0.406256587112137,-0.0962554014792125,-0.0297348218584423,"196541,643677,93081"
28819,chr13,110225000,110230000,chr13,110410000,110415000,gained,0.0327896837096174,0.0330453440239036,0.0112050297347963,0.0112050297347963,Mutant loop,185000,28819,stable,stable,intra-TAD,rbp1,3.2629225,0.05885675,0.21881367,0.059216686,0.4675,0.0354,-0.0085110581948644,0.0158848146519489,-0.5178343984193217,-0.3257178359298053,0.0243958728468134,0.1921165624895163,1284
28820,chr13,110452500,110457500,chr13,110822500,110827500,gained,0.0100729579914769,0.012164557606747,0.2721964515636352,0.2721964515636352,Mutant loop,370000,28820,stable,stable,inter-TAD,rbp1,3.3934388,5.4383726,0.188543,0.046900496,0.4993,0.0106,0.1103080543598915,0.1421954177600024,0.4567192693405588,0.4003075749463688,0.0318873634001109,-0.05641169439419,"1284,55647"
28821,chr13,110455000,110460000,chr13,110505000,110510000,gained,0.0281720257899111,0.0348121166222501,0.3053262259279879,0.3053262259279879,Mutant loop,50000,28821,stable,stable,intra-TAD,rbp1,6.3300705,0.0,0.21881367,0.0725672,0.5322,0.0191999999999999,0.1103080543598915,0.1421954177600024,-0.0966603602108013,0.048816621425431,0.0318873634001109,0.1454769816362324,1284
28826,chr14,20322500,20327500,chr14,20602500,20607500,gained,0.0277374267350595,0.0381293430960711,0.4590677243598614,0.4590677243598614,Mutant loop,280000,28826,stable,stable,uncategorized,rbp1,0.4894387,0.0941708,0.18854299,0.042099178,0.4589999999999999,0.1087999999999999,-1.1304793193326328,-1.042316169168917,-0.6841221462521134,-0.6785149154078315,0.0881631501637161,0.0056072308442819,254028
28827,chr14,20530000,20535000,chr14,20600000,20605000,gained,0.0295032177349703,0.027955960713527,-0.0777163845611898,-0.0777163845611898,Mutant loop,70000,28827,stable,stable,intra-TAD,rbp1,7.504722,0.8946238,0.18854299,0.04819887,0.4395,0.149,0.2416794975796808,0.2253849891246906,0.3200631640263611,0.2951529072779489,-0.0162945084549902,-0.0249102567484122,254028
28830,chr14,21232500,21237500,chr14,21552500,21557500,gained,0.0083537475353853,0.0068809388818394,-0.2798181140073882,-0.2798181140073882,Mutant loop,320000,28830,stable,stable,uncategorized,rbp1,9.625622,3.2018123,0.188543,0.06744891,0.396,0.0591999999999999,0.2416794975796808,0.2253849891246906,0.6070703092437166,0.5195053535290628,-0.0162945084549902,-0.0875649557146538,56339
28831,chr14,22320000,22325000,chr14,22370000,22375000,gained,0.0468083344093015,0.0545011535380843,0.2195213351681353,0.2195213351681353,Mutant loop,50000,28831,stable,stable,intra-TAD,rbp1,1.8272378,0.09417081,0.188543,0.045961358,0.387,0.014,0.6070703092437166,0.5195053535290628,0.5454305538114653,0.4861705323556212,-0.0875649557146538,-0.059260021455844,105370401
28832,chr14,22562500,22567500,chr14,22892500,22897500,gained,0.0105141186715814,0.0087864485988446,-0.2589758593171457,-0.2589758593171457,Mutant loop,330000,28832,stable,stable,uncategorized,rbp1,1.0441352,0.0,0.2043301,0.036544755,0.4382,0.0556,0.5395698351307533,0.472064905015278,0.3200631640263611,0.2951529072779489,-0.0675049301154753,-0.0249102567484122,"161253,26020,4323,63874,79549"
28833,chr14,23112500,23117500,chr14,23192500,23197500,gained,0.0491551328501406,0.0345036765527788,-0.5105919757196598,-0.5105919757196598,Mutant loop,80000,28833,stable,stable,inter-TAD,rbp1,0.26103398,0.41199762,0.188543,0.029559579,0.4788,0.1055999999999999,0.3200631640263611,0.2951529072779489,0.329556427839824,0.2929215121917038,-0.0249102567484122,-0.0366349156481201,"100507650,1053,23428"
28834,chr14,23585000,23590000,chr14,23950000,23955000,gained,0.006350037139587,0.0126111290684083,0.9898605103107312,0.9898605103107312,Mutant loop,365000,28834,stable,stable,intra-TAD,rbp1,3.6544733,1.2948506,0.188543,0.06953485,0.4776,0.0371999999999999,0.3200631640263611,0.2951529072779489,0.3521620636268402,0.35832959720582,-0.0249102567484122,0.0061675335789798,10202
28835,chr14,23592500,23597500,chr14,24012500,24017500,gained,0.0054957430764226,0.0035378687339898,-0.6354340398552942,-0.6354340398552942,Mutant loop,420000,28835,stable,stable,intra-TAD,rbp1,1.1420231,2.9192996,0.188543,0.028417487,0.4094,0.028,0.329556427839824,0.2929215121917038,0.3521620636268402,0.35832959720582,-0.0366349156481201,0.0061675335789798,10202
28836,chr14,23622500,23627500,chr14,23922500,23927500,gained,0.0134273254900936,0.0133824560862399,-0.0048290529098228,-0.0048290529098228,Mutant loop,300000,28836,stable,stable,intra-TAD,rbp1,3.1324065,1.5067353,0.188543,0.030026462,0.4258,0.0423999999999999,0.3006254629356414,0.2410259789582227,0.3557811268588889,0.2933501800967437,-0.0595994839774186,-0.0624309467621452,10202
28842,chr14,31912500,31917500,chr14,32462500,32467500,gained,0.003821926074734,0.0063319354847682,0.7283466827414642,0.7283466827414642,Mutant loop,550000,28842,stable,stable,intra-TAD,rbp1,0.5220674,0.09417081,0.188543,0.030214204,0.4183,0.0954,-0.1149657425098138,-0.0503538814382619,-0.2095515775015327,-0.193543286080505,0.0646118610715519,0.0160082914210276,"101954278,105370439,84837,9472"
28843,chr14,31922500,31927500,chr14,32252500,32257500,gained,0.0278999028954935,0.0270639590641196,-0.0438872007378835,-0.0438872007378835,Mutant loop,330000,28843,stable,stable,inter-TAD,rbp1,1.3377986,0.1883418,0.19801132,0.04042758,0.419,0.0027999999999999,0.3891661251634679,0.3444705335287639,0.3239905375855186,0.308170378233641,-0.0446955916347039,-0.0158201593518776,"101954278,105370439,84837"
28848,chr14,36070000,36075000,chr14,36555000,36560000,gained,0.0111782415236913,0.0085154005322093,-0.392546956645236,-0.392546956645236,Mutant loop,485000,28848,stable,stable,intra-TAD,rbp1,2.9366312,0.18834175,0.22409832,0.03641507,0.4128,0.0023999999999999,0.4450996354784413,0.4585608748831596,0.5482212602693665,0.5178856851480215,0.0134612394047183,-0.0303355751213449,"100886964,101101773,51562"
28849,chr14,36070000,36075000,chr14,36600000,36605000,gained,0.0095127330220394,0.0094489882317771,-0.009700030710114,-0.009700030710114,Mutant loop,530000,28849,stable,stable,intra-TAD,rbp1,0.65258497,0.28251255,0.188543,0.03487832,0.4113,0.0053999999999999,0.547290312181005,0.5473852413299365,0.1150586121855938,0.1742775122616771,9.492914893149962e-05,0.0592189000760833,"100886964,101101773,51562"
28850,chr14,38722500,38727500,chr14,38862500,38867500,gained,0.0190990838313383,0.0190827062069773,-0.0012376538068337,-0.0012376538068337,Mutant loop,140000,28850,stable,stable,inter-TAD,rbp1,1.5988319,0.47085455,0.19456787,0.052482326,0.4177,0.0726,0.547290312181005,0.5473852413299365,0.6281378580707694,0.5582349037681718,9.492914893149962e-05,-0.0699029543025976,283547
28851,chr14,39102500,39107500,chr14,39392500,39397500,gained,0.007618263618459,0.0057253211114327,-0.4121056002957824,-0.4121056002957824,Mutant loop,290000,28851,stable,stable,intra-TAD,rbp1,3.360811,4.7085476,0.19193406,0.039500676,0.4324,0.1191999999999999,0.0851907706926694,0.1704382220390595,0.1061925452811201,0.180453810928454,0.0852474513463901,0.0742612656473339,"5411,8487"
28852,chr14,39100000,39105000,chr14,39425000,39430000,gained,0.0135379974910674,0.0106443026009793,-0.3469329249837184,-0.3469329249837184,Mutant loop,325000,28852,stable,stable,uncategorized,rbp1,0.7831019,1.024109,0.20554277,0.02559004,0.4258,0.1228,-0.8883809814298661,-0.7822629638371814,-1.0709157310812063,-1.0683382801488663,0.1061180175926846,0.0025774509323399,"254170,5411,8487"
28853,chr14,46252500,46257500,chr14,47032500,47037500,gained,0.0036715308928695,0.0042138856982002,0.1987694424324762,0.1987694424324762,Mutant loop,780000,28853,stable,stable,inter-TAD,rbp1,2.5777087,0.7886813,0.188543,0.03726104,0.3352,0.0091999999999999,-0.3366520279171933,-0.2082783898208712,-0.3321799680326048,-0.2732573009066559,0.128373638096322,0.0589226671259488,100506412
28856,chr14,49882500,49887500,chr14,49992500,49997500,gained,0.0161456808913123,0.0189126502617888,0.2282032615772541,0.2282032615772541,Mutant loop,110000,28856,stable,stable,inter-TAD,rbp1,1.0115061,0.17657025,0.1963399,0.027548844,0.4677,0.0158,0.1714399745036602,0.1736706568334024,-0.0053592789962663,0.0434605787109853,0.0022306823297421,0.0488198577072516,"283551,382"
28857,chr14,49882500,49887500,chr14,50062500,50067500,gained,0.0230075489754687,0.0169511666831421,-0.4407227276526356,-0.4407227276526356,Mutant loop,180000,28857,stable,stable,intra-TAD,rbp1,0.0,0.48262542,0.19756028,0.025037352,0.4549999999999999,0.0095999999999999,-0.4021031849075294,-0.4527833853124502,-0.5629837670074264,-0.5614314401172558,-0.0506802004049208,0.0015523268901705,"283551,382"
28858,chr14,49895000,49900000,chr14,49965000,49970000,gained,0.0322023275962864,0.0316284028103916,-0.0259442670103592,-0.0259442670103592,Mutant loop,70000,28858,stable,stable,intra-TAD,rbp1,9.038294,0.49439722,0.188543,0.03661637,0.3769,0.0794,-0.6145160755213304,-0.6212489994231685,-0.9417291027789274,-0.9185219706213816,-0.0067329239018381,0.0232071321575456,382
28860,chr14,50595000,50600000,chr14,50855000,50860000,gained,0.0068330117963201,0.0116282427306891,0.7670395695029824,0.7670395695029824,Mutant loop,260000,28860,stable,stable,uncategorized,rbp1,2.7408545,2.683872,0.188543,0.032720353,0.4163,0.127,-0.6751070579536604,-0.6428295346861842,-0.3044084897547873,-0.193131051703599,0.0322775232674762,0.1112774380511882,"51199,5836"
28861,chr14,50602500,50607500,chr14,50772500,50777500,gained,0.0318392335036791,0.0211749851832205,-0.5884446448616835,-0.5884446448616835,Mutant loop,170000,28861,stable,stable,inter-TAD,rbp1,4.6007223,0.0941709,0.19124836,0.038636375,0.3772999999999999,0.0338,-0.4650524307585933,-0.5113165783326447,-0.1829986008862445,-0.1001357773878772,-0.0462641475740513,0.0828628234983673,51199
28862,chr14,51362500,51367500,chr14,51772500,51777500,gained,0.022327865431522,0.0264050199397173,0.2419668963380341,0.2419668963380341,Mutant loop,410000,28862,stable,stable,inter-TAD,rbp1,6.6889925,0.0,0.6600762,0.03990102,0.4673,0.0025999999999999,-0.15439627796305,-0.0581008163235589,-0.0419558620215866,0.0244216582595118,0.096295461639491,0.0663775202810985,"100874185,122786,283553"
28863,chr14,51372500,51377500,chr14,51652500,51657500,gained,0.0083732598210061,0.0104678899430626,0.3221093638765916,0.3221093638765916,Mutant loop,280000,28863,stable,stable,intra-TAD,rbp1,7.5699816,0.1883418,0.52614844,0.040132917,0.4196999999999999,0.0518,0.2813547670264555,0.2500236660915856,0.8029077336566822,0.7628261795637364,-0.0313311009348699,-0.0400815540929457,"100874185,122786"
28864,chr14,53292500,53297500,chr14,54352500,54357500,gained,0.0142310224120671,0.0125760476672984,-0.1783607234160624,-0.1783607234160624,Mutant loop,1060000,28864,stable,stable,uncategorized,rbp1,2.0230124,0.37668347,0.24312124,0.027081287,0.4064,0.0064,0.3349397762405017,0.3071061992314479,0.4084497844797353,0.3986296003889739,-0.0278335770090538,-0.0098201840907614,"100847076,652"
28865,chr14,53532500,53537500,chr14,54342500,54347500,gained,0.0095807994446839,0.0175151309510214,0.8703838264182849,0.8703838264182849,Mutant loop,810000,28865,stable,stable,inter-TAD,rbp1,3.6544747,0.0941708,0.188543,0.037128583,0.4246,0.0484,0.3349397762405017,0.3071061992314479,0.3167024108436251,0.3233781186808691,-0.0278335770090538,0.0066757078372439,"100847076,652"
28866,chr14,53542500,53547500,chr14,54172500,54177500,gained,0.0063635910559037,0.0088276119401802,0.4721820838741656,0.4721820838741656,Mutant loop,630000,28866,stable,stable,inter-TAD,rbp1,0.52206796,0.0941708,0.188543,0.025680643,0.39,0.008,0.70329491828964,0.69147607562109,0.3228170788302776,0.3425771349412052,-0.0118188426685499,0.0197600561109275,"100847076,652"
28867,chr14,53930000,53935000,chr14,54340000,54345000,gained,0.0100262200292157,0.0132337566411929,0.4004448547649527,0.4004448547649527,Mutant loop,410000,28867,stable,stable,intra-TAD,rbp1,0.5220679,0.2825127,0.188543,0.02637685,0.4021,0.0734,0.70329491828964,0.69147607562109,0.5126664038251649,0.51435400165463,-0.0118188426685499,0.001687597829465,"100847076,652"
28875,chr14,57482500,57487500,chr14,58072500,58077500,gained,0.0088098652017097,0.0132314290693867,0.5867770392900976,0.5867770392900976,Mutant loop,590000,28875,stable,stable,uncategorized,rbp1,2.218788,0.22365576,0.20478341,0.03401063,0.4171,0.0326,0.7379328268489179,0.7310178386675912,0.6593268394032465,0.6558394251403837,-0.0069149881813267,-0.0034874142628628,145407
28876,chr14,58640000,58645000,chr14,59055000,59060000,gained,0.0094200603560263,0.0106930054306081,0.18285919268761,0.18285919268761,Mutant loop,415000,28876,stable,stable,intra-TAD,rbp1,5.1880474,0.22365585,0.66301703,0.035667352,0.4188,0.0423999999999999,0.6172131395818764,0.5673747950332362,0.5727615663489529,0.6048397664590616,-0.0498383445486402,0.0320782001101086,"102723742,51339"
28877,chr14,59025000,59030000,chr14,59120000,59125000,gained,0.0221183568075735,0.0187122683499093,-0.2412597540237984,-0.2412597540237984,Mutant loop,95000,28877,stable,stable,uncategorized,rbp1,1.3051696,0.7651387,0.18854299,0.02970649,0.379,0.0083999999999999,0.6172131395818764,0.5673747950332362,0.6542043618444893,0.685265784013001,-0.0498383445486402,0.0310614221685117,102723742
28878,chr14,59122500,59127500,chr14,59442500,59447500,gained,0.0540330120700964,0.055725730873469,0.0445025261066564,0.0445025261066564,Mutant loop,320000,28878,stable,stable,inter-TAD,rbp1,0.26103395,0.0941708,0.204301,0.023534797,0.407,0.0464,0.6629990399358386,0.6332269032630583,0.5727615663489529,0.6048397664590616,-0.0297721366727803,0.0320782001101086,"102723742,64582"
28879,chr14,59500000,59505000,chr14,59570000,59575000,gained,0.0449598135177618,0.0461329306067718,0.0371608912761201,0.0371608912761201,Mutant loop,70000,28879,stable,stable,intra-TAD,rbp1,4.046023,0.15302765,0.33383304,0.051876128,0.3520999999999999,0.0349999999999999,0.6629990399358386,0.6332269032630583,0.631860775260885,0.61112558625695,-0.0297721366727803,-0.020735189003935,51528
28880,chr14,61452500,61457500,chr14,62122500,62127500,gained,0.0079553303084712,0.0122235759764346,0.6196726655301468,0.6196726655301468,Mutant loop,670000,28880,stable,stable,uncategorized,rbp1,4.046023,0.15302765,0.33383304,0.051876128,0.3984,0.0683999999999999,0.5935145339020762,0.5809975934038544,0.6335066782311944,0.6396115059113326,-0.0125169404982218,0.0061048276801382,"400221,83851"
28881,chr14,62172500,62177500,chr14,63042500,63047500,gained,0.0130701510659916,0.0145104842559954,0.1508198510016233,0.1508198510016233,Mutant loop,870000,28881,stable,stable,uncategorized,rbp1,3.523956,0.29428402,0.33383304,0.040042546,0.4327999999999999,0.0963999999999999,0.5261272839434151,0.5310243156060099,0.5975856064636808,0.5422983284854876,0.0048970316625948,-0.0552872779781931,27133
28882,chr14,63372500,63377500,chr14,64302500,64307500,gained,0.0018504773566933,0.0019774128646269,0.0957166409944404,0.0957166409944404,Mutant loop,930000,28882,stable,stable,uncategorized,rbp1,5.8732605,0.43554026,0.9052156,0.045450095,0.3827,0.073,0.5261272839434151,0.5310243156060099,0.5489732495683803,0.4904263297634796,0.0048970316625948,-0.0585469198049006,"112840,2100"
28883,chr14,64765000,64770000,chr14,64890000,64895000,gained,0.0128959301089958,0.0184017261932445,0.512925276008253,0.512925276008253,Mutant loop,125000,28883,stable,stable,intra-TAD,rbp1,1.5988312,0.4590829,0.4834363,0.031009462,0.5035,0.1469999999999999,0.5261272839434151,0.5310243156060099,0.5975856064636808,0.5422983284854876,0.0048970316625948,-0.0552872779781931,6710
28885,chr14,66482500,66487500,chr14,67132500,67137500,gained,0.002961052289772,0.0037024277332713,0.322361608637888,0.322361608637888,Mutant loop,650000,28885,stable,stable,intra-TAD,rbp1,0.55469716,0.0,0.188543,0.025302552,0.3748,0.0224,0.6123877978311085,0.5932246268370702,0.4913946582325262,0.5332866538982297,-0.0191631709940383,0.0418919956657034,10243
28886,chr14,66502500,66507500,chr14,67352500,67357500,gained,0.0014090512405914,0.0032791787713391,1.2186104787742509,1.2186104787742509,Mutant loop,850000,28886,stable,stable,inter-TAD,rbp1,0.45680922,0.05885675,0.188543,0.031628974,0.3972,0.0036,0.5766064323366918,0.5355195984695786,0.5975856064636808,0.5422983284854876,-0.0410868338671132,-0.0552872779781931,10243
28887,chr14,67525000,67530000,chr14,67700000,67705000,gained,0.0104498199529034,0.011172169151045,0.0964312365269814,0.0964312365269814,Mutant loop,175000,28887,stable,stable,intra-TAD,rbp1,1.7293491,0.1883418,0.188543,0.03224861,0.4303,0.0578,0.6432880119189912,0.6205244072932985,0.6413495335100854,0.6488892891342489,-0.0227636046256927,0.0075397556241635,"145226,161145"
28891,chr14,69822500,69827500,chr14,70022500,70027500,gained,0.0434801722765148,0.0361547425609656,-0.2661727529827054,-0.2661727529827054,Mutant loop,200000,28891,stable,stable,inter-TAD,rbp1,0.0,0.45908326,0.198375,0.02703205,0.4689,0.0398,0.5235238483709004,0.5499490176190309,0.6516592782093598,0.5979215401674061,0.0264251692481305,-0.0537377380419537,64093
28892,chr14,70092500,70097500,chr14,70562500,70567500,gained,0.0049527512013813,0.0061379846062384,0.3095348777673082,0.3095348777673082,Mutant loop,470000,28892,stable,stable,intra-TAD,rbp1,0.26103395,0.28251275,0.18854302,0.026813455,0.4328,0.0544,0.6516592782093598,0.5979215401674061,0.4974527882408248,0.5192862682430684,-0.0537377380419537,0.0218334800022436,"317760,8747"
28893,chr14,70712500,70717500,chr14,70812500,70817500,gained,0.0286120216669645,0.0152334951453821,-0.9093744500183968,-0.9093744500183968,Mutant loop,100000,28893,stable,stable,intra-TAD,rbp1,1.3051696,0.37668356,0.488675,0.026474006,0.4112,0.0128,0.1311529312414316,0.2898663478116559,0.219377964861876,0.2444664199228151,0.1587134165702242,0.025088455060939,"100506411,4293"
28895,chr14,71762500,71767500,chr14,71862500,71867500,gained,0.0098604311988346,0.0110286478094906,0.1615332746507784,0.1615332746507784,Mutant loop,100000,28895,stable,stable,uncategorized,rbp1,1.5335741,0.2825126,0.188543,0.03776092,0.4042,0.0091999999999999,-1.162787764750515,-1.2650347523999617,-0.7518497618436792,-0.75674988875491,-0.1022469876494467,-0.0049001269112307,9628
28896,chr14,71925000,71930000,chr14,72410000,72415000,gained,0.0053375782983196,0.0073301224245622,0.4576519656785018,0.4576519656785018,Mutant loop,485000,28896,stable,stable,uncategorized,rbp1,14.161094,0.0,0.188543,0.031012524,0.3849,0.0322,-1.0935519325572371,-1.1522798973468238,-0.3426721180457698,-0.3520000383994066,-0.0587279647895866,-0.0093279203536368,9628
