genebody_chr	genebody_start	genebody_end	gene_id_x	score	strand	anchor_chr	anchor_start	anchor_end	genebody_anchor	deg_class	Unnamed: 0	chr1	start1	end1	chr2	start2	end2	status	ctrl_signal	rbp1_signal	log2FC	log2FC_clipped	condition	distance	loop_id	comp_switch_A1	comp_switch_A2	loop_class	source	CTCF_signal	H3K27me3_signal	H3K4me3_signal	rad21_signal	GC_mean	GC_diff	E1_anchor1_ctrl	E1_anchor1_rbp1	E1_anchor2_ctrl	E1_anchor2_rbp1	delta_E1_anchor1	delta_E1_anchor2	anchor_side	distal_chr	distal_start	distal_end	gene_id_y	gene_symbol
chr10	69318348	69402364	ENST00000703949.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000703949	HK1
chr10	69318352	69402364	ENST00000493591.6	0	+	chr10	69390000	69395000	2	upregulated_a2	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	right	chr10	69005000	69010000	ENST00000493591	HK1
chr10	69318352	69402364	ENST00000493591.6	0	+	chr10	69392500	69397500	2	upregulated_a2	8346	chr10	69242500	69247500	chr10	69392500	69397500	lost	0.0314178766951723	0.0286667772594653	-0.1322059578662623	-0.1322059578662623	Control loop	150000	8346	stable	stable	intra-TAD	ctrl	8.84252	0.0	0.188543	0.048333228	0.4826	0.0067999999999999	0.3925253091678694	0.3925446458630218	0.2967141291281279	0.3594486731503905	1.933669515241654e-05	0.0627345440222625	right	chr10	69242500	69247500	ENST00000493591	HK1
chr10	69318352	69402364	ENST00000493591.6	0	+	chr10	69392500	69397500	2	upregulated_a2	28258	chr10	69232500	69237500	chr10	69392500	69397500	gained	0.0591991211715829	0.055810689253974	-0.085034295205483	-0.085034295205483	Mutant loop	160000	28258	stable	stable	intra-TAD	rbp1	0.61995566	0.65919596	0.19170293	0.026394501	0.4808	0.0103999999999999	0.3907130948955749	0.4247206136158414	0.4935847216019574	0.473668032355448	0.0340075187202665	-0.0199166892465094	right	chr10	69232500	69237500	ENST00000493591	HK1
chr10	69318352	69402364	ENST00000493591.6	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000493591	HK1
chr10	69318360	69402174	ENST00000703950.1	0	+	chr10	69390000	69395000	2	upregulated_a2	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	right	chr10	69005000	69010000	ENST00000703950	HK1
chr10	69318360	69402174	ENST00000703950.1	0	+	chr10	69392500	69397500	2	upregulated_a2	8346	chr10	69242500	69247500	chr10	69392500	69397500	lost	0.0314178766951723	0.0286667772594653	-0.1322059578662623	-0.1322059578662623	Control loop	150000	8346	stable	stable	intra-TAD	ctrl	8.84252	0.0	0.188543	0.048333228	0.4826	0.0067999999999999	0.3925253091678694	0.3925446458630218	0.2967141291281279	0.3594486731503905	1.933669515241654e-05	0.0627345440222625	right	chr10	69242500	69247500	ENST00000703950	HK1
chr10	69318360	69402174	ENST00000703950.1	0	+	chr10	69392500	69397500	2	upregulated_a2	28258	chr10	69232500	69237500	chr10	69392500	69397500	gained	0.0591991211715829	0.055810689253974	-0.085034295205483	-0.085034295205483	Mutant loop	160000	28258	stable	stable	intra-TAD	rbp1	0.61995566	0.65919596	0.19170293	0.026394501	0.4808	0.0103999999999999	0.3907130948955749	0.4247206136158414	0.4935847216019574	0.473668032355448	0.0340075187202665	-0.0199166892465094	right	chr10	69232500	69237500	ENST00000703950	HK1
chr10	69318360	69402174	ENST00000703950.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000703950	HK1
chr10	69318379	69402325	ENST00000703951.1	0	+	chr10	69390000	69395000	2	upregulated_a2	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	right	chr10	69005000	69010000	ENST00000703951	HK1
chr10	69318379	69402325	ENST00000703951.1	0	+	chr10	69392500	69397500	2	upregulated_a2	8346	chr10	69242500	69247500	chr10	69392500	69397500	lost	0.0314178766951723	0.0286667772594653	-0.1322059578662623	-0.1322059578662623	Control loop	150000	8346	stable	stable	intra-TAD	ctrl	8.84252	0.0	0.188543	0.048333228	0.4826	0.0067999999999999	0.3925253091678694	0.3925446458630218	0.2967141291281279	0.3594486731503905	1.933669515241654e-05	0.0627345440222625	right	chr10	69242500	69247500	ENST00000703951	HK1
chr10	69318379	69402325	ENST00000703951.1	0	+	chr10	69392500	69397500	2	upregulated_a2	28258	chr10	69232500	69237500	chr10	69392500	69397500	gained	0.0591991211715829	0.055810689253974	-0.085034295205483	-0.085034295205483	Mutant loop	160000	28258	stable	stable	intra-TAD	rbp1	0.61995566	0.65919596	0.19170293	0.026394501	0.4808	0.0103999999999999	0.3907130948955749	0.4247206136158414	0.4935847216019574	0.473668032355448	0.0340075187202665	-0.0199166892465094	right	chr10	69232500	69237500	ENST00000703951	HK1
chr10	69318379	69402325	ENST00000703951.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000703951	HK1
chr10	69318379	69402364	ENST00000703952.1	0	+	chr10	69390000	69395000	2	upregulated_a2	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	right	chr10	69005000	69010000	ENST00000703952	HK1
chr10	69318379	69402364	ENST00000703952.1	0	+	chr10	69392500	69397500	2	upregulated_a2	8346	chr10	69242500	69247500	chr10	69392500	69397500	lost	0.0314178766951723	0.0286667772594653	-0.1322059578662623	-0.1322059578662623	Control loop	150000	8346	stable	stable	intra-TAD	ctrl	8.84252	0.0	0.188543	0.048333228	0.4826	0.0067999999999999	0.3925253091678694	0.3925446458630218	0.2967141291281279	0.3594486731503905	1.933669515241654e-05	0.0627345440222625	right	chr10	69242500	69247500	ENST00000703952	HK1
chr10	69318379	69402364	ENST00000703952.1	0	+	chr10	69392500	69397500	2	upregulated_a2	28258	chr10	69232500	69237500	chr10	69392500	69397500	gained	0.0591991211715829	0.055810689253974	-0.085034295205483	-0.085034295205483	Mutant loop	160000	28258	stable	stable	intra-TAD	rbp1	0.61995566	0.65919596	0.19170293	0.026394501	0.4808	0.0103999999999999	0.3907130948955749	0.4247206136158414	0.4935847216019574	0.473668032355448	0.0340075187202665	-0.0199166892465094	right	chr10	69232500	69237500	ENST00000703952	HK1
chr10	69318379	69402364	ENST00000703952.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000703952	HK1
chr10	69318385	69402347	ENST00000703953.1	0	+	chr10	69390000	69395000	2	upregulated_a2	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	right	chr10	69005000	69010000	ENST00000703953	HK1
chr10	69318385	69402347	ENST00000703953.1	0	+	chr10	69392500	69397500	2	upregulated_a2	8346	chr10	69242500	69247500	chr10	69392500	69397500	lost	0.0314178766951723	0.0286667772594653	-0.1322059578662623	-0.1322059578662623	Control loop	150000	8346	stable	stable	intra-TAD	ctrl	8.84252	0.0	0.188543	0.048333228	0.4826	0.0067999999999999	0.3925253091678694	0.3925446458630218	0.2967141291281279	0.3594486731503905	1.933669515241654e-05	0.0627345440222625	right	chr10	69242500	69247500	ENST00000703953	HK1
chr10	69318385	69402347	ENST00000703953.1	0	+	chr10	69392500	69397500	2	upregulated_a2	28258	chr10	69232500	69237500	chr10	69392500	69397500	gained	0.0591991211715829	0.055810689253974	-0.085034295205483	-0.085034295205483	Mutant loop	160000	28258	stable	stable	intra-TAD	rbp1	0.61995566	0.65919596	0.19170293	0.026394501	0.4808	0.0103999999999999	0.3907130948955749	0.4247206136158414	0.4935847216019574	0.473668032355448	0.0340075187202665	-0.0199166892465094	right	chr10	69232500	69237500	ENST00000703953	HK1
chr10	69318385	69402347	ENST00000703953.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000703953	HK1
chr10	69318388	69402374	ENST00000703954.1	0	+	chr10	69390000	69395000	2	upregulated_a2	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	right	chr10	69005000	69010000	ENST00000703954	HK1
chr10	69318388	69402374	ENST00000703954.1	0	+	chr10	69392500	69397500	2	upregulated_a2	8346	chr10	69242500	69247500	chr10	69392500	69397500	lost	0.0314178766951723	0.0286667772594653	-0.1322059578662623	-0.1322059578662623	Control loop	150000	8346	stable	stable	intra-TAD	ctrl	8.84252	0.0	0.188543	0.048333228	0.4826	0.0067999999999999	0.3925253091678694	0.3925446458630218	0.2967141291281279	0.3594486731503905	1.933669515241654e-05	0.0627345440222625	right	chr10	69242500	69247500	ENST00000703954	HK1
chr10	69318388	69402374	ENST00000703954.1	0	+	chr10	69392500	69397500	2	upregulated_a2	28258	chr10	69232500	69237500	chr10	69392500	69397500	gained	0.0591991211715829	0.055810689253974	-0.085034295205483	-0.085034295205483	Mutant loop	160000	28258	stable	stable	intra-TAD	rbp1	0.61995566	0.65919596	0.19170293	0.026394501	0.4808	0.0103999999999999	0.3907130948955749	0.4247206136158414	0.4935847216019574	0.473668032355448	0.0340075187202665	-0.0199166892465094	right	chr10	69232500	69237500	ENST00000703954	HK1
chr10	69318388	69402374	ENST00000703954.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000703954	HK1
chr10	69337519	69387291	ENST00000494253.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000494253	HK1
chr10	69337563	69402225	ENST00000703955.1	0	+	chr10	69390000	69395000	2	upregulated_a2	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	right	chr10	69005000	69010000	ENST00000703955	HK1
chr10	69337563	69402225	ENST00000703955.1	0	+	chr10	69392500	69397500	2	upregulated_a2	8346	chr10	69242500	69247500	chr10	69392500	69397500	lost	0.0314178766951723	0.0286667772594653	-0.1322059578662623	-0.1322059578662623	Control loop	150000	8346	stable	stable	intra-TAD	ctrl	8.84252	0.0	0.188543	0.048333228	0.4826	0.0067999999999999	0.3925253091678694	0.3925446458630218	0.2967141291281279	0.3594486731503905	1.933669515241654e-05	0.0627345440222625	right	chr10	69242500	69247500	ENST00000703955	HK1
chr10	69337563	69402225	ENST00000703955.1	0	+	chr10	69392500	69397500	2	upregulated_a2	28258	chr10	69232500	69237500	chr10	69392500	69397500	gained	0.0591991211715829	0.055810689253974	-0.085034295205483	-0.085034295205483	Mutant loop	160000	28258	stable	stable	intra-TAD	rbp1	0.61995566	0.65919596	0.19170293	0.026394501	0.4808	0.0103999999999999	0.3907130948955749	0.4247206136158414	0.4935847216019574	0.473668032355448	0.0340075187202665	-0.0199166892465094	right	chr10	69232500	69237500	ENST00000703955	HK1
chr10	69337563	69402225	ENST00000703955.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000703955	HK1
chr10	69382216	69392704	ENST00000703957.1	0	+	chr10	69390000	69395000	2	upregulated_a2	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	right	chr10	69005000	69010000	ENST00000703957	HK1
chr10	69382216	69392704	ENST00000703957.1	0	+	chr10	69392500	69397500	2	upregulated_a2	8346	chr10	69242500	69247500	chr10	69392500	69397500	lost	0.0314178766951723	0.0286667772594653	-0.1322059578662623	-0.1322059578662623	Control loop	150000	8346	stable	stable	intra-TAD	ctrl	8.84252	0.0	0.188543	0.048333228	0.4826	0.0067999999999999	0.3925253091678694	0.3925446458630218	0.2967141291281279	0.3594486731503905	1.933669515241654e-05	0.0627345440222625	right	chr10	69242500	69247500	ENST00000703957	HK1
chr10	69382216	69392704	ENST00000703957.1	0	+	chr10	69392500	69397500	2	upregulated_a2	28258	chr10	69232500	69237500	chr10	69392500	69397500	gained	0.0591991211715829	0.055810689253974	-0.085034295205483	-0.085034295205483	Mutant loop	160000	28258	stable	stable	intra-TAD	rbp1	0.61995566	0.65919596	0.19170293	0.026394501	0.4808	0.0103999999999999	0.3907130948955749	0.4247206136158414	0.4935847216019574	0.473668032355448	0.0340075187202665	-0.0199166892465094	right	chr10	69232500	69237500	ENST00000703957	HK1
chr10	69382216	69392704	ENST00000703957.1	0	+	chr10	69382500	69387500	2	upregulated_a2	20051	chr10	69002500	69007500	chr10	69382500	69387500	gained	0.0037691269119677	0.006044555826341	0.6814059559827306	0.6814059559827306	Mutant loop	380000	20051	stable	stable	intra-TAD	rbp1	10.01717	1.0358797	0.2444385	0.04742954	0.4387999999999999	0.1035999999999999	0.8788628648007355	0.6787569973178321	0.6911719499575889	0.6978775937137451	-0.2001058674829033	0.0067056437561562	right	chr10	69002500	69007500	ENST00000703957	HK1
chr10	69801379	69959601	ENST00000357811.8	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000357811	COL13A1
chr10	69801379	69959601	ENST00000357811.8	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000357811	COL13A1
chr10	69801405	69959644	ENST00000398978.8	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000398978	COL13A1
chr10	69801405	69959644	ENST00000398978.8	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000398978	COL13A1
chr10	69801405	69959644	ENST00000645393.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000645393	COL13A1
chr10	69801405	69959644	ENST00000645393.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000645393	COL13A1
chr10	69801430	69959400	ENST00000479733.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000479733	COL13A1
chr10	69801430	69959400	ENST00000479733.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000479733	COL13A1
chr10	69801431	69959648	ENST00000354547.7	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000354547	COL13A1
chr10	69801431	69959648	ENST00000354547.7	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000354547	COL13A1
chr10	69801548	69959325	ENST00000674121.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000674121	COL13A1
chr10	69801548	69959325	ENST00000674121.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000674121	COL13A1
chr10	69801570	69959390	ENST00000673842.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000673842	COL13A1
chr10	69801570	69959390	ENST00000673842.1	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000673842	COL13A1
chr10	69801617	69959233	ENST00000520267.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000520267	COL13A1
chr10	69801617	69959233	ENST00000520267.5	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000520267	COL13A1
chr10	69801923	69930585	ENST00000673802.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8348	chr10	69745000	69750000	chr10	69915000	69920000	lost	0.0118982706002874	0.0098383719751175	-0.2742603872430125	-0.2742603872430125	Control loop	170000	8348	stable	stable	uncategorized	ctrl	0.52206796	0.0	0.188543	0.022532504	0.5076	0.0679999999999999	0.7802835832012447	0.6617653872288767	0.5746323706127702	0.5285341087465409	-0.118518195972368	-0.0460982618662292	right	chr10	69745000	69750000	ENST00000673802	COL13A1
chr10	69801923	69930585	ENST00000673802.2	0	+	chr10	69915000	69920000	2	upregulated_a2	8349	chr10	69785000	69790000	chr10	69915000	69920000	lost	0.0159389053158069	0.016782631820169	0.0744164257717815	0.0744164257717815	Control loop	130000	8349	stable	stable	uncategorized	ctrl	5.285936	9.864408	0.188543	0.029161818	0.5071	0.0689999999999999	0.5746323706127702	0.5285341087465409	0.7046602539088166	0.7288990586197881	-0.0460982618662292	0.0242388047109715	right	chr10	69785000	69790000	ENST00000673802	COL13A1
