chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr14	67425000	67430000	chr14	67570000	67575000	451773	451802	0	0	0.6350424159	0.0000000000	0.0000000000
chr14	67535000	67540000	chr14	67565000	67570000	451795	451801	0	0	0.3184696734	0.0000005312	0.0000005708
chr14	67580000	67585000	chr14	67705000	67710000	451804	451829	0	0	0.4676101137	0.0000000000	0.0000000000
chr14	67780000	67785000	chr14	67800000	67805000	451844	451848	0	0	0.3614842421	0.0000000476	0.0000000564
chr14	67840000	67845000	chr14	67915000	67920000	451856	451871	0	0	0.4294156837	0.0000000000	0.0000000000
chr14	67885000	67890000	chr14	67915000	67920000	451865	451871	0	0	0.4109257090	0.0000000002	0.0000000003
chr14	67945000	67950000	chr14	68240000	68245000	451877	451936	0	0	0.6932098436	0.0000000000	0.0000000000
chr14	67950000	67955000	chr14	67980000	67985000	451878	451884	0	0	0.3838772744	0.0000000008	0.0000000011
chr14	67950000	67955000	chr14	68135000	68140000	451878	451915	0	0	0.3160547533	0.0000000312	0.0000000379
chr14	67995000	68000000	chr14	68235000	68240000	451887	451935	0	0	0.3338088167	0.0000000044	0.0000000058
chr14	68140000	68145000	chr14	68235000	68240000	451916	451935	0	0	0.5114873536	0.0000000000	0.0000000000
chr14	68190000	68195000	chr14	68225000	68230000	451926	451933	0	0	0.3421894438	0.0000000310	0.0000000376
chr14	68255000	68260000	chr14	68360000	68365000	451939	451960	0	0	0.3630775211	0.0000000001	0.0000000002
chr14	68260000	68265000	chr14	68455000	68460000	451940	451979	0	0	0.3431525994	0.0000000015	0.0000000021
chr14	68260000	68265000	chr14	68285000	68290000	451940	451945	0	0	0.4385941536	0.0000000000	0.0000000000
chr14	68255000	68260000	chr14	68405000	68410000	451939	451969	0	0	0.3490867645	0.0000000007	0.0000000010
chr14	68580000	68585000	chr14	68780000	68785000	452004	452044	0	0	0.3296811867	0.0000000070	0.0000000091
chr14	68690000	68695000	chr14	68770000	68775000	452026	452042	0	0	0.4373292221	0.0000000000	0.0000000000
chr14	68735000	68740000	chr14	68765000	68770000	452035	452041	0	0	0.3361158540	0.0000001066	0.0000001216
chr14	68800000	68805000	chr14	68810000	68815000	452048	452050	0	0	0.3944944582	0.0000000200	0.0000000249
chr14	68860000	68865000	chr14	69100000	69105000	452060	452108	0	0	0.5852909828	0.0000000000	0.0000000000
chr14	68910000	68915000	chr14	69095000	69100000	452070	452107	0	0	0.5553961364	0.0000000000	0.0000000000
chr14	69245000	69250000	chr14	69460000	69465000	452137	452180	0	0	0.5764165250	0.0000000000	0.0000000000
chr14	69530000	69535000	chr14	69720000	69725000	452194	452232	0	0	0.3649233671	0.0000000004	0.0000000005
chr14	69590000	69595000	chr14	69720000	69725000	452206	452232	0	0	0.6940935782	0.0000000000	0.0000000000
chr14	69815000	69820000	chr14	70025000	70030000	452251	452293	0	0	0.5766070573	0.0000000000	0.0000000000
chr14	69815000	69820000	chr14	70080000	70085000	452251	452304	0	0	0.3197153028	0.0000000210	0.0000000261
chr14	70045000	70050000	chr14	70070000	70075000	452297	452302	0	0	0.6518201015	0.0000000000	0.0000000000
chr14	70090000	70095000	chr14	70315000	70320000	452306	452351	0	0	0.5332412624	0.0000000000	0.0000000000
chr14	70620000	70625000	chr14	70815000	70820000	452412	452451	0	0	0.7160335238	0.0000000000	0.0000000000
chr14	70625000	70630000	chr14	70710000	70715000	452413	452430	0	0	0.5828886321	0.0000000000	0.0000000000
chr14	70715000	70720000	chr14	70805000	70810000	452431	452449	0	0	0.5935027456	0.0000000000	0.0000000000
chr14	70845000	70850000	chr14	70885000	70890000	452457	452465	0	0	0.3481050663	0.0000000092	0.0000000119
chr14	70910000	70915000	chr14	70970000	70975000	452470	452482	0	0	0.3642418367	0.0000000002	0.0000000003
chr14	71725000	71730000	chr14	71855000	71860000	452633	452659	0	0	0.4602025742	0.0000000000	0.0000000000
chr14	71775000	71780000	chr14	71855000	71860000	452643	452659	0	0	0.3339707869	0.0000000123	0.0000000156
chr14	71800000	71805000	chr14	71845000	71850000	452648	452657	0	0	0.3250682602	0.0000001638	0.0000001835
chr14	71930000	71935000	chr14	72290000	72295000	452674	452746	0	0	0.3926916073	0.0000000000	0.0000000000
chr14	72515000	72520000	chr14	72895000	72900000	452791	452867	0	0	0.4156212359	0.0000000000	0.0000000000
chr14	73075000	73080000	chr14	73120000	73125000	452903	452912	0	0	0.3786453514	0.0000000002	0.0000000002
chr14	73235000	73240000	chr14	73470000	73475000	452935	452982	0	0	0.3321888494	0.0000000052	0.0000000070
chr14	73295000	73300000	chr14	73470000	73475000	452947	452982	0	0	0.5920702500	0.0000000000	0.0000000000
chr14	73505000	73510000	chr14	73630000	73635000	452989	453014	0	0	0.6787338290	0.0000000000	0.0000000000
chr14	73575000	73580000	chr14	73625000	73630000	453003	453013	0	0	0.3980190685	0.0000003571	0.0000003893
chr14	73735000	73740000	chr14	73825000	73830000	453035	453053	0	0	0.4851250017	0.0000000000	0.0000000000
chr14	73900000	73905000	chr14	73935000	73940000	453068	453075	0	0	0.3807248066	0.0000000005	0.0000000007
chr14	74110000	74115000	chr14	74250000	74255000	453110	453138	0	0	0.6483793093	0.0000000000	0.0000000000
chr14	74275000	74280000	chr14	74285000	74290000	453143	453145	0	0	0.3325740515	0.0000033004	0.0000033983
chr14	74360000	74365000	chr14	74475000	74480000	453160	453183	0	0	0.6625322264	0.0000000000	0.0000000000
chr14	74860000	74865000	chr14	74900000	74905000	453260	453268	0	0	0.4893453963	0.0000000000	0.0000000000
chr14	74860000	74865000	chr14	75090000	75095000	453260	453306	0	0	0.4408425936	0.0000000000	0.0000000000
chr14	74945000	74950000	chr14	75085000	75090000	453277	453305	0	0	0.6022125702	0.0000000000	0.0000000000
chr14	75100000	75105000	chr14	75110000	75115000	453308	453310	0	0	0.3610181751	0.0000003653	0.0000003978
chr14	75130000	75135000	chr14	75295000	75300000	453314	453347	0	0	0.5686345899	0.0000000000	0.0000000000
chr14	75310000	75315000	chr14	75485000	75490000	453350	453385	0	0	0.6518837998	0.0000000000	0.0000000000
chr14	75490000	75495000	chr14	75555000	75560000	453386	453399	0	0	0.5554728678	0.0000000000	0.0000000000
chr14	75575000	75580000	chr14	75650000	75655000	453403	453418	0	0	0.7695606789	0.0000000000	0.0000000000
chr14	75670000	75675000	chr14	75695000	75700000	453422	453427	0	0	0.4915716070	0.0000000000	0.0000000000
chr14	75700000	75705000	chr14	75985000	75990000	453428	453485	0	0	0.4926485478	0.0000000000	0.0000000000
chr14	75715000	75720000	chr14	75790000	75795000	453431	453446	0	0	0.3772498020	0.0000000000	0.0000000000
chr14	75710000	75715000	chr14	75890000	75895000	453430	453466	0	0	0.3291631727	0.0000000074	0.0000000096
chr14	75795000	75800000	chr14	75975000	75980000	453447	453483	0	0	0.4468497470	0.0000000000	0.0000000000
chr14	75805000	75810000	chr14	75875000	75880000	453449	453463	0	0	0.3389404509	0.0000000029	0.0000000040
chr14	75905000	75910000	chr14	75970000	75975000	453469	453482	0	0	0.3825356468	0.0000000000	0.0000000000
chr14	76005000	76010000	chr14	76020000	76025000	453489	453492	0	0	0.3337047353	0.0000012631	0.0000013272
chr14	76050000	76055000	chr14	76385000	76390000	453498	453565	0	0	0.5460336776	0.0000000000	0.0000000000
chr14	76510000	76515000	chr14	76640000	76645000	453590	453616	0	0	0.3225200336	0.0000000155	0.0000000195
chr14	76710000	76715000	chr14	76800000	76805000	453630	453648	0	0	0.4359812206	0.0000000000	0.0000000000
chr14	76830000	76835000	chr14	76850000	76855000	453654	453658	0	0	0.3609473507	0.0000000500	0.0000000591
chr14	76870000	76875000	chr14	77070000	77075000	453662	453702	0	0	0.4567419074	0.0000000000	0.0000000000
chr14	76880000	76885000	chr14	76905000	76910000	453664	453669	0	0	0.3718726911	0.0000000069	0.0000000090
chr14	77150000	77155000	chr14	77315000	77320000	453718	453751	0	0	0.4186695128	0.0000000000	0.0000000000
chr14	77335000	77340000	chr14	77370000	77375000	453755	453762	0	0	0.4083337645	0.0000000000	0.0000000000
chr14	77655000	77660000	chr14	77815000	77820000	453819	453851	0	0	0.4537150750	0.0000000000	0.0000000000
chr14	78445000	78450000	chr14	78695000	78700000	453977	454027	0	0	0.3580188197	0.0000000002	0.0000000004
chr14	79635000	79640000	chr14	79650000	79655000	454215	454218	0	0	0.4577825118	0.0000000007	0.0000000010
chr14	80950000	80955000	chr14	80985000	80990000	454478	454485	0	0	0.6272340175	0.0000000000	0.0000000000
chr14	80945000	80950000	chr14	81170000	81175000	454477	454522	0	0	0.3548439849	0.0000000004	0.0000000005
chr14	80995000	81000000	chr14	81160000	81165000	454487	454520	0	0	0.3154762160	0.0000000332	0.0000000401
chr14	81175000	81180000	chr14	81205000	81210000	454523	454529	0	0	0.4759199156	0.0000000000	0.0000000000
chr14	81230000	81235000	chr14	81260000	81265000	454534	454540	0	0	0.4008780429	0.0000000001	0.0000000002
chr14	81270000	81275000	chr14	81450000	81455000	454542	454578	0	0	0.6035406064	0.0000000000	0.0000000000
chr14	81400000	81405000	chr14	81440000	81445000	454568	454576	0	0	0.4531140916	0.0000000000	0.0000000000
chr14	81495000	81500000	chr14	81520000	81525000	454587	454592	0	0	0.3454384540	0.0000000912	0.0000001049
chr14	87945000	87950000	chr14	88170000	88175000	455877	455922	0	0	0.5339637296	0.0000000000	0.0000000000
chr14	87945000	87950000	chr14	87985000	87990000	455877	455885	0	0	0.3799001892	0.0000000003	0.0000000004
chr14	88010000	88015000	chr14	88170000	88175000	455890	455922	0	0	0.5158611345	0.0000000000	0.0000000000
chr14	88190000	88195000	chr14	88380000	88385000	455926	455964	0	0	0.3602188759	0.0000000002	0.0000000003
chr14	88575000	88580000	chr14	88600000	88605000	456003	456008	0	0	0.3224282858	0.0000007075	0.0000007546
chr14	89040000	89045000	chr14	89235000	89240000	456096	456135	0	0	0.4176409834	0.0000000000	0.0000000000
chr14	89375000	89380000	chr14	89405000	89410000	456163	456169	0	0	0.3185312783	0.0000005283	0.0000005678
chr14	89970000	89975000	chr14	90235000	90240000	456282	456335	0	0	0.5756943791	0.0000000000	0.0000000000
chr14	90300000	90305000	chr14	90695000	90700000	456348	456427	0	0	0.5629725122	0.0000000000	0.0000000000
chr14	90300000	90305000	chr14	90395000	90400000	456348	456367	0	0	0.3385265854	0.0000000025	0.0000000035
chr14	90400000	90405000	chr14	90695000	90700000	456368	456427	0	0	0.5524292008	0.0000000000	0.0000000000
chr14	90415000	90420000	chr14	90505000	90510000	456371	456389	0	0	0.3193826605	0.0000000218	0.0000000270
chr14	90900000	90905000	chr14	91170000	91175000	456468	456522	0	0	0.5981720813	0.0000000000	0.0000000000
chr14	90990000	90995000	chr14	91050000	91055000	456486	456498	0	0	0.3155096091	0.0000000574	0.0000000674
chr14	91060000	91065000	chr14	91165000	91170000	456500	456521	0	0	0.4046277722	0.0000000000	0.0000000000
chr14	91180000	91185000	chr14	91285000	91290000	456524	456545	0	0	0.5877286587	0.0000000000	0.0000000000
chr14	91325000	91330000	chr14	91415000	91420000	456553	456571	0	0	0.4600370354	0.0000000000	0.0000000000
chr14	91465000	91470000	chr14	91495000	91500000	456581	456587	0	0	0.3866925153	0.0000000024	0.0000000033
chr14	91525000	91530000	chr14	91565000	91570000	456593	456601	0	0	0.3621016480	0.0000000020	0.0000000028
chr14	91650000	91655000	chr14	91900000	91905000	456618	456668	0	0	0.6467087265	0.0000000000	0.0000000000
chr14	92045000	92050000	chr14	92095000	92100000	456697	456707	0	0	0.3435232093	0.0000000056	0.0000000074
chr14	92605000	92610000	chr14	92675000	92680000	456809	456823	0	0	0.3692994858	0.0000000001	0.0000000001
chr14	92710000	92715000	chr14	92780000	92785000	456830	456844	0	0	0.7178383451	0.0000000000	0.0000000000
chr14	92810000	92815000	chr14	92840000	92845000	456850	456856	0	0	0.3905030354	0.0000000004	0.0000000006
chr14	92950000	92955000	chr14	93135000	93140000	456878	456915	0	0	0.5678960765	0.0000000000	0.0000000000
chr14	93225000	93230000	chr14	93330000	93335000	456933	456954	0	0	0.4402541090	0.0000000000	0.0000000000
chr14	93650000	93655000	chr14	93900000	93905000	457018	457068	0	0	0.6689224916	0.0000000000	0.0000000000
chr14	93940000	93945000	chr14	93995000	94000000	457076	457087	0	0	0.5071273820	0.0000000000	0.0000000000
chr14	94035000	94040000	chr14	94130000	94135000	457095	457114	0	0	0.5721999139	0.0000000000	0.0000000000
chr14	94430000	94435000	chr14	94485000	94490000	457174	457185	0	0	0.6447271212	0.0000000000	0.0000000000
chr14	94430000	94435000	chr14	94545000	94550000	457174	457197	0	0	0.4936716397	0.0000000000	0.0000000000
chr14	95280000	95285000	chr14	95310000	95315000	457344	457350	0	0	0.3286941942	0.0000002122	0.0000002354
chr14	95440000	95445000	chr14	95525000	95530000	457376	457393	0	0	0.6774222889	0.0000000000	0.0000000000
chr14	95560000	95565000	chr14	95990000	95995000	457400	457486	0	0	0.6150467243	0.0000000000	0.0000000000
chr14	95610000	95615000	chr14	95775000	95780000	457410	457443	0	0	0.5351301772	0.0000000000	0.0000000000
chr14	95610000	95615000	chr14	95680000	95685000	457410	457424	0	0	0.4635860608	0.0000000000	0.0000000000
chr14	95785000	95790000	chr14	95930000	95935000	457445	457474	0	0	0.3476615069	0.0000000009	0.0000000012
chr14	95900000	95905000	chr14	95985000	95990000	457468	457485	0	0	0.3316348341	0.0000000056	0.0000000074
chr14	96050000	96055000	chr14	96275000	96280000	457498	457543	0	0	0.5000740001	0.0000000000	0.0000000000
chr14	96055000	96060000	chr14	96095000	96100000	457499	457507	0	0	0.6506997150	0.0000000000	0.0000000000
chr14	96105000	96110000	chr14	96265000	96270000	457509	457541	0	0	0.6902527547	0.0000000000	0.0000000000
chr14	96110000	96115000	chr14	96195000	96200000	457510	457527	0	0	0.4148525751	0.0000000000	0.0000000000
chr14	96220000	96225000	chr14	96260000	96265000	457532	457540	0	0	0.3455954858	0.0000000121	0.0000000154
chr14	96295000	96300000	chr14	96425000	96430000	457547	457573	0	0	0.7013170269	0.0000000000	0.0000000000
chr14	96455000	96460000	chr14	96475000	96480000	457579	457583	0	0	0.3163270421	0.0000023109	0.0000023966
chr14	96510000	96515000	chr14	96545000	96550000	457590	457597	0	0	0.4389258571	0.0000000000	0.0000000000
chr14	96765000	96770000	chr14	96770000	96775000	457641	457642	0	0	0.3444773818	0.0000037010	0.0000038055
chr14	99325000	99330000	chr14	99400000	99405000	458153	458168	0	0	0.3193841967	0.0000000231	0.0000000284
chr14	99490000	99495000	chr14	99500000	99505000	458186	458188	0	0	0.3571861560	0.0000017087	0.0000017825
chr14	99515000	99520000	chr14	99630000	99635000	458191	458214	0	0	0.5538595283	0.0000000000	0.0000000000
chr14	99525000	99530000	chr14	99555000	99560000	458193	458199	0	0	0.3623149238	0.0000002263	0.0000002505
chr14	99565000	99570000	chr14	99620000	99625000	458201	458212	0	0	0.3108852495	0.0000007428	0.0000007910
chr14	99725000	99730000	chr14	99885000	99890000	458233	458265	0	0	0.5739913842	0.0000000000	0.0000000000
chr14	99980000	99985000	chr14	100110000	100115000	458284	458310	0	0	0.5521200847	0.0000000000	0.0000000000
chr14	100250000	100255000	chr14	100280000	100285000	458338	458344	0	0	0.3536280373	0.0000000981	0.0000001124
chr14	100285000	100290000	chr14	100370000	100375000	458345	458362	0	0	0.4795042830	0.0000000000	0.0000000000
chr14	100385000	100390000	chr14	100645000	100650000	458365	458417	0	0	0.5695950931	0.0000000000	0.0000000000
chr14	100525000	100530000	chr14	100640000	100645000	458393	458416	0	0	0.3296039038	0.0000004299	0.0000004650
chr14	101250000	101255000	chr14	101555000	101560000	458538	458599	0	0	0.3756013388	0.0000000040	0.0000000054
chr14	101710000	101715000	chr14	101950000	101955000	458630	458678	0	0	0.5747441559	0.0000000000	0.0000000000
chr14	101715000	101720000	chr14	101760000	101765000	458631	458640	0	0	0.4235108139	0.0000000000	0.0000000000
chr14	101770000	101775000	chr14	101945000	101950000	458642	458677	0	0	0.4275153665	0.0000000000	0.0000000000
chr14	101890000	101895000	chr14	101925000	101930000	458666	458673	0	0	0.3369497815	0.0000000522	0.0000000616
chr14	101965000	101970000	chr14	102045000	102050000	458681	458697	0	0	0.6058445356	0.0000000000	0.0000000000
chr14	102235000	102240000	chr14	102310000	102315000	458735	458750	0	0	0.6533684397	0.0000000000	0.0000000000
chr14	102440000	102445000	chr14	102515000	102520000	458776	458791	0	0	0.6098786525	0.0000000000	0.0000000000
chr14	102525000	102530000	chr14	102585000	102590000	458793	458805	0	0	0.5296365301	0.0000000000	0.0000000000
chr14	102690000	102695000	chr14	102910000	102915000	458826	458870	0	0	0.4869263730	0.0000000000	0.0000000000
chr14	102775000	102780000	chr14	102915000	102920000	458843	458871	0	0	0.3823862013	0.0000000027	0.0000000037
chr14	103350000	103355000	chr14	103375000	103380000	458958	458963	0	0	0.4253138032	0.0000000000	0.0000000000
chr14	103575000	103580000	chr14	103695000	103700000	459003	459027	0	0	0.3126320764	0.0000630810	0.0000631466
chr14	103805000	103810000	chr14	103980000	103985000	459049	459084	0	0	0.5426199627	0.0000000000	0.0000000000
chr14	103810000	103815000	chr14	103910000	103915000	459050	459070	0	0	0.4213572823	0.0000000000	0.0000000001
chr14	105620000	105625000	chr14	105660000	105665000	459412	459420	0	0	0.3621862943	0.0000010965	0.0000011553
chr14	105630000	105635000	chr14	105760000	105765000	459414	459440	0	0	0.3330069525	0.0000209745	0.0000211502
chr14	105675000	105680000	chr14	105940000	105945000	459423	459476	0	0	0.5166419541	0.0000000000	0.0000000000
chr14	105675000	105680000	chr14	106005000	106010000	459423	459489	0	0	0.5426219929	0.0000000000	0.0000000000
chr14	106225000	106230000	chr14	106325000	106330000	459533	459553	0	0	0.3375771849	0.0000056117	0.0000057330
chr14	106435000	106440000	chr14	106520000	106525000	459575	459592	0	0	0.3552399476	0.0000000011	0.0000000016
chr15	22790000	22795000	chr15	22825000	22830000	464255	464262	0	0	0.3370570530	0.0000039567	0.0000040658
chr15	22845000	22850000	chr15	22875000	22880000	464266	464272	0	0	0.3141566919	0.0000007738	0.0000008230
chr15	23000000	23005000	chr15	23025000	23030000	464297	464302	0	0	0.4094928160	0.0000000006	0.0000000008
chr15	23380000	23385000	chr15	23460000	23465000	464373	464389	0	0	0.5509506081	0.0000000000	0.0000000000
chr15	29140000	29145000	chr15	29260000	29265000	465525	465549	0	0	0.3958719087	0.0000000000	0.0000000000
chr15	29445000	29450000	chr15	29565000	29570000	465586	465610	0	0	0.3987554581	0.0000000000	0.0000000000
chr15	29600000	29605000	chr15	29645000	29650000	465617	465626	0	0	0.3778719467	0.0000000002	0.0000000003
chr15	29605000	29610000	chr15	30070000	30075000	465618	465711	0	0	0.3776093197	0.0000000093	0.0000000120
chr15	29665000	29670000	chr15	30075000	30080000	465630	465712	0	0	0.4055432965	0.0000001367	0.0000001540
chr15	29685000	29690000	chr15	29925000	29930000	465634	465682	0	0	0.5105539322	0.0000000000	0.0000000000
chr15	29665000	29670000	chr15	30030000	30035000	465630	465703	0	0	0.3749251696	0.0000000000	0.0000000000
chr15	29690000	29695000	chr15	29730000	29735000	465635	465643	0	0	0.4600127768	0.0000000000	0.0000000000
chr15	29680000	29685000	chr15	29820000	29825000	465633	465661	0	0	0.4182408304	0.0000000000	0.0000000000
chr15	29745000	29750000	chr15	29925000	29930000	465646	465682	0	0	0.3193564434	0.0000000219	0.0000000271
chr15	29820000	29825000	chr15	29925000	29930000	465661	465682	0	0	0.4698296120	0.0000000000	0.0000000000
chr15	29940000	29945000	chr15	30070000	30075000	465685	465711	0	0	0.4109433551	0.0000000166	0.0000000209
chr15	30895000	30900000	chr15	31125000	31130000	465876	465922	0	0	0.4833557306	0.0000000000	0.0000000000
chr15	31210000	31215000	chr15	31485000	31490000	465939	465994	0	0	0.4599421459	0.0000000000	0.0000000000
chr15	31445000	31450000	chr15	31480000	31485000	465986	465993	0	0	0.4199527960	0.0000000000	0.0000000000
chr15	32660000	32665000	chr15	32990000	32995000	466229	466295	0	0	0.5715741939	0.0000000000	0.0000000000
chr15	32660000	32665000	chr15	32840000	32845000	466229	466265	0	0	0.3765451692	0.0000000000	0.0000000000
chr15	32840000	32845000	chr15	32930000	32935000	466265	466283	0	0	0.3827234771	0.0000000000	0.0000000000
chr15	32845000	32850000	chr15	32990000	32995000	466266	466295	0	0	0.3591268902	0.0000000002	0.0000000003
chr15	33020000	33025000	chr15	33135000	33140000	466301	466324	0	0	0.6906960679	0.0000000000	0.0000000000
chr15	33020000	33025000	chr15	33070000	33075000	466301	466311	0	0	0.5263017419	0.0000000000	0.0000000000
chr15	33085000	33090000	chr15	33130000	33135000	466314	466323	0	0	0.6447846819	0.0000000000	0.0000000000
chr15	33155000	33160000	chr15	33175000	33180000	466328	466332	0	0	0.3458793936	0.0000001962	0.0000002182
chr15	33235000	33240000	chr15	33700000	33705000	466344	466437	0	0	0.5311810213	0.0000000000	0.0000000000
chr15	33235000	33240000	chr15	33280000	33285000	466344	466353	0	0	0.3725616154	0.0000000003	0.0000000005
chr15	33290000	33295000	chr15	33695000	33700000	466355	466436	0	0	0.5501501655	0.0000000000	0.0000000000
chr15	33735000	33740000	chr15	33965000	33970000	466444	466490	0	0	0.5389786074	0.0000000000	0.0000000000
chr15	34060000	34065000	chr15	34215000	34220000	466509	466540	0	0	0.5739315501	0.0000000000	0.0000000000
chr15	34060000	34065000	chr15	34085000	34090000	466509	466514	0	0	0.3448210842	0.0000000966	0.0000001108
chr15	34105000	34110000	chr15	34210000	34215000	466518	466539	0	0	0.5386345265	0.0000000000	0.0000000000
chr15	34710000	34715000	chr15	34915000	34920000	466639	466680	0	0	0.4089089162	0.0000000000	0.0000000000
chr15	35290000	35295000	chr15	35440000	35445000	466755	466785	0	0	0.7040981710	0.0000000000	0.0000000000
chr15	36500000	36505000	chr15	36875000	36880000	466997	467072	0	0	0.3451038247	0.0000000012	0.0000000017
chr15	36520000	36525000	chr15	36560000	36565000	467001	467009	0	0	0.3444893947	0.0000000135	0.0000000172
chr15	36880000	36885000	chr15	37110000	37115000	467073	467119	0	0	0.6212423940	0.0000000000	0.0000000000
chr15	37940000	37945000	chr15	37960000	37965000	467285	467289	0	0	0.3209514760	0.0000015996	0.0000016708
chr15	37990000	37995000	chr15	38395000	38400000	467295	467376	0	0	0.4635214743	0.0000000000	0.0000000000
chr15	38015000	38020000	chr15	38055000	38060000	467300	467308	0	0	0.4147731524	0.0000000000	0.0000000000
chr15	38070000	38075000	chr15	38250000	38255000	467311	467347	0	0	0.3992501439	0.0000000000	0.0000000000
chr15	38440000	38445000	chr15	38680000	38685000	467385	467433	0	0	0.4949776193	0.0000000000	0.0000000000
chr15	38560000	38565000	chr15	38680000	38685000	467409	467433	0	0	0.5055660109	0.0000000000	0.0000000000
chr15	38720000	38725000	chr15	38805000	38810000	467441	467458	0	0	0.3538821042	0.0000000004	0.0000000006
chr15	38825000	38830000	chr15	38990000	38995000	467462	467495	0	0	0.3681896087	0.0000000001	0.0000000001
chr15	39005000	39010000	chr15	39155000	39160000	467498	467528	0	0	0.3584749293	0.0000000002	0.0000000003
chr15	39125000	39130000	chr15	39160000	39165000	467522	467529	0	0	0.3131604468	0.0000004891	0.0000005270
chr15	39170000	39175000	chr15	39580000	39585000	467531	467613	0	0	0.6102451106	0.0000000000	0.0000000000
chr15	39500000	39505000	chr15	39565000	39570000	467597	467610	0	0	0.3518685133	0.0000000008	0.0000000011
chr15	39600000	39605000	chr15	39755000	39760000	467617	467648	0	0	0.5017149996	0.0000000000	0.0000000000
chr15	39590000	39595000	chr15	39625000	39630000	467615	467622	0	0	0.3754414094	0.0000000009	0.0000000013
chr15	39685000	39690000	chr15	39755000	39760000	467634	467648	0	0	0.7351031214	0.0000000000	0.0000000000
chr15	39800000	39805000	chr15	39870000	39875000	467657	467671	0	0	0.4694842397	0.0000000000	0.0000000000
chr15	39885000	39890000	chr15	40015000	40020000	467674	467700	0	0	0.3323536854	0.0000000051	0.0000000068
chr15	40040000	40045000	chr15	40215000	40220000	467705	467740	0	0	0.4434041331	0.0000000000	0.0000000000
chr15	40040000	40045000	chr15	40155000	40160000	467705	467728	0	0	0.3300231046	0.0000000067	0.0000000088
chr15	40170000	40175000	chr15	40200000	40205000	467731	467737	0	0	0.3413961718	0.0000000645	0.0000000754
chr15	40215000	40220000	chr15	40270000	40275000	467740	467751	0	0	0.5139904677	0.0000000000	0.0000000000
chr15	40290000	40295000	chr15	40310000	40315000	467755	467759	0	0	0.3503532422	0.0000001318	0.0000001487
chr15	40345000	40350000	chr15	40420000	40425000	467766	467781	0	0	0.5028762289	0.0000000000	0.0000000000
chr15	40680000	40685000	chr15	40775000	40780000	467833	467852	0	0	0.4400165470	0.0000000000	0.0000000000
chr15	40745000	40750000	chr15	40890000	40895000	467846	467875	0	0	0.3489767167	0.0000000073	0.0000000096
chr15	40785000	40790000	chr15	40840000	40845000	467854	467865	0	0	0.3872817204	0.0000000001	0.0000000001
chr15	40785000	40790000	chr15	40885000	40890000	467854	467874	0	0	0.3610569577	0.0000000019	0.0000000027
chr15	40855000	40860000	chr15	40885000	40890000	467868	467874	0	0	0.5429848698	0.0000000000	0.0000000000
chr15	40910000	40915000	chr15	40930000	40935000	467879	467883	0	0	0.3490203092	0.0000006290	0.0000006731
chr15	40935000	40940000	chr15	41020000	41025000	467884	467901	0	0	0.5097825190	0.0000000000	0.0000000000
chr15	41045000	41050000	chr15	41170000	41175000	467906	467931	0	0	0.3158263226	0.0000000320	0.0000000387
chr15	41355000	41360000	chr15	41385000	41390000	467968	467974	0	0	0.3549060862	0.0000000873	0.0000001007
chr15	41555000	41560000	chr15	41810000	41815000	468008	468059	0	0	0.3806324893	0.0000000000	0.0000000001
chr15	41605000	41610000	chr15	41810000	41815000	468018	468059	0	0	0.3916639889	0.0000000000	0.0000000000
chr15	41770000	41775000	chr15	41810000	41815000	468051	468059	0	0	0.4533212273	0.0000000000	0.0000000000
chr15	41835000	41840000	chr15	41905000	41910000	468064	468078	0	0	0.3678285916	0.0000000827	0.0000000955
chr15	41840000	41845000	chr15	41880000	41885000	468065	468073	0	0	0.3476195873	0.0000058833	0.0000060041
chr15	41930000	41935000	chr15	41970000	41975000	468083	468091	0	0	0.6256844740	0.0000000000	0.0000000000
chr15	41985000	41990000	chr15	42055000	42060000	468094	468108	0	0	0.7414675300	0.0000000000	0.0000000000
chr15	42070000	42075000	chr15	42135000	42140000	468111	468124	0	0	0.5067317912	0.0000000000	0.0000000000
chr15	42500000	42505000	chr15	42545000	42550000	468197	468206	0	0	0.3636897580	0.0000000009	0.0000000013
chr15	42735000	42740000	chr15	42925000	42930000	468244	468282	0	0	0.5234480883	0.0000000000	0.0000000000
chr15	43140000	43145000	chr15	43170000	43175000	468325	468331	0	0	0.3550065295	0.0000000169	0.0000000212
chr15	43230000	43235000	chr15	43280000	43285000	468343	468353	0	0	0.4847927594	0.0000000000	0.0000000000
chr15	43335000	43340000	chr15	43360000	43365000	468364	468369	0	0	0.3557531517	0.0000000343	0.0000000413
chr15	43380000	43385000	chr15	43415000	43420000	468373	468380	0	0	0.3294633271	0.0000001080	0.0000001231
chr15	43805000	43810000	chr15	43815000	43820000	468458	468460	0	0	0.4119085377	0.0000000038	0.0000000052
chr15	43895000	43900000	chr15	44225000	44230000	468476	468542	0	0	0.4985517685	0.0000000000	0.0000000000
chr15	44435000	44440000	chr15	44475000	44480000	468584	468592	0	0	0.3405200820	0.0000000205	0.0000000254
chr15	44585000	44590000	chr15	44735000	44740000	468614	468644	0	0	0.6463273133	0.0000000000	0.0000000000
chr15	44580000	44585000	chr15	44780000	44785000	468613	468653	0	0	0.4725447757	0.0000000000	0.0000000000
