chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr5	180460001	180485000	chr5	180280001	180485000	205000	25000	14.809756097560975	98.0%	0.062	0.18466437802918004
chr5	87385001	87405000	chr5	86970001	87405000	435000	20000	9.988505747126437	95.0%	0.071	0.1824559940603614
chr5	52680001	52705000	chr5	52680001	52925000	245000	25000	14.546938775510204	96.0%	0.095	0.1815158909487405
chr1	47425001	47445000	chr1	47425001	47740000	315000	20000	10.833333333333334	95.0%	0.036	0.18106136280846805
chr9	93150001	93170000	chr9	93150001	93445000	295000	20000	10.927966101694915	95.0%	0.092	0.17654883797802373
chr8	9815001	9840000	chr8	9030001	9840000	810000	25000	5.01604938271605	95.0%	0.07300000000000001	0.17532787238652092
chr18	11730001	11750000	chr18	11730001	12045000	315000	20000	11.420634920634921	95.0%	0.065	0.1739643694921552
chr4	52020001	52040000	chr4	51820001	52040000	220000	20000	14.221590909090908	96.0%	0.08549999999999999	0.17209867850525626
chr10	131780001	131805000	chr10	131450001	131805000	355000	25000	9.391549295774649	96.0%	0.083	0.17059243525508944
chr15	60305001	60325000	chr15	59700001	60325000	625000	20000	6.97	96.0%	0.089	0.16988728196618527
chr12	69885001	69910000	chr12	69885001	70400000	515000	25000	8.244660194174758	95.0%	0.081	0.16766454874494263
chr15	81265001	81295000	chr15	81265001	81405000	140000	30000	23.2202380952381	96.0%	0.048	0.16649828557023047
chr3	106595001	106625000	chr3	105755001	106625000	870000	30000	5.135057471264368	95.0%	0.099	0.16588164277787923
chr2	108980001	109000000	chr2	108845001	109000000	155000	20000	20.266129032258064	97.0%	0.052	0.16578354021596975
chr4	68365001	68385000	chr4	68265001	68385000	120000	20000	27.395833333333332	98.0%	0.069	0.163623763727787
chr5	35955001	35975000	chr5	35955001	36265000	310000	20000	10.911290322580646	96.0%	0.0685	0.1633485505919792
chr6	21590001	21610000	chr6	21590001	22045000	455000	20000	7.313186813186813	96.0%	0.077	0.1532853981029022
chr7	121975001	122000000	chr7	121550001	122000000	450000	25000	9.875555555555556	95.0%	0.08499999999999999	0.1524479068227846
chr6	46085001	46105000	chr6	46085001	46360000	275000	20000	13.445454545454545	95.0%	0.088	0.15220847398536208
chr1	203330001	203355000	chr1	203330001	203745000	415000	25000	9.113253012048194	95.0%	0.097	0.14693827838332366
chr7	114845001	114875000	chr7	114845001	115330000	485000	30000	9.072164948453608	95.0%	0.072	0.1468534127209315
chr7	100690001	100710000	chr7	100690001	100855000	165000	20000	16.96969696969697	97.0%	0.035	0.1461870098816206
chr12	48590001	48620000	chr12	48185001	48620000	435000	30000	9.722222222222223	95.0%	0.086	0.14466222723873276
chr1	185320001	185340000	chr1	185320001	185605000	285000	20000	14.416666666666666	97.0%	0.08	0.1436957994996244
chr12	54830001	54860000	chr12	54830001	55075000	245000	30000	14.646258503401361	95.0%	0.084	0.14258352955134534
chr11	45850001	45880000	chr11	45850001	46015000	165000	30000	20.55050505050505	96.0%	0.054	0.14215471572213442
chr8	18790001	18810000	chr8	18310001	18810000	500000	20000	7.295	95.0%	0.0735	0.14092128921585415
chr7	75415001	75440000	chr7	75415001	75825000	410000	25000	3.8512195121951223	96.0%	0.082	0.1386298133590152
chr8	144550001	144570000	chr8	144550001	144740000	190000	20000	16.598684210526315	96.0%	0.065	0.1375855751513928
chr12	7790001	7810000	chr12	7645001	7810000	165000	20000	15.916666666666666	95.0%	0.046	0.13333306789489016
chr1	10495001	10515000	chr1	10495001	10970000	475000	20000	7.713157894736842	95.0%	0.085	0.12998696832709214
chr14	45420001	45445000	chr14	45420001	45865000	445000	25000	8.298876404494383	96.0%	0.089	0.12567609762322762
chr4	55625001	55645000	chr4	55390001	55645000	255000	20000	13.053921568627452	95.0%	0.06	0.12407060693531197
chr1	91615001	91635000	chr1	91615001	91935000	320000	20000	13.25	97.0%	0.036	0.11787665449185049
chr3	11310001	11335000	chr3	11050001	11335000	285000	25000	14.298245614035087	95.0%	0.076	0.11714804976894896
chr8	125620001	125645000	chr8	125270001	125645000	375000	25000	10.781333333333333	95.0%	0.087	0.11588050063660867
chr2	232600001	232620000	chr2	232600001	232790000	190000	20000	15.723684210526315	97.0%	0.07300000000000001	0.11485827573162705
chr1	168555001	168580000	chr1	168340001	168580000	240000	25000	15.841666666666665	97.0%	0.052000000000000005	0.1139907870256452
chr10	125855001	125875000	chr10	125855001	126030000	175000	20000	18.40714285714286	97.0%	0.038	0.11396678292816922
chr2	30195001	30215000	chr2	30195001	30710000	515000	20000	8.216019417475728	96.0%	0.056	0.11028122967924502
chr6	85110001	85130000	chr6	84925001	85130000	205000	20000	18.054878048780488	97.0%	0.058	0.11002914224095328
chr12	47290001	47320000	chr12	47025001	47320000	295000	30000	14.23728813559322	95.0%	0.082	0.10888646653149514
chr2	222320001	222340000	chr2	222320001	222605000	285000	20000	15.267543859649123	97.0%	0.05	0.1073187986993171
chr7	47075001	47095000	chr7	46455001	47095000	640000	20000	6.302734375	95.0%	0.0945	0.10591823144493946
chr11	72400001	72420000	chr11	72275001	72420000	145000	20000	24.25	96.0%	0.095	0.10045497175127643
chr10	72375001	72390000	chr10	72375001	72885000	510000	15000	8.34967320261438	97.0%	0.052000000000000005	0.10044256571807611
chr7	35020001	35040000	chr7	34745001	35040000	295000	20000	11.779661016949152	95.0%	0.057	0.09940709349402041
chr3	141455001	141475000	chr3	141455001	142005000	550000	20000	7.95	95.0%	0.0515	0.09510204702888597
chr12	122035001	122060000	chr12	122035001	122195000	160000	25000	18.8625	95.0%	0.0235	0.09483348332104444
chr7	55260001	55290000	chr7	55260001	55605000	345000	30000	10.234299516908212	96.0%	0.098	0.09170690244326277
chr2	27270001	27290000	chr2	26905001	27290000	385000	20000	10.64935064935065	96.0%	0.093	0.09126418937728684
chr6	62760001	62780000	chr6	62335001	62780000	445000	20000	9.0561797752809	96.0%	0.052	0.08596251389655266
chr2	127865001	127885000	chr2	127865001	128245000	380000	20000	10.289473684210526	95.0%	0.051000000000000004	0.08198464184983864
chr8	33665001	33685000	chr8	33665001	33855000	190000	20000	14.486842105263158	96.0%	0.0605	0.08174006250966509
chr11	47335001	47360000	chr11	47160001	47360000	200000	25000	14.265	96.0%	0.0465	0.08053918916845403
chr11	102600001	102620000	chr11	102295001	102620000	325000	20000	12.707692307692307	96.0%	0.023	0.0805304469760369
chr7	73715001	73740000	chr7	73585001	73740000	155000	25000	17.193548387096776	97.0%	0.039	0.07995057243542894
chr3	120390001	120410000	chr3	120230001	120410000	180000	20000	21.21527777777778	98.0%	0.038	0.07963747185563363
chr12	131840001	131860000	chr12	131840001	132010000	170000	20000	14.948529411764707	96.0%	0.065	0.07759901974748648
chr7	61730001	61750000	chr7	61730001	61915000	185000	20000	13.412162162162161	95.0%	0.071	0.07389061071460307
chr6	128465001	128485000	chr6	127720001	128485000	765000	20000	8.549019607843137	96.0%	0.049	0.07197207340569528
chr11	120160001	120185000	chr11	120160001	120310000	150000	25000	22.033333333333335	95.0%	0.063	0.07095785166924298
chr2	106100001	106120000	chr2	106100001	106590000	490000	20000	7.270408163265306	95.0%	0.058499999999999996	0.07063752754324887
chr5	40895001	40915000	chr5	40895001	41850000	955000	20000	4.884816753926701	95.0%	0.089	0.07028228089685885
chr15	92780001	92800000	chr15	92780001	93025000	245000	20000	12.668367346938776	95.0%	0.041	0.07014973753232051
chr14	31915001	31935000	chr14	31915001	32475000	560000	20000	7.029017857142857	95.0%	0.0645	0.0679455315884282
chr3	136070001	136090000	chr3	136070001	136575000	505000	20000	7.297029702970297	95.0%	0.099	0.0674984911190423
chr1	1100001	1125000	chr1	1100001	1300000	200000	25000	12.595	96.0%	0.0625	0.06396882658068759
chr8	1890001	1925000	chr8	1890001	2135000	245000	35000	14.148688046647232	96.0%	0.086	0.061790627521200146
chr18	12095001	12120000	chr18	12095001	12370000	275000	25000	13.036363636363637	95.0%	0.085	0.058797905295691795
chr4	26065001	26090000	chr4	26065001	26310000	245000	25000	14.971428571428572	97.0%	0.067	0.05620632473401413
chr10	91380001	91400000	chr10	91380001	91805000	425000	20000	8.75294117647059	95.0%	0.097	0.05592234316239351
chr7	35410001	35435000	chr7	35410001	35660000	250000	25000	13.76	96.0%	0.07	0.0546815085419172
chr6	2775001	2795000	chr6	2775001	2930000	155000	20000	11.42741935483871	96.0%	0.091	0.04708372697308466
chr5	60950001	60970000	chr5	60950001	61185000	235000	20000	13.132978723404255	96.0%	0.065	0.045219956166817794
chr5	133860001	133880000	chr5	133440001	133880000	440000	20000	9.670454545454545	96.0%	0.0315	0.04371822636900212
chr8	30365001	30380000	chr8	30175001	30380000	205000	15000	16.878048780487806	98.0%	0.052	0.043254278808118704
chr18	77695001	77715000	chr18	76865001	77715000	850000	20000	4.451470588235294	95.0%	0.08	0.041964690466623746
chr13	110920001	110940000	chr13	110920001	111225000	305000	20000	12.438524590163935	95.0%	0.09	0.04094048644961639
chr9	100700001	100720000	chr9	100700001	101320000	620000	20000	7.32258064516129	95.0%	0.08099999999999999	0.0388615336370251
chr4	170365001	170385000	chr4	170135001	170385000	250000	20000	14.015	95.0%	0.087	0.03637816792803112
chr1	149950001	149970000	chr1	149950001	150190000	240000	20000	15.067708333333334	95.0%	0.0505	0.03529237448666841
chr3	55485001	55505000	chr3	55485001	55755000	270000	20000	12.11111111111111	97.0%	0.0795	0.03520045685281848
chr3	136760001	136780000	chr3	136760001	137075000	315000	20000	11.48015873015873	95.0%	0.082	0.034860472274091316
chr3	185345001	185365000	chr3	185345001	185580000	235000	20000	15.808510638297872	97.0%	0.039	0.033826782031199654
chr2	20675001	20695000	chr2	20675001	21020000	345000	20000	12.5	97.0%	0.052	0.03346393872015446
chr7	12305001	12325000	chr7	11965001	12325000	360000	20000	12.291666666666666	96.0%	0.0895	0.03246977847141918
chr7	140155001	140175000	chr7	140155001	140490000	335000	20000	10.593283582089553	95.0%	0.065	0.02637344668864592
chr5	78880001	78905000	chr5	78880001	79140000	260000	25000	14.169230769230769	95.0%	0.08349999999999999	0.02251150410619186
chr3	99750001	99770000	chr3	99435001	99770000	335000	20000	10.921641791044776	96.0%	0.095	0.018065775970494632
chr5	16785001	16805000	chr5	16785001	17080000	295000	20000	11.88135593220339	95.0%	0.09	0.017537480449466222
chr12	99385001	99405000	chr12	99385001	99770000	385000	20000	13.204545454545455	96.0%	0.048	0.00644746844511218
chr13	111040001	111060000	chr13	110825001	111060000	235000	20000	14.73936170212766	96.0%	0.047	0.005515888973839217
chr10	24625001	24645000	chr10	24625001	25020000	395000	20000	8.89873417721519	96.0%	0.098	0.0040805923108188326
chr17	16985001	17005000	chr17	16985001	17210000	225000	20000	11.35	96.0%	0.058	0.0019625595494530026
chr12	64680001	64700000	chr12	64550001	64700000	150000	20000	23.116666666666667	98.0%	0.033	0.0009975240906866455
chr1	46730001	46755000	chr1	46730001	47155000	425000	25000	9.465882352941176	95.0%	0.073	-0.00035866546359457845
chr1	42570001	42590000	chr1	42570001	42755000	185000	20000	18.114864864864863	97.0%	0.061	-0.002941566593771078
chr10	118230001	118245000	chr10	117425001	118245000	820000	15000	5.794715447154471	95.0%	0.0665	-0.004877068004653102
chr7	4840001	4865000	chr7	4840001	5200000	360000	25000	10.1	95.0%	0.0985	-0.005816054479121355
chr10	62025001	62045000	chr10	62025001	62435000	410000	20000	9.707317073170731	95.0%	0.048	-0.00984848225005463
chr2	9135001	9155000	chr2	9135001	9400000	265000	20000	12.287735849056604	95.0%	0.085	-0.011513718292200563
chr12	15590001	15610000	chr12	15590001	15865000	275000	20000	16.836363636363636	96.0%	0.049	-0.01240264948161226
chr10	91620001	91640000	chr10	91470001	91640000	170000	20000	22.448529411764707	97.0%	0.0275	-0.012586739081929602
chr4	147700001	147735000	chr4	147700001	147875000	175000	35000	21.66122448979592	96.0%	0.058	-0.016505405852496977
chr13	73395001	73415000	chr13	72795001	73415000	620000	20000	6.959677419354839	95.0%	0.0885	-0.017340587550200667
chr6	42895001	42915000	chr6	42895001	43155000	260000	20000	11.788461538461538	95.0%	0.0805	-0.01796494560564952
chr5	172965001	172985000	chr5	172965001	173280000	315000	20000	10.817460317460318	96.0%	0.058	-0.018030518093606344
chr14	95600001	95620000	chr14	95600001	95860000	260000	20000	13.875	95.0%	0.041999999999999996	-0.01815540217347338
chr3	14255001	14275000	chr3	14255001	14505000	250000	20000	13.765	97.0%	0.0305	-0.018286393798969354
chr3	58635001	58655000	chr3	58635001	59055000	420000	20000	8.43452380952381	97.0%	0.095	-0.02136539279385268
chr1	171800001	171830000	chr1	171800001	171970000	170000	30000	22.299019607843135	96.0%	0.093	-0.02230294578540826
chr8	37380001	37400000	chr8	37380001	37680000	300000	20000	12.3	96.0%	0.056	-0.023266938043619373
chr2	98640001	98660000	chr2	98640001	99070000	430000	20000	9.901162790697674	97.0%	0.056	-0.02585261570000779
chr1	6235001	6260000	chr1	6235001	6490000	255000	25000	10.03921568627451	96.0%	0.082	-0.02628884636151555
chr20	49610001	49625000	chr20	49610001	49930000	320000	15000	10.682291666666666	95.0%	0.059000000000000004	-0.02683311429202802
chr1	44200001	44230000	chr1	44200001	44410000	210000	30000	15.972222222222221	96.0%	0.081	-0.026930341379810804
chr10	114765001	114785000	chr10	114585001	114785000	200000	20000	17.375	97.0%	0.06	-0.028727011753099385
chr2	74690001	74710000	chr2	74690001	75115000	425000	20000	10.226470588235294	95.0%	0.039	-0.03158102139043679
chr6	42855001	42875000	chr6	42505001	42875000	370000	20000	10.155405405405405	95.0%	0.08399999999999999	-0.03576513878363708
chr20	55410001	55435000	chr20	55410001	55675000	265000	25000	12.61509433962264	96.0%	0.083	-0.0360265890734669
chr3	5025001	5055000	chr3	4710001	5055000	345000	30000	11.36473429951691	97.0%	0.073	-0.036346975830187214
chr11	96040001	96060000	chr11	96040001	96425000	385000	20000	11.584415584415584	97.0%	0.089	-0.039769949313846885
chr3	198050001	198080000	chr3	197935001	198080000	145000	30000	23.64367816091954	96.0%	0.095	-0.04427867583888593
chr1	20615001	20645000	chr1	20515001	20645000	130000	30000	25.128205128205128	97.0%	0.0415	-0.04446338295544699
chr4	121635001	121660000	chr4	121240001	121660000	420000	25000	10.307142857142857	96.0%	0.0515	-0.046844079058335396
chr11	107880001	107905000	chr11	107645001	107905000	260000	25000	13.51153846153846	95.0%	0.0955	-0.047205425552548023
chr6	152110001	152135000	chr6	151625001	152135000	510000	25000	9.217647058823529	95.0%	0.057999999999999996	-0.048532008633081755
chr5	102570001	102590000	chr5	102570001	102810000	240000	20000	15.546875	97.0%	0.07550000000000001	-0.052386387228905165
chr8	124590001	124610000	chr8	124590001	124995000	405000	20000	9.808641975308642	97.0%	0.049	-0.05386348636681297
chr20	24980001	25000000	chr20	24980001	25310000	330000	20000	9.81060606060606	95.0%	0.044	-0.054347764792005475
chr8	2010001	2030000	chr8	1890001	2030000	140000	20000	19.651785714285715	96.0%	0.0685	-0.056312025696023775
chr1	118065001	118085000	chr1	118065001	118265000	200000	20000	16.01875	95.0%	0.081	-0.05982368568297553
chr7	21990001	22015000	chr7	21495001	22015000	520000	25000	7.7980769230769225	95.0%	0.07250000000000001	-0.07685720701739387
chr11	67845001	67875000	chr11	67845001	67985000	140000	30000	16.916666666666668	96.0%	0.0465	-0.08072989945165435
chr12	4520001	4545000	chr12	4290001	4545000	255000	25000	12.48235294117647	96.0%	0.092	-0.08210916205853955
chr7	31355001	31375000	chr7	31355001	31740000	385000	20000	10.084415584415584	96.0%	0.072	-0.08331753457673104
chr3	43150001	43175000	chr3	43150001	43545000	395000	25000	10.106329113924051	96.0%	0.064	-0.08532145077203358
chr8	24875001	24900000	chr8	24875001	25070000	195000	25000	17.512820512820515	96.0%	0.038	-0.08545005017432641
chr7	101500001	101520000	chr7	101320001	101520000	200000	20000	15.5375	96.0%	0.06	-0.09090966105294693
chr7	70685001	70705000	chr7	70150001	70705000	555000	20000	6.59009009009009	95.0%	0.076	-0.09138072745551419
chr14	50750001	50775000	chr14	50585001	50775000	190000	25000	20.231578947368423	97.0%	0.035500000000000004	-0.09156877567307568
chr4	139085001	139105000	chr4	139085001	139305000	220000	20000	16.460227272727273	96.0%	0.08	-0.09488366728364711
chr4	155435001	155460000	chr4	155435001	155795000	360000	25000	12.688888888888888	97.0%	0.0945	-0.09618299578838096
chr6	117335001	117360000	chr6	117335001	117725000	390000	25000	10.669230769230769	95.0%	0.07300000000000001	-0.09709461106491346
chr10	77835001	77855000	chr10	77835001	78030000	195000	20000	16.58974358974359	98.0%	0.048	-0.09983526990707126
chr14	71850001	71875000	chr14	71710001	71875000	165000	25000	17.8	97.0%	0.061	-0.10658136409092327
chr7	149300001	149325000	chr7	149300001	149530000	230000	25000	15.908695652173913	96.0%	0.082	-0.11304967834942703
chr3	41860001	41885000	chr3	40675001	41885000	1210000	25000	3.8462809917355374	95.0%	0.031	-0.11408704392807072
chr5	102210001	102230000	chr5	101940001	102230000	290000	20000	11.827586206896552	97.0%	0.0595	-0.12194216010149114
chr8	127385001	127410000	chr8	127165001	127410000	245000	25000	14.795918367346939	96.0%	0.091	-0.12417823634219056
chr1	87075001	87095000	chr1	86395001	87095000	700000	20000	6.758928571428571	95.0%	0.07350000000000001	-0.1251002079720777
chr2	233970001	233990000	chr2	233970001	234375000	405000	20000	9.033950617283951	95.0%	0.099	-0.1273965561256665
chr2	37975001	37995000	chr2	37975001	38265000	290000	20000	20.629310344827587	97.0%	0.0405	-0.13361852836171906
chr9	110160001	110185000	chr9	110160001	110630000	470000	25000	8.12127659574468	95.0%	0.08299999999999999	-0.13947808133356596
chr1	112375001	112400000	chr1	112375001	112715000	340000	25000	10.552941176470588	96.0%	0.0725	-0.1394804746536094
chr3	62220001	62250000	chr3	62220001	62435000	215000	30000	16.697674418604652	97.0%	0.079	-0.13977045344412206
chr6	119140001	119160000	chr6	119140001	120080000	940000	20000	5.281914893617022	95.0%	0.054	-0.14068666955441655
chr2	25975001	25995000	chr2	25975001	26150000	175000	20000	20.135714285714286	97.0%	0.029	-0.14932719714188925
chr1	153505001	153530000	chr1	153505001	153660000	155000	25000	20.18064516129032	96.0%	0.058	-0.15188798870968617
chr6	45415001	45440000	chr6	45415001	45615000	200000	25000	15.190000000000001	96.0%	0.0685	-0.15662612087133576
chr7	76165001	76185000	chr7	76165001	76325000	160000	20000	17.875	97.0%	0.08399999999999999	-0.15723963450320738
chr3	132390001	132410000	chr3	132075001	132410000	335000	20000	12.167910447761194	95.0%	0.097	-0.15804265069923734
chr5	90930001	90950000	chr5	90930001	91425000	495000	20000	9.446969696969697	95.0%	0.038	-0.15814642134317627
chr8	123675001	123695000	chr8	123470001	123695000	225000	20000	17.4	97.0%	0.041	-0.16177629243165334
chr3	127435001	127460000	chr3	127190001	127460000	270000	25000	12.31851851851852	95.0%	0.09	-0.16706489500074145
chr17	44525001	44545000	chr17	44525001	44680000	155000	20000	18.35483870967742	97.0%	0.058	-0.17092455509563462
chr11	59525001	59555000	chr11	59525001	59805000	280000	30000	11.300595238095239	97.0%	0.0725	-0.17644880159870757
chr10	132450001	132480000	chr10	132450001	132640000	190000	30000	13.166666666666666	95.0%	0.0755	-0.18510481646059784
chr5	90770001	90790000	chr5	90505001	90790000	285000	20000	13.837719298245615	95.0%	0.084	-0.18520427887541235
chr14	55075001	55100000	chr14	55075001	55220000	145000	25000	24.186206896551724	98.0%	0.092	-0.18591979079474755
chr2	48410001	48430000	chr2	47855001	48430000	575000	20000	11.502173913043478	95.0%	0.07	-0.18616058784172337
chr20	2210001	2230000	chr20	2210001	2460000	250000	20000	14.58	95.0%	0.058499999999999996	-0.19398538260404288
chr16	18790001	18810000	chr16	18790001	18975000	185000	20000	18.006756756756758	95.0%	0.043	-0.19846961565416532
chr9	101965001	101985000	chr9	101965001	102450000	485000	20000	8.378865979381443	95.0%	0.055	-0.19895442514344122
chr12	121540001	121565000	chr12	121540001	121680000	140000	25000	22.478571428571428	97.0%	0.051500000000000004	-0.20159004668303993
chr2	205875001	205900000	chr2	205705001	205900000	195000	25000	17.974358974358974	97.0%	0.089	-0.20230599135029353
chr3	193765001	193785000	chr3	193765001	194315000	550000	20000	7.959090909090909	95.0%	0.036000000000000004	-0.20655234352193116
chr1	67555001	67580000	chr1	67555001	67760000	205000	25000	18.434146341463414	96.0%	0.053	-0.20957843282836672
chr3	149120001	149145000	chr3	149120001	149415000	295000	25000	13.908474576271185	95.0%	0.055	-0.21898430877755298
chr5	127555001	127580000	chr5	127555001	128485000	930000	25000	5.159139784946237	95.0%	0.089	-0.22258775860760432
chr2	170220001	170240000	chr2	170220001	170395000	175000	20000	19.571428571428573	98.0%	0.046	-0.22348968566717364
chr2	201155001	201175000	chr2	200890001	201175000	285000	20000	14.302631578947368	96.0%	0.031	-0.22892778804460612
chr14	36195001	36215000	chr14	36195001	36620000	425000	20000	9.361764705882353	95.0%	0.061	-0.2303721409461519
chr15	90320001	90340000	chr15	90320001	90695000	375000	20000	10.923333333333334	95.0%	0.079	-0.23415829667711313
chr17	27220001	27240000	chr17	27220001	27605000	385000	20000	8.61038961038961	95.0%	0.089	-0.23451910350615046
chr8	105995001	106015000	chr8	105995001	106205000	210000	20000	16.80952380952381	98.0%	0.0935	-0.23554354239390235
chr4	45445001	45465000	chr4	45445001	45945000	500000	20000	7.3925	96.0%	0.0605	-0.23577296575530907
chr8	119490001	119515000	chr8	119490001	119805000	315000	25000	12.593650793650793	95.0%	0.048	-0.24233643443978947
chr12	102465001	102485000	chr12	102085001	102485000	400000	20000	10.384375	95.0%	0.077	-0.24680157647965464
chr1	42175001	42195000	chr1	42175001	42655000	480000	20000	9.247395833333334	95.0%	0.088	-0.24740354105677417
chr2	240840001	240865000	chr2	240840001	240995000	155000	25000	18.25161290322581	97.0%	0.082	-0.2511817892764285
chr18	58020001	58050000	chr18	58020001	58220000	200000	30000	17.054166666666667	95.0%	0.07150000000000001	-0.2512375979024799
chr13	98130001	98150000	chr13	98130001	98380000	250000	20000	12.5	96.0%	0.0825	-0.2558326822245338
chr13	106065001	106090000	chr13	106065001	106530000	465000	25000	8.709677419354838	95.0%	0.083	-0.2565439413278674
chr3	32285001	32315000	chr3	32285001	32485000	200000	30000	17.974999999999998	95.0%	0.0675	-0.2606554046709889
chr5	111145001	111165000	chr5	111145001	111545000	400000	20000	9.9625	96.0%	0.098	-0.26732766429878074
chr3	156675001	156695000	chr3	156675001	157145000	470000	20000	9.88031914893617	95.0%	0.0935	-0.2678850505463084
chr5	141870001	141900000	chr5	141690001	141900000	210000	30000	15.551587301587302	96.0%	0.0335	-0.26972577750618854
chr3	161090001	161110000	chr3	161090001	161270000	180000	20000	18.9375	97.0%	0.06	-0.2713775354335834
chr2	191490001	191510000	chr2	191185001	191510000	325000	20000	12.784615384615385	96.0%	0.08	-0.27258539047629055
chr3	177510001	177530000	chr3	177510001	177780000	270000	20000	13.699074074074074	95.0%	0.064	-0.2853132937486851
chr1	26380001	26400000	chr1	26105001	26400000	295000	20000	11.389830508474576	95.0%	0.078	-0.2861234953120589
chr2	161930001	161950000	chr2	161220001	161950000	730000	20000	6.700342465753424	96.0%	0.0825	-0.28803130194689663
chr7	75855001	75875000	chr7	75855001	76025000	170000	20000	18.03676470588235	97.0%	0.066	-0.28992826989666415
chr3	112625001	112645000	chr3	112625001	113080000	455000	20000	9.263736263736265	96.0%	0.05	-0.2919365923388038
chr20	13765001	13785000	chr20	12945001	13785000	840000	20000	4.991071428571429	95.0%	0.095	-0.29727070454537186
chr7	116785001	116810000	chr7	116595001	116810000	215000	25000	19.995348837209303	97.0%	0.04	-0.3082251669029074
chr8	134700001	134720000	chr8	134700001	134890000	190000	20000	17.032894736842106	97.0%	0.043	-0.30864354701938557
chr3	10215001	10240000	chr3	10065001	10240000	175000	25000	18.759999999999998	98.0%	0.058	-0.311588196049161
chr3	123245001	123265000	chr3	122715001	123265000	550000	20000	7.552272727272728	95.0%	0.0915	-0.3127607950304399
chr2	26945001	26970000	chr2	26945001	27090000	145000	25000	22.151724137931033	96.0%	0.027	-0.31420483937954247
chr3	69150001	69170000	chr3	69150001	69425000	275000	20000	15.163636363636364	96.0%	0.047	-0.32255043709095954
chr5	115625001	115645000	chr5	115625001	115870000	245000	20000	14.403061224489797	97.0%	0.099	-0.3278014277316179
chr2	173020001	173040000	chr2	173020001	173400000	380000	20000	11.506578947368421	96.0%	0.097	-0.33765091913373513
chr3	192565001	192580000	chr3	192565001	193085000	520000	15000	8.903846153846153	96.0%	0.0865	-0.33818168906714396
chr6	99735001	99755000	chr6	99420001	99755000	335000	20000	11.395522388059701	95.0%	0.043	-0.3394766730165823
chr18	41745001	41765000	chr18	41745001	41925000	180000	20000	18.333333333333332	95.0%	0.08549999999999999	-0.3404490609849581
chr1	151720001	151745000	chr1	151300001	151745000	445000	25000	9.098876404494382	95.0%	0.094	-0.34543759921853473
chr9	94055001	94075000	chr9	94055001	94220000	165000	20000	21.333333333333332	97.0%	0.03	-0.3553073444839461
chr20	6625001	6645000	chr20	6625001	6825000	200000	20000	17.75625	96.0%	0.0345	-0.3558932425571913
chr7	51060001	51085000	chr7	50690001	51085000	395000	25000	9.886075949367088	97.0%	0.085	-0.3566211076927614
chr3	169145001	169165000	chr3	169145001	169430000	285000	20000	13.807017543859649	95.0%	0.088	-0.36585121913138996
chr14	94125001	94145000	chr14	93915001	94145000	230000	20000	12.71195652173913	95.0%	0.0915	-0.36901221660768957
chr6	24570001	24595000	chr6	24570001	24770000	200000	25000	18.95	96.0%	0.032	-0.3702078021073755
chr5	72600001	72620000	chr5	72600001	72925000	325000	20000	12.184615384615384	95.0%	0.073	-0.37174126700695637
chr4	63860001	63895000	chr4	63625001	63895000	270000	35000	12.84593837535014	96.0%	0.0965	-0.3746662308321701
chr9	79460001	79485000	chr9	79460001	79715000	255000	25000	13.494117647058824	95.0%	0.095	-0.37755400297388964
chr13	45700001	45725000	chr13	45505001	45725000	220000	25000	16.086363636363636	96.0%	0.089	-0.37784190088612324
chr2	20440001	20460000	chr2	20440001	20645000	205000	20000	17.182926829268293	97.0%	0.058	-0.37972376078624437
chr8	123810001	123825000	chr8	123810001	124035000	225000	15000	16.014814814814816	98.0%	0.034	-0.3823934648568617
chr13	104555001	104575000	chr13	104555001	105215000	660000	20000	6.395833333333333	95.0%	0.057	-0.3958601090717882
chr6	49510001	49530000	chr6	49510001	49760000	250000	20000	14.66	96.0%	0.0865	-0.4013256084905621
chr12	50630001	50650000	chr12	50430001	50650000	220000	20000	17.113636363636363	95.0%	0.056	-0.4050909396074777
chr5	145900001	145920000	chr5	145900001	146135000	235000	20000	16.68617021276596	96.0%	0.091	-0.4138409278520301
chr12	93370001	93390000	chr12	92980001	93390000	410000	20000	10.387195121951219	95.0%	0.0475	-0.4168410377126782
chr2	113740001	113760000	chr2	113740001	113955000	215000	20000	16.00581395348837	95.0%	0.086	-0.4216855395693145
chr18	76405001	76425000	chr18	76405001	76715000	310000	20000	11.709677419354838	97.0%	0.079	-0.4273209702079129
chr2	234490001	234510000	chr2	233975001	234510000	535000	20000	8.521028037383177	97.0%	0.033	-0.42996012954763685
chr5	14265001	14290000	chr5	13975001	14290000	315000	25000	11.22857142857143	96.0%	0.071	-0.43439986012018345
chr6	110675001	110695000	chr6	110675001	111040000	365000	20000	10.863013698630137	96.0%	0.084	-0.43498730509166794
chr9	115010001	115030000	chr9	114665001	115030000	365000	20000	10.54109589041096	95.0%	0.066	-0.4570452768497926
chr4	51815001	51835000	chr4	51815001	52210000	395000	20000	9.060126582278482	96.0%	0.059	-0.4581438941715117
chr17	60080001	60105000	chr17	60080001	60685000	605000	25000	6.084297520661157	96.0%	0.089	-0.46738356415025845
chr5	136055001	136075000	chr5	135905001	136075000	170000	20000	20.845588235294116	97.0%	0.044	-0.4685751827156245
