chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr3	177040001	177065000	chr3	177040001	177580000	540000	25000	8.474074074074075	95.0%	0.071	0.3693231656041067	0.076	0.3693231656041067	8.474074074074075	4576	2.156584646296088	5822.778544999437
chr9	113090001	113110000	chr9	112870001	113110000	240000	20000	10.111702127659576	97.0%	0.0735	0.3683716114934853	0.076	0.36837161149348535	9.901041666666666	1901	1.4821147939078758	1138.2641617212487
chr20	58160001	58185000	chr20	57635001	58185000	550000	25000	6.959999999999999	97.0%	0.0825	0.3678560456573543	0.0825	0.3678560456573543	6.96	3828	2.2306288700733234	6134.22939270164
chr7	39570001	39590000	chr7	39570001	39850000	280000	20000	13.379464285714286	96.0%	0.08	0.3670256969859646	0.086	0.36702569698596466	13.379464285714286	2997	2.1383691332495327	1915.9787433915812
chr12	4740001	4760000	chr12	4360001	4760000	400000	20000	9.80625	95.0%	0.0849999999999999	0.3670150723459563	0.088	0.3670150723459563	9.80625	3138	1.6841349133367849	2155.6926890710847
chr6	28665001	28690000	chr6	28465001	28690000	225000	25000	14.453333333333331	95.0%	0.074	0.3649396769524098	0.079	0.36493967695240986	14.453333333333333	3252	1.2771176481294177	1436.757354145595
chr20	46650001	46675000	chr20	46525001	46675000	150000	25000	20.68	95.0%	0.097	0.3630784707030242	0.0995	0.36307847070302424	20.68	3102	1.5603991740858643	1170.2993805643982
chr11	5720001	5745000	chr11	5120001	5745000	625000	25000	10.232	95.0%	0.047	0.3613227865617405	0.049	0.3613227865617405	10.232	6395	2.813430452067156	8791.970162709862
chr6	39135001	39165000	chr6	38955001	39165000	210000	30000	16.63888888888889	95.0%	0.0834999999999999	0.3600383161914093	0.088	0.3600383161914093	16.63888888888889	4193	1.3927001736225444	2105.762662517287
chr2	15625001	15645000	chr2	15625001	16310000	685000	20000	6.043795620437956	95.0%	0.069	0.3596733895737034	0.069	0.35967338957370343	6.043795620437956	3312	1.6574206579229573	3633.0660821671227
chr4	78505001	78525000	chr4	77945001	78525000	580000	20000	7.926724137931035	97.0%	0.0945	0.357340780295127	0.099	0.357340780295127	7.926724137931035	3678	2.6110230023669945	4846.058692393141
chr4	145225001	145245000	chr4	145225001	145615000	390000	20000	11.128205128205128	98.0%	0.0665	0.3563777117922181	0.07200000000000001	0.35637771179221817	11.128205128205128	3472	3.0808813477246852	3844.9399219604074
chr14	106370001	106395000	chr14	105960001	106395000	435000	25000	8.595	97.0%	0.058	0.3548548453195152	0.061	0.3548548453195152	7.903448275862069	3438	1.7037948966703482	3705.7539002580074
chr3	32510001	32535000	chr3	32510001	32920000	410000	25000	10.251219512195124	95.0%	0.089	0.3534498994363939	0.093	0.3534498994363939	10.251219512195123	4203	1.4373076970921426	2946.4807790388923
chr20	17885001	17910000	chr20	17510001	17910000	400000	25000	9.1475	96.0%	0.0549999999999999	0.3522271162590806	0.056	0.35222711625908065	9.1475	3659	2.308182187563275	4616.36437512655
chr2	156570001	156600000	chr2	155670001	156600000	930000	30000	5.670250896057348	95.0%	0.0315	0.3520026823550667	0.0335	0.35200268235506676	5.670250896057348	6328	2.399758273180146	16068.781397214258
chr18	50205001	50235000	chr18	50205001	50430000	225000	30000	15.866666666666667	96.0%	0.038	0.3520005132545782	0.043	0.35200051325457826	15.866666666666667	4284	1.7484391582884549	2832.471436427297
chr4	17790001	17810000	chr4	17510001	17810000	300000	20000	11.625	95.0%	0.089	0.3506500058526073	0.0935	0.3506500058526073	11.625	2790	1.3994246831206232	1343.4476957957982
chr6	36340001	36360000	chr6	36005001	36360000	355000	20000	11.066901408450704	95.0%	0.093	0.3497026277856237	0.097	0.3497026277856237	11.066901408450704	3143	1.4515272191443864	1648.9349209480229
chr4	69680001	69700000	chr4	69680001	70570000	890000	20000	5.165730337078652	95.0%	0.0895	0.3494324681306321	0.089	0.3494324681306321	5.165730337078652	3678	2.5085506597750515	7144.352279039347
chr10	90900001	90920000	chr10	90900001	91290000	390000	20000	10.60897435897436	96.0%	0.0424999999999999	0.3459668317233405	0.0455	0.34596683172334053	10.60897435897436	3310	2.5310286128356583	3158.7237088189017
chr20	58230001	58250000	chr20	58230001	58445000	215000	20000	14.813953488372093	97.0%	0.032	0.3450514702363484	0.036	0.34505147023634847	14.813953488372093	2548	1.818977253617869	1251.456350489094
chr7	99295001	99315000	chr7	98880001	99315000	435000	20000	9.201149425287356	96.0%	0.09	0.3430566284251924	0.095	0.3430566284251924	9.201149425287356	3202	2.1585442743331558	3004.693629871753
chr2	39370001	39395000	chr2	39370001	39825000	455000	25000	14.01978021978022	96.0%	0.079	0.3387675422600742	0.084	0.3387675422600742	14.01978021978022	6379	2.55551781792706	5813.803035784062
chr9	112815001	112835000	chr9	112355001	112835000	480000	20000	8.153645833333334	96.0%	0.081	0.3364577052897249	0.086	0.3364577052897249	8.153645833333334	3131	2.2078229365198623	3391.2160304945082
chr2	121970001	121990000	chr2	121970001	122455000	485000	20000	7.920103092783505	96.0%	0.072	0.3361767827486229	0.08	0.33617678274862295	7.920103092783505	3073	1.7382436415494444	2697.754131684738
chr5	10450001	10470000	chr5	10450001	10690000	240000	20000	14.234375	96.0%	0.0784999999999999	0.3333153400440556	0.08499999999999999	0.3333153400440556	14.234375	2733	1.7664782045397605	1356.655261086536
chr1	8905001	8930000	chr1	8905001	9285000	380000	25000	9.610526315789476	95.0%	0.089	0.3330017338878578	0.093	0.33300173388785786	9.610526315789473	3652	1.509846790960071	2868.708902824135
chr13	33220001	33240000	chr13	33220001	33535000	315000	20000	11.738095238095235	95.0%	0.075	0.3320459379716552	0.081	0.33204593797165527	11.738095238095237	2958	1.8427501130163892	1857.4921139205203
chr2	209545001	209565000	chr2	209325001	209565000	240000	20000	17.932291666666668	96.0%	0.039	0.3257379734985993	0.042	0.3257379734985993	17.932291666666668	3443	2.2114624801238887	1698.4031847351466
chr6	34975001	35000000	chr6	34975001	35250000	275000	25000	13.963636363636365	95.0%	0.06	0.3211004334631567	0.066	0.32110043346315675	13.963636363636363	3840	1.6288086614108814	2239.611909439962
chr10	132210001	132235000	chr10	132210001	132505000	295000	25000	9.24406779661017	96.0%	0.085	0.3194359026707912	0.089	0.31943590267079125	9.24406779661017	2727	1.0256222045526242	1512.7927517151206
chr9	123330001	123350000	chr9	123005001	123350000	345000	20000	10.503623188405795	95.0%	0.067	0.3191005622010143	0.071	0.3191005622010143	10.503623188405797	2899	2.287657474776885	2525.5738521536814
chr2	201235001	201265000	chr2	201235001	201485000	250000	30000	15.543333333333337	95.0%	0.067	0.3154060985742162	0.07150000000000001	0.31540609857421625	15.543333333333333	4663	1.3926805573401442	2506.8250032122596
chr5	32225001	32245000	chr5	32225001	32620000	395000	20000	9.563291139240508	95.0%	0.087	0.3149386437548251	0.094	0.3149386437548251	9.563291139240507	3022	1.6470709600264974	2081.897693473493
chr10	97855001	97875000	chr10	97695001	97875000	180000	20000	19.42361111111111	95.0%	0.045	0.314789852718275	0.0495	0.31478985271827503	19.42361111111111	2797	1.6202222421521553	933.2480114796415
chr2	97090001	97110000	chr2	96785001	97110000	325000	20000	7.792307692307692	96.0%	0.06	0.3121962575107299	0.063	0.3121962575107299	7.792307692307692	2026	0.8433363490934496	877.0698030571875
chr16	57575001	57600000	chr16	57575001	57735000	160000	25000	20.40625	96.0%	0.038	0.3093788107952482	0.0405	0.3093788107952482	20.40625	3265	2.3641597635353118	1891.3278108282493
chr10	63705001	63730000	chr10	63150001	63730000	580000	25000	6.948275862068965	95.0%	0.0735	0.3060269012206902	0.0755	0.3060269012206902	6.948275862068965	4030	2.6086659416734785	7565.131230853088
chr10	52295001	52315000	chr10	52295001	52595000	300000	20000	12.55	95.0%	0.073	0.3054237496252678	0.0785	0.30542374962526786	12.55	3012	2.4427738967687755	2345.0629408980244
chr1	29230001	29255000	chr1	29230001	29505000	275000	25000	10.749090909090908	95.0%	0.056	0.2996305383477244	0.058	0.2996305383477244	10.74909090909091	2956	1.2531668806802292	1723.104460935315
chr7	30065001	30085000	chr7	29725001	30085000	360000	20000	10.833333333333334	95.0%	0.077	0.2956244965875554	0.0805	0.2956244965875554	10.833333333333334	3120	1.806629622502375	2081.237325122736
chr6	51845001	51870000	chr6	51845001	52025000	180000	25000	20.93888888888889	97.0%	0.03	0.2953892431246701	0.034	0.2953892431246701	20.93888888888889	3769	1.9749185508988496	1777.4266958089647
chr8	107765001	107790000	chr8	106720001	107790000	1070000	25000	4.333644859813084	96.0%	0.091	0.2927363457872665	0.0885	0.29273634578726654	4.333644859813084	4637	2.601213258992956	13916.490935612315
chr1	93290001	93315000	chr1	93290001	93440000	150000	25000	22.55333333333333	96.0%	0.047	0.2918951295494452	0.052000000000000005	0.2918951295494452	22.553333333333335	3383	1.7489914278231466	1311.74357086736
chr19	11285001	11305000	chr19	11285001	11455000	170000	20000	15.816176470588236	96.0%	0.0435	0.2902098652930324	0.0465	0.29020986529303244	15.816176470588236	2151	1.8120956318585537	985.7800237310532
chr11	49740001	49765000	chr11	49565001	49765000	200000	25000	13.615	95.0%	0.064	0.2900072329060304	0.068	0.2900072329060304	13.615	2723	1.030135809247379	1030.1358092473788
chr8	33330001	33350000	chr8	32950001	33350000	400000	20000	8.7625	96.0%	0.091	0.2893077550846707	0.094	0.28930775508467077	8.7625	2804	1.7112970438251573	2190.4602160962013
chr5	122485001	122510000	chr5	122240001	122510000	270000	25000	13.885185185185184	97.0%	0.0935	0.2857089579251691	0.0985	0.28570895792516915	13.885185185185184	3749	1.4073603648012698	1899.9364924817141
chr5	142135001	142150000	chr5	141995001	142150000	155000	15000	21.27956989247312	97.0%	0.062	0.2808660192114553	0.065	0.2808660192114553	21.27956989247312	1979	2.005016126939888	559.3994994162288
chr7	27060001	27085000	chr7	26875001	27085000	210000	25000	17.414285714285715	97.0%	0.082	0.2794385239000904	0.08499999999999999	0.2794385239000904	17.414285714285715	3657	1.7098976336658032	1795.3925153490934
chr18	11290001	11315000	chr18	11290001	11565000	275000	25000	13.996363636363636	97.0%	0.052	0.2786142044120172	0.058	0.27861420441201723	13.996363636363636	3849	2.0951686171351227	2880.856848560794
chr7	17295001	17315000	chr7	17295001	17685000	390000	20000	9.365384615384617	95.0%	0.062	0.2782873103782013	0.066	0.2782873103782013	9.365384615384615	2922	2.3059622913512325	2877.8409396063385
chr3	189210001	189240000	chr3	188945001	189240000	295000	30000	13.847457627118644	95.0%	0.084	0.2780607632826493	0.09	0.2780607632826493	13.847457627118644	4902	1.463862192451735	3109.243296767485
chr5	72355001	72375000	chr5	72355001	72945000	590000	20000	7.701271186440678	96.0%	0.0725	0.2726948903823919	0.07450000000000001	0.2726948903823919	7.701271186440678	3635	2.304810566499132	4351.482349550361
chr1	221420001	221440000	chr1	220880001	221440000	560000	20000	7.569196428571429	95.0%	0.089	0.2713168609106171	0.0935	0.2713168609106171	7.569196428571429	3391	2.339399193988458	4192.203355627316
chr2	98375001	98395000	chr2	97690001	98395000	705000	20000	5.7322695035461	95.0%	0.071	0.2708064045237086	0.077	0.27080640452370863	5.7322695035460995	3233	1.8261356408388887	4119.762005732533
chr4	184735001	184760000	chr4	184735001	185135000	400000	25000	9.7825	95.0%	0.0625	0.2669460562557113	0.0655	0.2669460562557113	9.7825	3913	1.5846235940143165	3169.247188028633
chr10	109875001	109895000	chr10	109875001	110140000	265000	20000	13.900943396226417	97.0%	0.073	0.266105759371717	0.077	0.26610575937171704	13.900943396226415	2947	1.765215624254625	1496.902849367922
chr6	52155001	52175000	chr6	52155001	52405000	250000	20000	15.44	95.0%	0.051	0.2657372617035364	0.0565	0.26573726170353645	15.44	3088	1.6060171818335058	1284.8137454668047
chr2	97545001	97575000	chr2	97545001	98340000	795000	30000	2.925576519916143	95.0%	0.064	0.2653486142519891	0.066	0.26534861425198913	2.9255765199161425	2791	0.765414981731475	4381.235355430963
chr5	75660001	75680000	chr5	75400001	75680000	280000	20000	13.308035714285714	97.0%	0.0435	0.2637299397397824	0.0465	0.2637299397397824	13.308035714285714	2981	1.6563225670959976	1484.0650201180138
chr8	138920001	138945000	chr8	138720001	138945000	225000	25000	13.826666666666668	96.0%	0.079	0.2631468911939307	0.084	0.2631468911939307	13.826666666666666	3111	1.4280211079608425	1606.5237464559477
chr2	29825001	29845000	chr2	29285001	29845000	560000	20000	7.796875	95.0%	0.0895	0.2613343159274086	0.092	0.2613343159274086	7.796875	3493	2.213466940392794	3966.532757183886
chr17	4555001	4575000	chr17	4555001	4705000	150000	20000	19.55	95.0%	0.039	0.2572653628703044	0.043	0.25726536287030444	19.55	2346	1.5806868028807264	758.7296653827486
chr15	88805001	88835000	chr15	88660001	88835000	175000	30000	19.59523809523809	95.0%	0.091	0.2568291583606649	0.093	0.2568291583606649	19.595238095238095	4115	2.217361434523778	2793.8754074999606
chr4	48950001	48970000	chr4	48245001	48970000	725000	20000	6.110344827586207	96.0%	0.068	0.2565973423630019	0.071	0.25659734236300197	6.110344827586207	3544	2.236465157754921	5188.599165991417
chr1	203205001	203225000	chr1	203030001	203225000	195000	20000	19.275641025641026	96.0%	0.034	0.2558509301997576	0.037	0.25585093019975763	19.275641025641026	3007	2.4146691830827574	1506.7535702436405
chr13	31530001	31550000	chr13	31530001	31805000	275000	20000	13.277272727272727	98.0%	0.061	0.2548738155457268	0.067	0.2548738155457268	13.277272727272727	2921	2.4260882973908457	2134.957701703944
chr2	120335001	120355000	chr2	120335001	120555000	220000	20000	13.346590909090908	96.0%	0.0275	0.2486325093094261	0.0315	0.24863250930942615	13.346590909090908	2349	1.4367223500996282	1011.4525344701383
chr1	235950001	235980000	chr1	235525001	235980000	455000	30000	9.793040293040294	96.0%	0.064	0.2476416229522375	0.066	0.24764162295223757	9.793040293040294	5347	2.199791431963127	7206.516731111204
chr10	110275001	110295000	chr10	110030001	110295000	265000	20000	15.641509433962264	96.0%	0.032	0.2462940178601709	0.034	0.24629401786017094	15.641509433962264	3316	2.06687968088709	1752.7139693922525
chr11	46520001	46545000	chr11	46370001	46545000	175000	25000	19.56571428571429	96.0%	0.061	0.2428784985437818	0.066	0.24287849854378188	19.565714285714286	3424	1.5786919751935846	1381.3554782943866
chr6	27885001	27910000	chr6	27760001	27910000	150000	25000	18.546666666666667	98.0%	0.0209999999999999	0.242580656818659	0.022	0.24258065681865906	18.546666666666667	2782	1.213530011428579	910.1475085714343
chr6	165220001	165240000	chr6	164915001	165240000	325000	20000	11.323076923076924	95.0%	0.077	0.2408552049383709	0.079	0.24085520493837095	11.323076923076924	2944	1.6804638444792221	1747.682398258391
chr8	9320001	9345000	chr8	9035001	9345000	310000	25000	11.483870967741936	96.0%	0.0505	0.2404333703678464	0.0545	0.2404333703678464	11.483870967741936	3560	1.5820320429306318	2452.1496665424793
chr6	160130001	160150000	chr6	160130001	160475000	345000	20000	11.380434782608695	95.0%	0.062	0.2377773170879536	0.069	0.2377773170879536	11.380434782608695	3141	2.0266742812626717	2237.4484065139895
chr2	137825001	137845000	chr2	136940001	137845000	905000	20000	5.357734806629834	96.0%	0.043	0.2368902223024959	0.045	0.23689022230249593	5.357734806629834	3879	2.3827172123272358	6900.349046899674
chr3	73045001	73065000	chr3	72850001	73065000	215000	20000	16.6453488372093	97.0%	0.032	0.2368834977189676	0.033	0.2368834977189676	16.6453488372093	2863	2.0984956202489533	1443.7649867312798
chr4	73855001	73880000	chr4	73855001	74095000	240000	25000	16.1875	97.0%	0.077	0.2354049292924241	0.0805	0.23540492929242413	16.1875	3885	1.7364166693106962	2083.7000031728353
chr2	126510001	126535000	chr2	126510001	126805000	295000	25000	12.905084745762712	95.0%	0.069	0.2344404568014431	0.075	0.23444045680144315	12.905084745762712	3807	1.5398066036481723	2271.214740381054
chr2	157770001	157795000	chr2	157770001	158015000	245000	25000	16.746938775510205	96.0%	0.08	0.2344228901986886	0.086	0.23442289019868864	16.746938775510205	4103	1.8682374134159223	2288.5908314345047
chr6	149715001	149740000	chr6	149715001	149935000	220000	25000	15.668181818181818	97.0%	0.0725	0.2337500060487191	0.08	0.23375000604871915	15.668181818181818	3447	1.4553441622442438	1600.8785784686681
chr20	8375001	8395000	chr20	7910001	8395000	485000	20000	8.97938144329897	95.0%	0.058	0.2334757937037236	0.063	0.23347579370372362	8.97938144329897	3484	3.603711608061228	5592.960415711026
chr5	149965001	149990000	chr5	149680001	149990000	310000	25000	14.119354838709675	96.0%	0.069	0.2304685235211525	0.07450000000000001	0.23046852352115255	14.119354838709677	4377	1.8684128373240303	2896.039897852247
chr12	80745001	80765000	chr12	80400001	80765000	365000	20000	11.26027397260274	95.0%	0.044	0.2303095382295189	0.046	0.2303095382295189	11.26027397260274	3288	1.97843727465453	2310.814736796491
chr15	84575001	84595000	chr15	84575001	84945000	370000	20000	8.547297297297296	95.0%	0.0905	0.2263700090327732	0.0945	0.22637000903277327	8.547297297297296	2530	2.0705340354239694	2451.51229794198
chr7	75745001	75765000	chr7	75530001	75765000	235000	20000	12.867021276595745	95.0%	0.057	0.2259073951313468	0.06	0.2259073951313468	12.867021276595745	2419	1.3020220761037986	979.1206012300565
chr16	30435001	30455000	chr16	30435001	30630000	195000	20000	15.32051282051282	96.0%	0.083	0.2244791842212255	0.091	0.2244791842212255	15.320512820512821	2390	1.9367953739024744	1208.560313315144
chr7	54235001	54260000	chr7	54235001	54570000	335000	25000	11.528358208955224	96.0%	0.048	0.2232858203610312	0.05	0.22328582036103128	11.528358208955224	3862	1.4744788190055538	2469.7520218343025
chr7	30725001	30745000	chr7	30505001	30745000	240000	20000	12.473958333333334	96.0%	0.0935	0.2222242073745759	0.099	0.22222420737457593	12.473958333333334	2395	1.194923221961725	917.7010344666048
chr2	238350001	238375000	chr2	238350001	238800000	450000	25000	8.706666666666667	95.0%	0.06	0.2190605395898044	0.064	0.21906053958980443	8.706666666666667	3918	1.4622825222451565	3290.1356750516024
chr11	2865001	2885000	chr11	2570001	2885000	315000	20000	14.825396825396826	95.0%	0.08	0.2183306946873945	0.084	0.21833069468739458	14.825396825396826	3736	1.7372394848978499	1751.1374007770326
chr6	97060001	97080000	chr6	97060001	97500000	440000	20000	9.639204545454543	95.0%	0.0815	0.2174172222383242	0.0865	0.2174172222383242	9.639204545454545	3393	2.1508593190937804	3028.409921284043
chr15	90135001	90155000	chr15	90135001	90345000	210000	20000	15.19047619047619	95.0%	0.036	0.2156488866479823	0.0405	0.21564888664798232	15.19047619047619	2552	1.879877415388554	1263.2776231411083
chr9	33610001	33635000	chr9	33610001	33935000	325000	25000	11.415384615384616	95.0%	0.084	0.2155224229318831	0.087	0.21552242293188315	11.415384615384616	3710	1.8544168661341476	3013.4274074679897
chr13	94350001	94370000	chr13	92950001	94370000	1420000	20000	3.7403169014084505	95.0%	0.038	0.2151301905860065	0.0395	0.21513019058600652	3.7403169014084505	4249	4.428849087451011	20124.690253377397
chr3	31760001	31785000	chr3	31605001	31785000	180000	25000	18.916666666666664	95.0%	0.053	0.215099790980347	0.055	0.21509979098034704	18.916666666666668	3405	1.3504118028101675	1215.3706225291508
chr7	51425001	51445000	chr7	51425001	52180000	755000	20000	5.448675496688741	95.0%	0.079	0.2146883302730939	0.085	0.2146883302730939	5.448675496688741	3291	2.387242816275122	5767.578644120695
chr6	16505001	16530000	chr6	16505001	16790000	285000	25000	12.849122807017546	98.0%	0.095	0.2093985748038645	0.101	0.20939857480386453	12.849122807017544	3662	1.715300741756912	2444.3035570035995
chr8	26370001	26390000	chr8	26370001	26570000	200000	20000	15.9875	97.0%	0.039	0.2084088076503747	0.041999999999999996	0.2084088076503747	15.9875	2558	1.5643436693611328	1001.179948391125
chr4	169600001	169620000	chr4	169600001	170060000	460000	20000	7.9103260869565215	97.0%	0.086	0.2082669342073319	0.089	0.20826693420733194	7.9103260869565215	2911	1.5803640529202896	2326.2958858986663
chr3	195220001	195255000	chr3	194890001	195255000	365000	35000	10.5146771037182	96.0%	0.089	0.2026491250704025	0.091	0.20264912507040253	10.5146771037182	5373	1.2524081821988056	4479.864067725128
chr10	69235001	69265000	chr10	69235001	69395000	160000	30000	21.776041666666668	97.0%	0.055	0.199847093239303	0.06	0.199847093239303	21.776041666666668	4181	1.9083443756100493	2198.412720702777
chr7	17635001	17660000	chr7	16975001	17660000	685000	25000	7.287591240875912	95.0%	0.068	0.1989889160599338	0.067	0.19898891605993382	7.287591240875912	4992	2.807258875066765	9614.86164710367
chr5	136160001	136180000	chr5	135885001	136180000	295000	20000	14.40677966101695	96.0%	0.034	0.1963171805300593	0.037	0.1963171805300593	14.40677966101695	3400	2.244371861942891	2118.687037674089
chr7	112395001	112415000	chr7	111830001	112415000	585000	20000	7.901709401709402	95.0%	0.063	0.1886639035305965	0.062	0.18866390353059653	7.901709401709402	3698	2.533886018700622	4743.434627007564
chr18	75470001	75490000	chr18	74880001	75490000	610000	20000	6.426229508196721	95.0%	0.0965	0.1868338114790075	0.096	0.18683381147900754	6.426229508196721	3136	2.0591356086348713	4019.4327080552684
chr8	26115001	26140000	chr8	26115001	26560000	445000	25000	8.932584269662922	95.0%	0.078	0.1865695032992362	0.082	0.18656950329923622	8.932584269662922	3975	1.9284607196418588	4290.825101203136
chr10	72205001	72230000	chr10	72055001	72230000	175000	25000	18.011428571428574	97.0%	0.038	0.1862642731167154	0.04	0.1862642731167154	18.01142857142857	3152	1.5703244804195318	1374.0339203670903
chr5	180460001	180485000	chr5	180280001	180485000	205000	25000	14.809756097560976	98.0%	0.062	0.18466437802918	0.064	0.18466437802918004	14.809756097560976	3036	1.2704852824191173	1302.2474144795951
chr5	87385001	87405000	chr5	86970001	87405000	435000	20000	9.988505747126435	95.0%	0.071	0.1824559940603614	0.073	0.1824559940603614	9.988505747126437	3476	2.035908752985545	2833.984984155879
chr5	52680001	52705000	chr5	52680001	52925000	245000	25000	14.546938775510204	96.0%	0.095	0.1815158909487405	0.103	0.1815158909487405	14.546938775510204	3564	1.5681086212044864	1920.9330609754957
chr1	47425001	47445000	chr1	47425001	47740000	315000	20000	10.833333333333334	95.0%	0.036	0.181061362808468	0.04	0.18106136280846805	10.833333333333334	2730	2.6085819616050436	2629.450617297884
chr9	93150001	93170000	chr9	93150001	93445000	295000	20000	10.927966101694915	95.0%	0.092	0.1765488379780237	0.095	0.17654883797802373	10.927966101694915	2579	1.5975369400647197	1508.0748714210954
chr8	9815001	9840000	chr8	9030001	9840000	810000	25000	5.01604938271605	95.0%	0.073	0.1753278723865209	0.07300000000000001	0.17532787238652092	5.01604938271605	4063	1.9214144893338123	7781.72868180194
chr18	11730001	11750000	chr18	11730001	12045000	315000	20000	11.42063492063492	95.0%	0.065	0.1739643694921552	0.067	0.1739643694921552	11.420634920634921	2878	2.0759763616823754	2092.5841725758346
chr4	52020001	52040000	chr4	51820001	52040000	220000	20000	14.221590909090908	96.0%	0.0854999999999999	0.1720986785052562	0.0915	0.17209867850525626	14.221590909090908	2503	1.7156850642365453	1207.8422852225278
chr10	131780001	131805000	chr10	131450001	131805000	355000	25000	9.391549295774649	96.0%	0.083	0.1705924352550894	0.086	0.17059243525508944	9.391549295774649	3334	1.5982766622796818	2836.941075546435
chr15	60305001	60325000	chr15	59700001	60325000	625000	20000	6.97	96.0%	0.089	0.1698872819661852	0.09	0.16988728196618527	6.97	3485	3.8471636054305107	7694.327210861022
chr12	69885001	69910000	chr12	69885001	70400000	515000	25000	8.244660194174758	95.0%	0.081	0.1676645487449426	0.088	0.16766454874494263	8.244660194174758	4246	2.2094716939789847	5689.389611995885
chr15	81265001	81295000	chr15	81265001	81405000	140000	30000	23.2202380952381	96.0%	0.048	0.1664982855702304	0.051000000000000004	0.16649828557023047	23.220238095238095	3901	2.4498479662724346	2469.446750002614
chr3	106595001	106625000	chr3	105755001	106625000	870000	30000	5.135057471264368	95.0%	0.099	0.1658816427778792	0.1005	0.16588164277787923	5.135057471264368	5361	2.1515787364462744	13477.489205099462
chr2	108980001	109000000	chr2	108845001	109000000	155000	20000	20.266129032258064	97.0%	0.052	0.1657835402159697	0.057	0.16578354021596975	20.266129032258064	2513	1.3098116502568442	649.6665785273947
chr4	68365001	68385000	chr4	68265001	68385000	120000	20000	27.39583333333333	98.0%	0.069	0.163623763727787	0.0755	0.163623763727787	27.395833333333332	2630	1.756281511202442	674.4121003017377
chr5	35955001	35975000	chr5	35955001	36265000	310000	20000	10.911290322580646	96.0%	0.0685	0.1633485505919792	0.0735	0.1633485505919792	10.911290322580646	2706	1.2214734393471798	1211.7016518324024
chr6	21590001	21610000	chr6	21590001	22045000	455000	20000	7.313186813186813	96.0%	0.077	0.1532853981029022	0.079	0.1532853981029022	7.313186813186813	2662	1.623636461572264	2364.0146880492166
chr7	121975001	122000000	chr7	121550001	122000000	450000	25000	9.875555555555556	95.0%	0.0849999999999999	0.1524479068227846	0.0905	0.1524479068227846	9.875555555555556	4444	2.4367214820652223	5482.623334646751
chr6	46085001	46105000	chr6	46085001	46360000	275000	20000	13.445454545454544	95.0%	0.088	0.152208473985362	0.095	0.15220847398536208	13.445454545454545	2958	1.480277564935453	1302.6442571431985
chr1	203330001	203355000	chr1	203330001	203745000	415000	25000	9.113253012048194	95.0%	0.097	0.1469382783833236	0.105	0.14693827838332366	9.113253012048192	3782	1.6910317251533231	3508.8908296931454
chr7	114845001	114875000	chr7	114845001	115330000	485000	30000	9.072164948453608	95.0%	0.072	0.1468534127209315	0.076	0.1468534127209315	9.072164948453608	5280	2.1319579035889418	7444.796999332585
chr7	100690001	100710000	chr7	100690001	100855000	165000	20000	16.96969696969697	97.0%	0.035	0.1461870098816206	0.038	0.1461870098816206	16.96969696969697	2240	1.4315879712159174	755.8784488020044
chr12	48590001	48620000	chr12	48185001	48620000	435000	30000	9.722222222222223	95.0%	0.086	0.1446622272387327	0.088	0.14466222723873276	9.722222222222221	5075	1.8153336030069112	5685.624844617646
chr1	185320001	185340000	chr1	185320001	185605000	285000	20000	14.416666666666666	97.0%	0.08	0.1436957994996244	0.089	0.1436957994996244	14.416666666666666	3287	2.055692553454739	1874.7916087507222
chr12	54830001	54860000	chr12	54830001	55075000	245000	30000	14.64625850340136	95.0%	0.084	0.1425835295513453	0.09	0.14258352955134534	14.646258503401361	4306	1.6655421378073447	2938.016331092156
chr11	45850001	45880000	chr11	45850001	46015000	165000	30000	20.55050505050505	96.0%	0.054	0.1421547157221344	0.059	0.14215471572213442	20.550505050505052	4069	1.2459759264230872	1480.2194005906276
chr8	18790001	18810000	chr8	18310001	18810000	500000	20000	7.295	95.0%	0.0735	0.1409212892158541	0.078	0.14092128921585415	7.295	2918	1.6816937778329515	2690.7100445327223
chr7	75415001	75440000	chr7	75415001	75825000	410000	25000	3.851219512195122	96.0%	0.082	0.1386298133590152	0.08449999999999999	0.1386298133590152	3.851219512195122	1579	0.7162602906982181	1468.333595931347
chr8	144550001	144570000	chr8	144550001	144740000	190000	20000	16.598684210526315	96.0%	0.065	0.1375855751513928	0.07150000000000001	0.1375855751513928	16.598684210526315	2523	1.2403766515272452	754.1490041285651
chr12	7790001	7810000	chr12	7645001	7810000	165000	20000	15.916666666666666	95.0%	0.046	0.1333330678948901	0.051	0.13333306789489016	15.916666666666666	2101	1.355249295929022	715.5716282505236
chr1	10495001	10515000	chr1	10495001	10970000	475000	20000	7.713157894736842	95.0%	0.085	0.1299869683270921	0.092	0.12998696832709214	7.713157894736842	2931	2.2427707202432154	3409.0114947696875
chr14	45420001	45445000	chr14	45420001	45865000	445000	25000	8.298876404494383	96.0%	0.089	0.1256760976232276	0.094	0.12567609762322762	8.298876404494383	3693	1.9971961398603293	4443.761411189233
