chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr12	121895001	121910000	chr12	121685001	121910000	225000	15000	12.42962962962963	96.0%	0.625	-0.7501322762277591
chr12	122300001	122320000	chr12	122300001	122585000	285000	20000	13.074561403508772	96.0%	0.631	-1.0477807938407844
chr12	122325001	122350000	chr12	122325001	122625000	300000	25000	12.41	96.0%	0.4425	-0.8502501032304188
chr12	124000001	124015000	chr12	123800001	124015000	215000	15000	14.844961240310077	96.0%	0.847	-1.4820393542117665
chr12	122760001	122795000	chr12	122605001	122795000	190000	35000	17.052631578947366	96.0%	0.858	-1.1328343805255525
chr12	125170001	125205000	chr12	125170001	125400000	230000	35000	13.152173913043478	96.0%	0.506	-0.6938490777860788
chr12	125415001	125435000	chr12	125175001	125435000	260000	20000	12.240384615384615	96.0%	0.775	-1.644360662233122
chr12	129780001	129800000	chr12	129540001	129800000	260000	20000	11.903846153846153	96.0%	0.6655	-0.8960508827674887
chr12	131195001	131230000	chr12	131195001	131410000	215000	35000	9.96345514950166	96.0%	0.962	-1.7753241458137472
chr12	131840001	131860000	chr12	131840001	132010000	170000	20000	14.948529411764707	96.0%	0.065	0.07759901974748648
chr12	133025001	133055000	chr12	132815001	133055000	240000	30000	14.847222222222221	96.0%	0.904	-2.394895446570964
chr12	132890001	132915000	chr12	132890001	133145000	255000	25000	12.941176470588236	96.0%	0.551	-1.3166229241479404
chr13	20490001	20510000	chr13	20490001	20855000	365000	20000	9.66095890410959	96.0%	0.078	2.0367113124181597
chr13	21880001	21895000	chr13	21610001	21895000	285000	15000	10.666666666666666	96.0%	0.694	-1.8244749764870978
chr13	24820001	24850000	chr13	24820001	24985000	165000	30000	19.797979797979796	96.0%	0.822	-1.4220922653695223
chr13	24210001	24235000	chr13	23915001	24235000	320000	25000	11.903125	96.0%	0.0435	2.8070901322652575
chr13	24540001	24575000	chr13	24355001	24575000	220000	35000	12.844155844155845	96.0%	0.5489999999999999	-1.3150682976125354
chr13	24310001	24335000	chr13	24310001	24600000	290000	25000	9.893103448275863	96.0%	0.1485	0.13014534195657385
chr13	24675001	24690000	chr13	24675001	24970000	295000	15000	9.36723163841808	96.0%	0.916	-2.1810283440187037
chr13	26050001	26070000	chr13	25560001	26070000	510000	20000	7.110294117647059	96.0%	0.239	-0.74546961855933
chr13	26455001	26475000	chr13	26120001	26475000	355000	20000	9.330985915492958	96.0%	0.901	-4.061461200526776
chr13	25900001	25915000	chr13	25900001	26040000	140000	15000	20.392857142857142	96.0%	0.812	-1.2871841765897067
chr13	26490001	26515000	chr13	26490001	26675000	185000	25000	16.243243243243242	96.0%	0.435	-1.2589226733249594
chr13	26125001	26155000	chr13	26125001	26690000	565000	30000	6.305309734513274	96.0%	0.758	-3.086493919051216
chr13	27705001	27720000	chr13	27530001	27720000	190000	15000	16.736842105263158	96.0%	0.7725	-1.3794140566680213
chr13	26955001	26980000	chr13	26955001	27355000	400000	25000	7.465000000000001	96.0%	0.9764999999999999	-4.78601607045969
chr13	27370001	27390000	chr13	27370001	28000000	630000	20000	6.75	96.0%	0.03	4.047136736707173
chr13	28315001	28335000	chr13	28035001	28335000	300000	20000	10.95	96.0%	0.7204999999999999	-1.7817802564475922
chr13	27255001	27285000	chr13	27080001	27285000	205000	30000	14.84959349593496	96.0%	0.787	-2.079481997643663
chr13	27525001	27550000	chr13	27525001	27800000	275000	25000	12.792727272727273	96.0%	0.09	-2.6551774458243838
chr13	28310001	28330000	chr13	28310001	28590000	280000	20000	11.8125	96.0%	0.455	-1.0578063043565478
chr13	27975001	27995000	chr13	27715001	27995000	280000	20000	10.5	96.0%	0.21400000000000002	-0.3585902492656916
chr13	28625001	28650000	chr13	28030001	28650000	620000	25000	6.643548387096774	96.0%	0.0815	1.2159713840151007
chr13	28335001	28350000	chr13	28335001	28585000	250000	15000	12.126666666666667	96.0%	0.862	-2.624264963317114
chr13	29760001	29775000	chr13	29760001	29945000	185000	15000	15.810810810810812	96.0%	0.336	-1.0538538720549566
chr13	30790001	30810000	chr13	30405001	30810000	405000	20000	8.75	96.0%	0.095	1.370503166389858
chr13	31035001	31060000	chr13	30815001	31060000	245000	25000	11.759183673469387	96.0%	0.522	-1.3031825607629202
chr13	31225001	31245000	chr13	31225001	31425000	200000	20000	16.1125	96.0%	0.2195	-1.0387980014247313
chr13	30665001	30685000	chr13	30665001	30815000	150000	20000	19.991666666666667	96.0%	0.354	-0.6040787200010834
chr13	30850001	30870000	chr13	30850001	31035000	185000	20000	15.02027027027027	96.0%	0.845	-1.6882401684029091
chr13	31715001	31740000	chr13	31485001	31740000	255000	25000	14.19607843137255	96.0%	0.232	-0.9430900992213104
chr13	31415001	31440000	chr13	31415001	31815000	400000	25000	9.245000000000001	96.0%	0.4425	-0.6528069351449277
chr13	32005001	32025000	chr13	31810001	32025000	215000	20000	15.203488372093023	96.0%	0.661	-1.3543076552559945
chr13	32565001	32590000	chr13	31895001	32590000	695000	25000	4.546762589928058	96.0%	0.608	-1.2834469665737558
chr13	31860001	31895000	chr13	31860001	32310000	450000	35000	8.025396825396825	96.0%	0.9	-2.626432727352674
chr13	34345001	34360000	chr13	34175001	34360000	185000	15000	15.153153153153154	96.0%	0.942	-2.1438644318731237
chr13	34130001	34145000	chr13	34130001	34255000	125000	15000	24.493333333333336	96.0%	0.806	-1.8307776584149689
chr13	33290001	33310000	chr13	33290001	33470000	180000	20000	18.65972222222222	96.0%	0.47600000000000003	-1.738578713152057
chr13	33540001	33570000	chr13	33540001	33730000	190000	30000	14.1359649122807	96.0%	0.762	-1.9497444869769214
chr13	35145001	35170000	chr13	33820001	35170000	1350000	25000	3.275555555555555	96.0%	0.1185	2.0884038627088946
chr13	35175001	35210000	chr13	33820001	35210000	1390000	35000	2.967112024665982	96.0%	0.963	-10.719870275446816
chr13	34725001	34740000	chr13	34605001	34740000	135000	15000	21.48148148148148	96.0%	0.917	-1.3680515639061765
chr13	35205001	35230000	chr13	35205001	35520000	315000	25000	9.504761904761905	96.0%	0.644	-1.2537052278349965
chr13	35945001	35970000	chr13	35760001	35970000	210000	25000	14.357142857142858	96.0%	0.393	-0.5160886991511547
chr13	37220001	37255000	chr13	37220001	37355000	135000	35000	18.761904761904763	96.0%	0.72	-1.8760218977927265
chr13	38870001	38900000	chr13	38870001	39020000	150000	30000	21.055555555555554	96.0%	0.8055	-1.4004943113331614
chr13	38025001	38055000	chr13	37930001	38055000	125000	30000	21.24	96.0%	0.684	-0.9761284281400678
chr13	39270001	39285000	chr13	39050001	39285000	235000	15000	13.49645390070922	96.0%	0.896	-2.728596815718184
chr13	39600001	39625000	chr13	39040001	39625000	585000	25000	7.015384615384616	96.0%	0.051	2.0835064022262695
chr13	40660001	40680000	chr13	39885001	40680000	795000	20000	5.067610062893082	96.0%	0.391	-6.851526006228963
chr13	41060001	41075000	chr13	40940001	41075000	135000	15000	16.333333333333332	96.0%	0.665	-2.5954478740965263
chr13	41235001	41255000	chr13	41050001	41255000	205000	20000	16.365853658536587	96.0%	0.846	-2.794656926126648
chr13	42390001	42410000	chr13	42390001	42585000	195000	20000	16.192307692307693	96.0%	0.594	-1.4392886144508963
chr13	43685001	43700000	chr13	43445001	43700000	255000	15000	13.594771241830065	96.0%	0.913	-2.3063295946846107
chr13	42955001	42970000	chr13	42955001	43120000	165000	15000	16.08080808080808	96.0%	0.423	-1.8407751446821226
chr13	42825001	42855000	chr13	42600001	42855000	255000	30000	13.408496732026144	96.0%	0.667	-1.295051074080587
chr13	43315001	43350000	chr13	43090001	43350000	260000	35000	13.994505494505495	96.0%	0.707	-1.514985686940766
chr13	43060001	43080000	chr13	43060001	43445000	385000	20000	8.87987012987013	96.0%	0.874	-1.8559806721592784
chr13	42610001	42645000	chr13	42610001	43170000	560000	35000	6.799744897959184	96.0%	0.875	-2.3466952637153917
chr13	43365001	43395000	chr13	43365001	43580000	215000	30000	15.829457364341087	96.0%	0.633	-1.6680822988483865
chr13	44480001	44505000	chr13	44480001	44920000	440000	25000	9.64318181818182	96.0%	0.0485	2.55786127810254
chr13	45795001	45815000	chr13	45795001	46185000	390000	20000	9.346153846153847	96.0%	0.177	0.518243199613726
chr13	45355001	45385000	chr13	45355001	45640000	285000	30000	10.269005847953217	96.0%	0.491	-0.9659667957268293
chr13	45700001	45725000	chr13	45505001	45725000	220000	25000	16.086363636363636	96.0%	0.089	-0.37784190088612324
chr13	45610001	45635000	chr13	45610001	46170000	560000	25000	6.7625	96.0%	0.151	-1.3185919072183352
chr13	46975001	46990000	chr13	46975001	47195000	220000	15000	13.568181818181818	96.0%	0.7	-1.8843598952588825
chr13	47970001	47995000	chr13	47815001	47995000	180000	25000	19.38888888888889	96.0%	0.431	-0.9301882596513099
chr13	48000001	48035000	chr13	47815001	48035000	220000	35000	13.727272727272728	96.0%	0.963	-2.6814430706971133
chr13	49060001	49085000	chr13	48860001	49085000	225000	25000	14.284444444444443	96.0%	0.692	-1.5796571709376852
chr13	49135001	49150000	chr13	48995001	49150000	155000	15000	19.182795698924732	96.0%	0.692	-1.7693274944865678
chr13	50715001	50735000	chr13	50535001	50735000	200000	20000	17.91875	96.0%	0.917	-2.5943536257846853
chr13	51625001	51645000	chr13	51455001	51645000	190000	20000	15.203947368421053	96.0%	0.9415	-2.421675783943514
chr13	52210001	52230000	chr13	51835001	52230000	395000	20000	6.408227848101266	96.0%	0.584	-2.5400352918601934
chr13	50550001	50570000	chr13	50550001	50800000	250000	20000	13.045	96.0%	0.3705	-1.0163574301064835
chr13	52005001	52035000	chr13	51905001	52035000	130000	30000	23.634615384615387	96.0%	0.424	-1.0361714300469163
chr13	53560001	53580000	chr13	53460001	53580000	120000	20000	23.354166666666668	96.0%	0.8494999999999999	-1.5463245675172226
chr13	53130001	53155000	chr13	52795001	53155000	360000	25000	9.697222222222223	96.0%	0.3335	-0.950836203921133
chr13	52660001	52690000	chr13	52660001	52840000	180000	30000	19.52777777777778	96.0%	0.2515	-1.595778134119441
chr13	56120001	56140000	chr13	56120001	56350000	230000	20000	12.054347826086957	96.0%	0.723	-1.2020265620955937
chr13	57130001	57175000	chr13	57130001	57560000	430000	45000	1.7551020408163267	96.0%	0.9895	-0.8903409156816836
chr13	58215001	58250000	chr13	58120001	58250000	130000	35000	21.763736263736263	96.0%	0.40700000000000003	-1.1345416022111265
chr13	59330001	59350000	chr13	59000001	59350000	350000	20000	9.567857142857143	96.0%	0.761	-2.2044083983035474
chr13	60240001	60275000	chr13	60140001	60275000	135000	35000	20.037037037037038	96.0%	0.802	-1.7732262994547616
chr13	62085001	62105000	chr13	62085001	62360000	275000	20000	10.754545454545454	96.0%	0.779	-1.8571998233090374
chr13	61540001	61570000	chr13	61540001	61840000	300000	30000	10.927777777777777	96.0%	0.8075	-1.9100181470995663
chr13	63705001	63730000	chr13	63400001	63730000	330000	25000	4.318181818181818	96.0%	0.9384999999999999	-1.7630491625374218
chr13	63215001	63245000	chr13	63215001	63410000	195000	30000	14.153846153846153	96.0%	0.809	-1.5782985023440557
chr13	64015001	64040000	chr13	63855001	64040000	185000	25000	15.778378378378378	96.0%	0.687	-1.3945123021136832
chr13	68740001	68755000	chr13	68740001	68915000	175000	15000	15.990476190476189	96.0%	0.877	-1.447069251595831
chr13	70165001	70180000	chr13	70165001	70315000	150000	15000	18.266666666666666	96.0%	0.921	-2.637658419219302
chr13	69775001	69805000	chr13	69615001	69805000	190000	30000	13.894736842105262	96.0%	0.8374999999999999	-2.02936879742887
chr13	69820001	69840000	chr13	69525001	69840000	315000	20000	8.738095238095237	96.0%	0.939	-4.664842901198692
chr13	70555001	70580000	chr13	69565001	70580000	1015000	25000	4.226600985221674	96.0%	0.08	0.4764963655693313
chr13	70080001	70100000	chr13	70080001	70270000	190000	20000	15.31578947368421	96.0%	0.639	-1.654267801065587
chr13	72055001	72090000	chr13	71935001	72090000	155000	35000	21.3963133640553	96.0%	0.627	-2.118047119938645
chr13	70940001	70960000	chr13	70685001	70960000	275000	20000	12.89090909090909	96.0%	0.474	-1.7537726986181208
chr13	71730001	71765000	chr13	71515001	71765000	250000	35000	13.831428571428571	96.0%	0.8654999999999999	-2.54990081874599
chr13	70755001	70780000	chr13	70755001	70930000	175000	25000	18.919999999999998	96.0%	0.795	-2.03952355110265
chr13	70925001	70950000	chr13	70925001	71215000	290000	25000	12.26206896551724	96.0%	0.8785000000000001	-3.63786553976251
chr13	71925001	71955000	chr13	71925001	72100000	175000	30000	19.0	96.0%	0.806	-2.099556766836827
chr13	73225001	73255000	chr13	73015001	73255000	240000	30000	15.1875	96.0%	0.839	-2.1384769669718957
chr13	71895001	71925000	chr13	71565001	71925000	360000	30000	9.074074074074074	96.0%	0.8795	-2.6891652473144734
chr13	72280001	72300000	chr13	72280001	72550000	270000	20000	12.791666666666666	96.0%	0.86	-2.298628103296114
chr13	73040001	73055000	chr13	72890001	73055000	165000	15000	15.636363636363635	96.0%	0.682	-2.3029210803330735
chr13	72330001	72360000	chr13	72330001	72495000	165000	30000	21.21212121212121	96.0%	0.508	-1.9594178652686027
chr13	73180001	73215000	chr13	73070001	73215000	145000	35000	23.832512315270936	96.0%	0.758	-2.056845094738243
chr13	73665001	73690000	chr13	72795001	73690000	895000	25000	5.287150837988827	96.0%	0.63	-8.54210098743683
chr13	72845001	72865000	chr13	72845001	73065000	220000	20000	16.857954545454547	96.0%	0.14800000000000002	-0.9074531199888052
chr13	73850001	73865000	chr13	73725001	73865000	140000	15000	20.869047619047617	96.0%	0.8140000000000001	-1.8931978038713457
chr13	74200001	74225000	chr13	73755001	74225000	470000	25000	8.76808510638298	96.0%	0.849	-4.499498752777723
chr13	74325001	74355000	chr13	74325001	74525000	200000	30000	16.925	96.0%	0.6285000000000001	-2.2356031290256477
chr13	74255001	74275000	chr13	73840001	74275000	435000	20000	9.048850574712644	96.0%	0.633	-2.866744999641268
chr13	73720001	73735000	chr13	73720001	74400000	680000	15000	5.296568627450981	96.0%	0.904	-5.063878935494032
chr13	76230001	76260000	chr13	75870001	76260000	390000	30000	9.399572649572649	96.0%	0.863	-3.3142523593211384
chr13	76195001	76225000	chr13	75870001	76225000	355000	30000	10.838028169014086	96.0%	0.692	-2.130755606974024
chr13	77195001	77225000	chr13	77075001	77225000	150000	30000	19.650000000000002	96.0%	0.935	-3.6504658482404144
chr13	76465001	76490000	chr13	75935001	76490000	555000	25000	6.7981981981981985	96.0%	0.91	-3.364979376686435
chr13	77490001	77510000	chr13	77275001	77510000	235000	20000	13.563829787234043	96.0%	0.837	-2.740252239907108
chr13	77555001	77585000	chr13	77080001	77585000	505000	30000	9.12046204620462	96.0%	0.054	1.4926796596338745
chr13	78855001	78885000	chr13	78760001	78885000	125000	30000	24.573333333333334	96.0%	0.503	-1.5722633205327783
chr13	78635001	78670000	chr13	78220001	78670000	450000	35000	7.968253968253968	96.0%	0.957	-3.69914035636032
chr13	80220001	80235000	chr13	80045001	80235000	190000	15000	16.07017543859649	96.0%	0.6515	-1.6709203920624216
chr13	79405001	79425000	chr13	79405001	79640000	235000	20000	17.175531914893618	96.0%	0.031	1.7280892275026103
chr13	79170001	79205000	chr13	78935001	79205000	270000	35000	13.902116402116402	96.0%	0.707	-1.9159662546672065
chr13	80100001	80125000	chr13	80100001	80405000	305000	25000	12.249180327868853	96.0%	0.37	-1.5966449046848739
chr13	79280001	79300000	chr13	79280001	79545000	265000	20000	13.49056603773585	96.0%	0.679	-1.7071424863503482
chr13	80340001	80360000	chr13	79560001	80360000	800000	20000	4.7859375	96.0%	0.7735000000000001	-7.158400846042921
chr13	79550001	79565000	chr13	79550001	79695000	145000	15000	18.988505747126435	96.0%	0.672	-1.9751797374521243
chr13	80165001	80195000	chr13	80165001	80365000	200000	30000	15.954166666666666	96.0%	0.8505	-2.0993227911492616
chr13	79940001	79955000	chr13	79705001	79955000	250000	15000	13.846666666666666	96.0%	0.8065	-3.1128503790137514
chr13	80380001	80405000	chr13	79695001	80405000	710000	25000	5.2197183098591555	96.0%	0.9095	-4.846542038161912
chr13	79775001	79805000	chr13	79775001	80335000	560000	30000	7.5565476190476195	96.0%	0.14650000000000002	-0.502690101228032
chr13	80140001	80160000	chr13	80140001	80360000	220000	20000	11.931818181818182	96.0%	0.949	-3.1614968865018858
chr13	80340001	80365000	chr13	80340001	80610000	270000	25000	9.985185185185184	96.0%	0.8614999999999999	-1.9910776880326304
chr13	82485001	82520000	chr13	82365001	82520000	155000	35000	18.539170506912445	96.0%	0.586	-1.006144801551754
chr13	83930001	83965000	chr13	83930001	84130000	200000	35000	13.99642857142857	96.0%	0.8895	-1.8151316900643761
chr13	85555001	85585000	chr13	85395001	85585000	190000	30000	16.267543859649123	96.0%	0.852	-2.290710647552201
chr13	84925001	84940000	chr13	84925001	85125000	200000	15000	14.141666666666666	96.0%	0.914	-2.2966815338194175
chr13	85590001	85610000	chr13	85400001	85610000	210000	20000	16.297619047619047	96.0%	0.7725	-2.4938486922802006
chr13	85585001	85600000	chr13	85585001	85715000	130000	15000	23.67948717948718	96.0%	0.78	-2.3830188241017223
chr13	85075001	85100000	chr13	85075001	85820000	745000	25000	5.391946308724832	96.0%	0.636	-3.1552812103745924
chr13	85565001	85585000	chr13	85565001	85740000	175000	20000	15.771428571428572	96.0%	0.942	-3.288597194405524
chr13	88275001	88310000	chr13	88130001	88310000	180000	35000	17.047619047619047	96.0%	0.7384999999999999	-1.4170780181685274
chr13	89290001	89310000	chr13	89100001	89310000	210000	20000	16.214285714285715	96.0%	0.3385	-0.9373028205141216
chr13	91060001	91075000	chr13	91060001	91245000	185000	15000	17.52252252252252	96.0%	0.76	-2.1205187093551836
chr13	90835001	90855000	chr13	90515001	90855000	340000	20000	7.735294117647059	96.0%	0.989	-5.64139148009832
chr13	91515001	91540000	chr13	91515001	91740000	225000	25000	16.364444444444445	96.0%	0.665	-2.3574493403572436
chr13	92195001	92215000	chr13	92195001	92490000	295000	20000	12.351694915254237	96.0%	0.846	-2.649293747039691
chr13	92705001	92735000	chr13	92335001	92735000	400000	30000	9.122916666666667	96.0%	0.385	-1.5947316609050022
chr13	91940001	91965000	chr13	91940001	92180000	240000	25000	13.895833333333334	96.0%	0.1745	-0.11456580170786101
chr13	92940001	92960000	chr13	92940001	93125000	185000	20000	17.12162162162162	96.0%	0.79	-2.3856137186456263
chr13	93555001	93570000	chr13	93555001	93720000	165000	15000	16.232323232323232	96.0%	0.868	-2.29937260180201
chr13	94390001	94415000	chr13	94390001	94600000	210000	25000	15.052380952380952	96.0%	0.939	-2.3004698532763213
chr13	95490001	95525000	chr13	95490001	95840000	350000	35000	10.593877551020409	96.0%	0.5834999999999999	-1.2497730439034607
chr13	94720001	94735000	chr13	94720001	94920000	200000	15000	14.775	96.0%	0.913	-2.8767989625913253
chr13	96515001	96545000	chr13	96330001	96545000	215000	30000	15.868217054263566	96.0%	0.71	-2.2549902951917224
chr13	97415001	97430000	chr13	97060001	97430000	370000	15000	9.504504504504505	96.0%	0.8485	-2.807256776200134
chr13	97090001	97105000	chr13	97090001	97285000	195000	15000	16.307692307692307	96.0%	0.74	-3.1311517474895783
chr13	97815001	97835000	chr13	97355001	97835000	480000	20000	7.6875	96.0%	0.801	-3.5812071070905125
chr13	97005001	97030000	chr13	97005001	97400000	395000	25000	9.177215189873419	96.0%	0.427	-1.5629765735133596
chr13	97785001	97805000	chr13	97515001	97805000	290000	20000	12.275862068965518	96.0%	0.3165	-0.4841554983051335
chr13	98130001	98150000	chr13	98130001	98380000	250000	20000	12.5	96.0%	0.0825	-0.2558326822245338
chr13	99875001	99900000	chr13	99650001	99900000	250000	25000	13.628	96.0%	0.8554999999999999	-2.199600158656033
chr13	99270001	99295000	chr13	99270001	99440000	170000	25000	21.22352941176471	96.0%	0.2195	-1.1858444491706368
chr13	100225001	100245000	chr13	99895001	100245000	350000	20000	11.532142857142857	96.0%	0.031	2.7765765911375966
chr13	99800001	99830000	chr13	99635001	99830000	195000	30000	18.735042735042736	96.0%	0.777	-2.3761732117483234
chr13	99835001	99865000	chr13	99635001	99865000	230000	30000	15.909420289855072	96.0%	0.574	-1.4666078003839897
chr13	100710001	100735000	chr13	100710001	101080000	370000	25000	9.545945945945945	96.0%	0.279	-0.9028868302076585
chr13	101505001	101525000	chr13	101505001	101760000	255000	20000	14.029411764705882	96.0%	0.137	0.2677456389596527
chr13	101525001	101545000	chr13	101525001	101755000	230000	20000	13.217391304347826	96.0%	0.7905	-3.3555386953969317
chr13	101975001	102000000	chr13	101700001	102000000	300000	25000	11.593333333333334	96.0%	0.531	-1.2822669872829104
chr13	102105001	102130000	chr13	101855001	102130000	275000	25000	11.858181818181817	96.0%	0.832	-2.0998772372354364
chr13	102520001	102550000	chr13	101980001	102550000	570000	30000	6.203216374269005	96.0%	0.753	-2.676481315478873
chr13	103105001	103125000	chr13	102970001	103125000	155000	20000	19.008064516129032	96.0%	0.862	-2.0745991442178626
chr13	103635001	103665000	chr13	103360001	103665000	305000	30000	11.437158469945354	96.0%	0.687	-2.1352487460053835
chr13	103335001	103360000	chr13	103335001	103535000	200000	25000	16.369999999999997	96.0%	0.8195	-2.1382138422562105
chr13	104580001	104600000	chr13	104580001	104840000	260000	20000	11.9375	96.0%	0.925	-4.131289164938282
chr13	104485001	104505000	chr13	104290001	104505000	215000	20000	14.80813953488372	96.0%	0.576	-2.134737988616562
chr13	105710001	105735000	chr13	105710001	106065000	355000	25000	10.692957746478873	96.0%	0.803	-2.355596080321707
chr13	106320001	106335000	chr13	106085001	106335000	250000	15000	14.266666666666666	96.0%	0.9065000000000001	-4.0386271089678045
chr13	106175001	106195000	chr13	106175001	106490000	315000	20000	12.238095238095237	96.0%	0.701	-3.4212346689933795
chr13	106490001	106520000	chr13	106110001	106520000	410000	30000	10.097560975609756	96.0%	0.4385	-1.3575600477929837
chr13	105805001	105830000	chr13	105805001	106065000	260000	25000	14.246153846153845	96.0%	0.5469999999999999	-1.77766949318018
chr13	106035001	106060000	chr13	106035001	106375000	340000	25000	9.99705882352941	96.0%	0.937	-3.053174872605269
chr13	105615001	105640000	chr13	105615001	105805000	190000	25000	17.91578947368421	96.0%	0.8265	-1.936536559453699
chr13	106580001	106595000	chr13	106580001	106885000	305000	15000	10.85792349726776	96.0%	0.588	-2.0694808388673307
chr13	105995001	106025000	chr13	105995001	106205000	210000	30000	14.956349206349207	96.0%	0.9515	-2.5852278403963975
chr13	106095001	106120000	chr13	106095001	106440000	345000	25000	10.304347826086957	96.0%	0.825	-3.656229102603988
chr13	106545001	106565000	chr13	106545001	106885000	340000	20000	8.599264705882353	96.0%	0.773	-2.0620809834773315
chr13	108095001	108120000	chr13	107845001	108120000	275000	25000	12.42909090909091	96.0%	0.895	-3.285967575334677
chr13	107115001	107135000	chr13	106545001	107135000	590000	20000	6.654661016949152	96.0%	0.226	-0.04790128848263634
chr13	107755001	107770000	chr13	107415001	107770000	355000	15000	9.967136150234742	96.0%	0.722	-2.759771572837794
chr13	108720001	108755000	chr13	108550001	108755000	205000	35000	16.114982578397214	96.0%	0.817	-2.218827109091345
chr13	107700001	107730000	chr13	107700001	108040000	340000	30000	11.227941176470589	96.0%	0.5680000000000001	-2.68473194186408
chr13	107830001	107850000	chr13	107635001	107850000	215000	20000	15.5	96.0%	0.903	-2.5749919407009076
chr13	107940001	107960000	chr13	107810001	107960000	150000	20000	20.716666666666665	96.0%	0.3215	-1.7335214351527508
chr13	108525001	108545000	chr13	108335001	108545000	210000	20000	16.452380952380953	96.0%	0.5615	-2.9920013604476887
chr13	108815001	108845000	chr13	108440001	108845000	405000	30000	9.152263374485598	96.0%	0.991	-9.508897972257406
chr13	108850001	108870000	chr13	108440001	108870000	430000	20000	9.270348837209303	96.0%	0.806	-7.789161519987885
chr13	108875001	108900000	chr13	108275001	108900000	625000	25000	7.937600000000001	96.0%	0.01	9.569421681767373
chr13	108765001	108785000	chr13	108555001	108785000	230000	20000	14.108695652173912	96.0%	0.9225000000000001	-3.8761757069792093
chr13	108560001	108595000	chr13	108560001	108785000	225000	35000	15.558730158730159	96.0%	0.892	-1.974238644548747
chr13	108950001	108975000	chr13	108950001	109800000	850000	25000	4.944705882352941	96.0%	0.2415	-1.3277609914988866
chr13	108890001	108905000	chr13	108890001	109140000	250000	15000	9.753333333333334	96.0%	0.8975	-1.617972781089505
chr13	108520001	108550000	chr13	108520001	108755000	235000	30000	15.304964539007093	96.0%	0.735	-1.5885433168447634
chr13	109120001	109140000	chr13	109120001	109795000	675000	20000	6.227777777777778	96.0%	0.864	-5.215426900590527
chr13	109245001	109275000	chr13	109245001	109660000	415000	30000	6.397590361445783	96.0%	0.982	-3.061473165891916
chr13	110675001	110710000	chr13	110675001	110845000	170000	35000	18.558823529411764	96.0%	0.909	-2.1595799131035367
chr13	111040001	111060000	chr13	110825001	111060000	235000	20000	14.73936170212766	96.0%	0.047	0.005515888973839217
chr13	110655001	110675000	chr13	110655001	110830000	175000	20000	17.485714285714284	96.0%	0.767	-1.1081284546636203
chr13	110905001	110930000	chr13	110650001	110930000	280000	25000	10.342857142857143	96.0%	0.765	-1.5488088645490952
chr13	112275001	112305000	chr13	112275001	112450000	175000	30000	5.0285714285714285	96.0%	0.988	-0.9549845630005694
chr13	114215001	114240000	chr13	113655001	114240000	585000	25000	6.468518518518519	96.0%	0.18	-0.4250070958038679
chr13	114240001	114260000	chr13	113650001	114260000	610000	20000	6.924778761061947	96.0%	0.862	-3.514673294668428
chr14	20475001	20510000	chr14	20475001	20600000	125000	35000	23.697142857142858	96.0%	0.724	-1.9703524309968519
chr14	23280001	23315000	chr14	23280001	23490000	210000	35000	13.21768707482993	96.0%	0.965	-2.417372802474849
chr14	23105001	23130000	chr14	23105001	23300000	195000	25000	17.333333333333336	96.0%	0.027	1.2385077763040877
chr14	23945001	23960000	chr14	23580001	23960000	380000	15000	8.350877192982457	96.0%	0.928	-7.916346255153204
chr14	23250001	23270000	chr14	23250001	23560000	310000	20000	11.53225806451613	96.0%	0.136	0.5782890773473209
chr14	23070001	23105000	chr14	22930001	23105000	175000	35000	18.110204081632652	96.0%	0.934	-2.1268909370924933
chr14	25040001	25055000	chr14	24850001	25055000	205000	15000	14.121951219512196	96.0%	0.661	-2.396980319448352
chr14	23900001	23920000	chr14	23600001	23920000	320000	20000	12.96875	96.0%	0.16949999999999998	-0.9455971945808025
chr14	24795001	24815000	chr14	24795001	25155000	360000	20000	12.04861111111111	96.0%	0.0235	8.428025868752943
chr14	25145001	25165000	chr14	24745001	25165000	420000	20000	8.077380952380953	96.0%	0.621	-2.9808329337433497
chr14	26645001	26680000	chr14	26645001	26940000	295000	35000	8.845036319612591	96.0%	0.743	-1.6354610535012162
chr14	31015001	31035000	chr14	31015001	31355000	340000	20000	8.797794117647058	96.0%	0.9504999999999999	-3.9350419020453793
chr14	30640001	30660000	chr14	30640001	31405000	765000	20000	5.184640522875817	96.0%	0.205	-0.5289208215990964
chr14	30870001	30885000	chr14	30675001	30885000	210000	15000	15.246031746031747	96.0%	0.5349999999999999	-2.070518149210728
chr14	30665001	30695000	chr14	30665001	31405000	740000	30000	3.815315315315315	96.0%	0.9435	-3.7614546247426346
chr14	34085001	34105000	chr14	33825001	34105000	280000	20000	13.428571428571429	96.0%	0.057499999999999996	1.5138355721963304
chr14	35420001	35435000	chr14	35420001	35635000	215000	15000	14.193798449612403	96.0%	0.745	-2.7624321723428142
chr14	35705001	35720000	chr14	35515001	35720000	205000	15000	16.382113821138212	96.0%	0.808	-2.152971293348622
chr14	37135001	37155000	chr14	36575001	37155000	580000	20000	7.206896551724138	96.0%	0.0335	3.5628119065068615
chr14	36060001	36080000	chr14	36060001	36610000	550000	20000	7.256818181818182	96.0%	0.129	-1.693677926053211
